reaction,gene,name,our_name,GLC_BATCH_mu=0.6_H,real_prot,pred_prot,kcat_Density,absolute_error,square_error,root_square_error,error
PAPPT3,b0087,mraY,ECDH1ME8569_0084,3.253117538277626e-07,0.32531175382776256,3.5418171817591464,0.0008739642929323064,3.216505427931384,10.345907167912054,3.216505427931384,-3.216505427931384
PE160abcpp,b0914,msbA,ECDH1ME8569_0865,1.0785790518083713e-06,1.0785790518083713,1.6062608206261615,0.0009135853034568545,0.5276817688177902,0.27844804914267174,0.5276817688177902,-0.5276817688177902
PE161abcpp,b0914,msbA,ECDH1ME8569_0865,1.0785790518083713e-06,1.0785790518083713,7.838582672407063,0.0009169220591441358,6.760003620598692,45.69764895050742,6.760003620598692,-6.760003620598692
PERD,b2320,pdxB,ECDH1ME8569_2258,1.9051812448249516e-06,1.9051812448249517,0.01810576803912126,0.0008405186699943054,1.8870754767858304,3.5610538550864694,1.8870754767858304,1.8870754767858304
PGCD,b2913,serA,ECDH1ME8569_2814,1.7601856919124743e-05,17.601856919124742,254.91683908336935,9.816161188023658e-06,237.3149821642446,56318.40075961574,237.3149821642446,-237.3149821642446
PMEACPE,b3412,bioH,ECDH1ME8569_3291,1.4496739857570936e-07,0.14496739857570937,0.000193870202837713,0.000861002701723356,0.14477352837287166,0.020959374517530677,0.14477352837287166,0.14477352837287166
PNTK,b3974,coaA,ECDH1ME8569_3838,4.1214272413120955e-07,0.41214272413120956,0.012057777827531292,0.0008898087206242187,0.40008494630367825,0.1600679642588171,0.40008494630367825,0.40008494630367825
PPC,b3956,ppc,ECDH1ME8569_3824,9.239368903896469e-06,9.23936890389647,206.58730807806634,1.891705504310001e-05,197.34793917416988,38946.20909629185,197.34793917416988,-197.34793917416988
PPCDC,b3639,dfp,ECDH1ME8569_3524,5.179613561834862e-07,0.5179613561834863,0.140045250385299,0.0008979475987376341,0.37791610579818724,0.14282058302166664,0.37791610579818724,0.37791610579818724
PPNCL2,b3639,dfp,ECDH1ME8569_3524,5.179613561834862e-07,0.5179613561834863,0.0469261223295365,0.0008979864069252625,0.47103523385394974,0.22187419153184512,0.47103523385394974,0.47103523385394974
PPND,b2600,tyrA,ECDH1ME8569_2521,1.746092938616221e-06,1.746092938616221,12.858680191324614,0.0008986353684624092,11.112587252708394,123.48959544905709,11.112587252708394,-11.112587252708394
PPNDH,b2599,pheA,ECDH1ME8569_2520,3.433097047918728e-06,3.433097047918728,17.13291102068289,0.0006695112976103201,13.699813972764161,187.68490288834417,13.699813972764161,-13.699813972764161
PPPGO3,b3850,hemG,ECDH1ME8569_3727,3.952211315771894e-07,0.3952211315771894,0.025695564463912447,0.0008883116751592396,0.36952556711327694,0.13654914475038893,0.36952556711327694,0.36952556711327694
PRAGSr,b4005,purD,ECDH1ME8569_3865,3.472297973932126e-06,3.472297973932126,32.822899990189384,0.0006876491929350665,29.35060201625726,861.4578387167247,29.35060201625726,-29.35060201625726
PRAIS,b2499,purM,ECDH1ME8569_2425,5.738671437268987e-06,5.738671437268986,11.330875484207768,0.0003046135179408477,5.5922040469387815,31.272746102598486,5.5922040469387815,-5.5922040469387815
PRAMPC,b2026,hisI,ECDH1ME8569_1962,3.6587669637738274e-06,3.6587669637738274,3.8056676906916405,0.0005624073902372829,0.14690072691781308,0.021579823568981894,0.14690072691781308,-0.14690072691781308
PRATPP,b2026,hisI,ECDH1ME8569_1962,3.6587669637738274e-06,3.6587669637738274,1.7071762417303311,0.0005494436859878694,1.9515907220434963,3.808706346366255,1.9515907220434963,1.9515907220434963
PRFGS,b2557,purL,ECDH1ME8569_2484,4.321541854153945e-06,4.321541854153946,22.061733393124538,0.0005286494751165619,17.740191538970592,314.71439583936376,17.740191538970592,-17.740191538970592
PSCVT,b0908,aroA,ECDH1ME8569_0859,3.3572564382961886e-06,3.3572564382961887,92.29218305805193,0.0003148831087700452,88.93492661975574,7909.421172861338,88.93492661975574,-88.93492661975574
PSD160,b4160,psd,ECDH1ME8569_4020,2.4926944614070883e-06,2.4926944614070883,3.1408480645299166,0.0007688796420762984,0.6481536031228283,0.42010309324110484,0.6481536031228283,-0.6481536031228283
PSD161,b4160,psd,ECDH1ME8569_4020,2.4926944614070883e-06,2.4926944614070883,6.2476164211007355,0.0007868543315316334,3.754921959693647,14.09943892338958,3.754921959693647,-3.754921959693647
