reactions,data_type,kcat,km,MW,kcat_MW,catalytic_efficiency
PYDAMtex_num1,predict,331.24257560982255,0.0001423457913626,40367.58979999997,29540.36339804865,332432.50461631373
PYDAMtex_reverse_num1,predict,331.240848084549,0.0001423454006389,40367.58979999997,29540.209336559823,332431.6833739971
UDPGPpp,predict,331.15802836517486,6.299580614379172e-05,60823.23910000007,19600.549391237997,750975.2261677472
FBP_num2,predict,330.29288900929123,2.01242856983178e-05,36833.49170000005,32281.881123788407,2344664.508208753
NADPHQR4,predict,330.2772048659161,1.9580245914236523e-05,21890.6384,54315.36147055893,2409696.897814869
ARBTtex_num1,predict,330.2150195827169,0.0002644640345798,40367.58979999997,29448.72548466546,178374.25153501597
ASNNpp,predict,47.15381872039076,0.0007979792634126,36850.245900000045,4606.583843539739,59091.53393126407
G3PStex_num2,predict,47.10038054150669,0.0003551251433535,39332.7982,4310.940937566555,132630.3738922306
G3PStex_reverse_num2,predict,47.10038054150669,0.0003551251433535,39332.7982,4310.940937566555,132630.3738922306
ACMUMtex_num4,predict,329.46021316566487,0.0002971637006323,40367.58979999997,29381.411505434848,158383.2232463333
G3PGtex_reverse_num2,predict,329.1714955303966,0.0003296550480439,39332.7982,30127.97050145871,142647.59372112816
G3PGtex_num2,predict,329.1714955303966,0.0003296546860967,39332.7982,30127.97050145871,142647.7503422815
HPYRI_reverse,predict,329.02027746126805,0.0001690483331401,29377.10860000001,40319.59084157671,278044.1303803165
DRPA,predict,328.76840170375505,0.0002608944290575,27733.4812,42676.4399895646,180022.6808168317
ICL,predict,46.85757664759971,0.0004396341701598,47520.998600000086,3549.741817322809,106583.10893024472
PEAMNtex_num3,predict,327.9764777554022,0.0001502176958061,41219.34330000004,28644.690220463723,311905.8795640467
PEAMNtex_reverse_num3,predict,327.9764777554022,0.0001502174484072,41219.34330000004,28644.690220463723,311906.3932538499
CGLYtex_num4,predict,46.82979029257959,0.0005964502257643,40367.58979999997,4176.301976128549,78514.16307634255
CGLYtex_reverse_num4,predict,46.82953320753984,0.0005964492434491,40367.58979999997,4176.279049167893,78513.86135849159
DDGLCNtex_reverse_num2,predict,327.22615946183754,0.000235617035755,41219.34330000004,28579.15919447979,198400.73982359288
DDGLCNtex_num2,predict,327.22615946183754,0.000235617035755,41219.34330000004,28579.15919447979,198400.73982359288
MALt2_3pp_num2,predict,326.87443325760756,0.0001768853518238,45750.16070000011,25721.17653189761,263992.1685247576
DAPAL,predict,326.8577450920553,0.0002569809342785,43327.0851,27158.25169442103,181702.05395072344
MALTTTRabcpp,predict,326.84679955368773,0.0001857990313871,57012.69250000002,6777.352858217671,251305.9383983578
TYRtex_reverse_num1,predict,325.8638266943434,0.0001418799523225,38921.51909999999,30140.39028347268,328108.1962604143
TYRtex_num1,predict,325.8632005714775,0.0001418799523225,38921.51909999999,30140.33237097673,328107.5658251609
BUTCT,predict,325.7273603613361,6.145868712451814e-05,22959.42120000001,25225.544504361038,757134.2999459537
3HAD120_num2,predict,324.8008858528093,0.0001108644164298,18968.838600000003,61642.31842165146,418530.3819263069
TRPt2rpp_reverse_num3,predict,324.6836689158288,0.0002603577426742,31539.063700000024,37060.74534156138,178152.4943229052
TRPt2rpp_num3,predict,324.6836689158288,0.0002603577426742,31539.063700000024,37060.74534156138,178152.4943229052
ASPK_num2,predict,324.38435614011416,0.0002465997142233,88886.59570000051,13137.905360283745,187918.39419476545
AACPS5,predict,324.17197599145044,2.159240387449572e-05,8639.416499999992,13062.897022389903,2144748.7993309163
LALALGLUtex_num2,predict,324.1462612670667,0.0001759116373386,41219.34330000004,28310.16816712456,263237.8929161221
LALALGLUtex_reverse_num2,predict,324.14572741897086,0.0001759116373386,41219.34330000004,28310.121542093904,263237.45938020124
AACPS6,predict,324.11601126164516,2.151405066501465e-05,8639.416499999992,13060.641856747974,2152188.2626402485
ASO3tex_num3,predict,323.76194038548056,5.783259753730764e-05,41219.34330000004,28276.602489873465,799751.4851294294
ASO3tex_reverse_num3,predict,323.7613183012313,5.783259753730764e-05,41219.34330000004,28276.548158505757,799749.9484670236
LALGP,predict,46.21157966927692,0.001082765611915,52914.774700000016,3143.955308372444,42679.2088340765
NI2tex_num2,predict,323.38082686274294,1.407849504924644e-05,39332.7982,29597.96988727526,3281406.2027790807
NI2tex_reverse_num2,predict,323.38082686274294,1.407849504924644e-05,39332.7982,29597.96988727526,3281406.2027790807
AMANAPEr_reverse,predict,322.9797707704837,0.0003035216366146,24073.392,48299.26645874172,152015.41401647415
TSULabcpp_num1,predict,322.4077467302002,4.051847963064952e-05,37614.08540000001,8202.533948728527,1136722.0575089336
OROTtex_num3,predict,322.12237999314095,4.870723317536999e-05,39332.7982,29482.78843724135,944777.1892621662
OROTtex_reverse_num3,predict,322.12237999314095,4.870723317536999e-05,39332.7982,29482.78843724135,944777.1892621662
AACPS4,predict,321.6033356904581,2.226664675986073e-05,8639.416499999992,12959.390593011478,2063325.213066469
GTHRDtex_num1,predict,320.98854684658835,0.0002025790873388,38921.51909999999,29689.45702450032,226358.54122335685
GTHRDtex_reverse_num1,predict,320.9880181990456,0.0002025788649156,38921.51909999999,29689.408127869407,226358.4169572521
AMPTASECG_num1,predict,45.811046308868136,0.0008708833807526,52914.774700000016,3116.7054503574263,52602.96306180415
CBItonex,predict,320.2863903507172,8.432581373405904e-06,15526.81839999999,8458.636125504707,5426001.433657152
GBBTNtex_num2,predict,319.93026792581736,0.0002735105284459,39332.7982,29282.151721739,167102.6130112674
GBBTNtex_reverse_num2,predict,319.93026792581736,0.0002735100779916,39332.7982,29282.151721739,167102.88821900793
MINCYCtex_num4,predict,319.53173704095616,1.2054285459795987e-05,38921.51909999999,29554.711119881304,3786818.4852678473
MINCYCtex_reverse_num4,predict,319.53121079268567,1.2054285459795987e-05,38921.51909999999,29554.662445168255,3786812.248620756
23CCMPtex_reverse_num2,predict,319.3427819395118,2.864179655491734e-05,39332.7982,29228.38108635359,1592791.0573786253
23CCMPtex_num2,predict,319.3427819395118,2.864179655491734e-05,39332.7982,29228.38108635359,1592791.0573786253
PNTOtex_reverse_num2,predict,319.05513609251113,6.028821554731778e-05,39332.7982,29202.05382013833,756023.4573587548
PNTOtex_num2,predict,319.05399758970316,6.028834793533622e-05,39332.7982,29201.949616768725,756019.0994402731
23CUMPtex_num4,predict,318.3728513252749,4.7197988751454405e-05,40367.58979999997,28392.635538795297,963639.2801210026
23CUMPtex_reverse_num4,predict,318.37232698561485,4.719793693006728e-05,40367.58979999997,28392.58877794617,963638.7511033555
ADEtex_reverse_num1,predict,318.131920871833,4.944803264888208e-05,38921.51909999999,29425.236774445406,919094.5490210964
ADEtex_num1,predict,318.131920871833,4.944803264888208e-05,38921.51909999999,29425.236774445406,919094.5490210964
ISETACtex_reverse_num4,predict,317.9746021462229,2.75051806191222e-05,40367.58979999997,28357.119496056792,1651504.994377885
ISETACtex_num4,predict,317.9746021462229,2.75049994224986e-05,40367.58979999997,28357.119496056792,1651515.8741137558
GLCNt2rpp_reverse_num4,predict,45.39952665595473,0.0005569396333085,46040.72780000005,3549.863431164892,81516.06375408916
GLCNt2rpp_num4,predict,45.399439424174425,0.0005569390218125,46040.72780000005,3549.856610368956,81515.99662818863
UACGAMtex_num2,predict,317.7323159960695,6.092168675398906e-05,39332.7982,29080.980503081773,745060.310622625
UACGAMtex_reverse_num2,predict,317.7323159960695,6.092168675398906e-05,39332.7982,29080.980503081773,745060.310622625
THRabcpp,predict,45.37340200126197,0.0003991292516521,32981.91549999999,943.842481284438,113680.97380347252
ILEtex_reverse_num2,predict,45.371396867216,0.000367255936267,39332.7982,4152.692821177865,123541.6296558659
ILEtex_num2,predict,45.37132214343629,0.000367255936267,39332.7982,4152.685981959216,123541.426190728
LEUtex_reverse_num4,predict,316.9212144599283,0.0002816285972937,40367.58979999997,28263.177903570126,160759.45285253166
LEUtex_num4,predict,316.9212144599283,0.0002816285972937,40367.58979999997,28263.177903570126,160759.45285253166
TYRtex_reverse_num3,predict,316.7527566029452,0.0001437532158692,41219.34330000004,27664.4369482374,314778.3061882508
TYRtex_num3,predict,316.7527566029452,0.0001437532158692,41219.34330000004,27664.4369482374,314778.3061882508
MI1PP,predict,316.5097507607967,0.0001993578147647,29171.7701,39059.511947095314,226806.65281911028
FECRMtonex,predict,316.4485072641026,3.6002138364188723e-05,26287.070799999983,7590.257226342415,1255673.4589444492
HXCT,predict,316.18681405568594,6.572057276474178e-05,22959.42120000001,24486.688931522087,687296.8838356024
ASNtex_reverse_num2,predict,45.109228946078304,0.0003431945182208,39332.7982,4128.697464648775,131439.2466987381
ASNtex_num2,predict,45.10914227208324,0.0003431945182208,39332.7982,4128.689531666721,131438.99414809857
MALTTRabcpp,predict,45.10359548278333,0.0003294352382894,43387.08860000004,935.2485084098976,136911.87292830233
SDPDS,predict,45.08478110137006,0.0007910333429489,41268.53570000004,3932.9045533576336,56994.79232227825
PACCOAE,predict,314.6492615288079,4.722426952326281e-05,27877.14159999999,11742.75169661264,951838.8523081966
LDH_D2,predict,314.2501495636179,7.51679713009997e-05,64611.55530000015,17509.260273587966,597234.1375201013
CRNabcpp,predict,314.16002248655514,0.0001223292673065,36022.10150000005,9600.52038324622,366878.7053217338
3HAD60_num1,predict,313.93830784297256,9.300235340981894e-05,18968.838600000003,59580.76464600743,482227.9012040384
PROabcpp,predict,313.8366404289325,0.000259412402593,37619.23870000002,9590.638043630861,172828.3047665339
METDtex_num1,predict,313.6168756946031,0.0003244059776472,38921.51909999999,29007.622996415143,138105.9964999736
METDtex_reverse_num1,predict,313.6168756946031,0.0003244059776472,38921.51909999999,29007.622996415143,138105.9964999736
ASAD,predict,312.3881079589145,0.0001380154245374,40017.42440000003,28102.68790442423,323346.99338961224
LPLIPAL2ATE120,predict,312.38313465708154,6.861613603589766e-05,38977.781800000055,28851.803074270683,650374.1637465841
GTHRDtex_reverse_num3,predict,312.0127606128623,0.0002052535458467,41219.34330000004,27250.45690396293,217161.9073972739
GTHRDtex_num3,predict,312.0127606128623,0.0002052535458467,41219.34330000004,27250.45690396293,217161.9073972739
INDOLEtex_num2,predict,312.00830714432306,4.806906693337793e-05,39332.7982,28557.081039801615,927261.9201888808
INDOLEtex_reverse_num2,predict,312.0077932866589,4.806906693337793e-05,39332.7982,28557.034008121303,927260.3930479892
PERD_reverse,predict,311.6713127179623,8.197915577505533e-05,41367.13700000006,27123.383612084697,543119.4408441458
CRNDabcpp,predict,311.42006663283087,0.0001052527005685,37619.23870000002,9516.789163039804,422683.5103256419
PPPNtex_reverse_num4,predict,310.659527193691,4.693773627491972e-05,40367.58979999997,27704.75778807306,945506.4512762866
PPPNtex_num4,predict,310.659527193691,4.693773627491972e-05,40367.58979999997,27704.75778807306,945506.4512762866
MINCYCtex_num1,predict,310.59830736441035,1.2213433400503675e-05,41219.34330000004,27126.921901055037,3632982.25088078
MINCYCtex_reverse_num1,predict,310.5977958289255,1.2213419990672514e-05,41219.34330000004,27126.877224755073,3632980.256450124
GLCNt2rpp_reverse_num1,predict,44.33449315597933,0.0005685021768177,47137.38670000007,3385.9360167186646,77984.73772633582
GLCNt2rpp_num1,predict,44.33449315597933,0.0005685012405311,47137.38670000007,3385.9360167186646,77984.8661624055
NACtex_num2,predict,310.1672115310268,2.840366526197711e-05,39332.7982,28388.571691085443,1559995.9103378498
NACtex_reverse_num2,predict,310.166700705529,2.840366526197711e-05,39332.7982,28388.524936929214,1559993.3411246713
AMANAPEr,predict,309.86435457957936,0.0001290038338575,24073.392,46337.9517305449,343139.6962776219
3HAD180_num1,predict,309.7710638152728,0.0001305683188776,18968.838600000003,58789.88446530309,338926.0848027927
ADEtex_num3,predict,309.23550503150665,5.01007653567268e-05,41219.34330000004,27007.89796700674,881753.0112412801
ADEtex_reverse_num3,predict,309.23550503150665,5.01007653567268e-05,41219.34330000004,27007.89796700674,881753.0112412801
UDPACGALtex_num2,predict,308.1567593933946,5.927134622063508e-05,39332.7982,28204.561703830685,742726.4100799207
UDPACGALtex_reverse_num2,predict,308.1562518789826,5.927134622063508e-05,39332.7982,28204.515252727106,742725.1868571751
GLUN_num2,predict,307.9468889241032,0.0002279290962187,32902.94120000001,33693.30399334547,193009.20081406456
FRD3,predict,307.07317934676155,3.547484927661738e-05,15014.85349999998,9119.83414609038,1236583.0424669886
MOBDtex_reverse_num2,predict,306.9996886804938,4.919346411309141e-05,39332.7982,28098.65887573129,891522.8714551207
MOBDtex_num2,predict,306.999183071703,4.9193410100757086e-05,39332.7982,28098.612599042866,891522.3820278617
E4PD_reverse_num2,predict,306.69184285552365,8.468897594075365e-05,35532.06830000002,31073.075312080393,517341.4830117032
DOPAtex_reverse_num1,predict,306.49533689460475,4.432851840563632e-05,38921.51909999999,28348.92466518804,987739.940395424
DOPAtex_num1,predict,306.49483211644895,4.4328372393304974e-05,38921.51909999999,28348.877976327924,987741.5671424136
GLCNt2rpp_reverse_num2,predict,43.78335354681796,0.0004921304749196,46415.41200000004,3395.8563756483413,88966.96258034195
GLCNt2rpp_num2,predict,43.78335354681796,0.0004921304749196,46415.41200000004,3395.8563756483413,88966.96258034195
UDPGtex_reverse_num4,predict,305.389096745796,7.345254555444548e-05,40367.58979999997,27234.738406028555,593948.2898994997
UDPGtex_num4,predict,305.389096745796,7.345254555444548e-05,40367.58979999997,27234.738406028555,593948.2898994997
ILEt2rpp_reverse,predict,43.61535157533672,0.0003701408384446,46208.158800000085,3397.99874629958,117834.47554346194
ILEt2rpp,predict,43.61526777171481,0.0003701418544439,46208.158800000085,3397.992217300228,117833.92569111714
METDtex_num3,predict,43.54967502671054,0.0003286891612987,41219.34330000004,3803.525664033512,132495.01399632182
METDtex_reverse_num3,predict,43.54967502671054,0.0003286891612987,41219.34330000004,3803.525664033512,132495.01399632182
