reactions,data_type,kcat,km,MW,kcat_MW,catalytic_efficiency
FRUtex_num1,predict,819.3216539083429,0.0005251386357191,38921.51909999999,75782.18996262237,476125.30292292585
TKT1,predict,818.2567929571001,0.000216051385856,73041.82930000033,40329.28094594622,1155775.1790321367
MANtex_reverse_num3,predict,813.7520247315962,0.0006925497903254,41219.34330000004,71071.17810471627,358576.54684270435
GLCUR1Ptex_num4,predict,808.4945077311112,0.0002407347959259,40367.58979999997,72101.9075513892,1024894.1319478508
GLYCLTt2rpp_num1,predict,803.4209055102659,0.0001132668073487,59167.439600000165,48883.562976366295,2164618.0195860947
GLYCLTt2rpp_reverse_num1,predict,803.4209055102659,0.000113266931711,59167.439600000165,48883.562976366295,2164615.642927069
D_LACt2pp_num1,predict,798.7136299611351,0.0001637861850978,59167.439600000165,48597.152205654646,1488177.1390776006
D_LACt2pp_reverse_num1,predict,798.7136299611351,0.0001637861850978,59167.439600000165,48597.152205654646,1488177.1390776006
GLYC2Ptex_reverse_num4,predict,796.4363633766799,0.0002245666708247,41219.34330000004,69558.86917674511,1082297.3136787522
FRUtex_num3,predict,796.4110046207253,0.0005320724166361,41219.34330000004,69556.65440294895,456780.23942463147
MLTG5,predict,796.342365142553,0.0012196073304163,69040.17260000018,41524.12148681656,199260.2152692852
GALtex_reverse_num4,predict,793.8439013818153,0.0006186639242472,40367.58979999997,70795.35982043041,391580.5582692211
FRUURtex_num4,predict,791.0483607794442,0.0004251992513127,40367.58979999997,70546.05223931406,567742.419593195
FALDtex_reverse_num3,predict,789.1095582145504,0.0001256297465233,41219.34330000004,68918.96333468221,1916838.9290595255
GLUtex_reverse_num3,predict,788.0670906619162,0.0003055998932803,41219.34330000004,68827.91668306118,786956.6220687865
THYMtex_reverse_num4,predict,786.6394008481686,0.0002014869405651,38921.51909999999,72759.28351556577,1191432.9136528408
THYMtex_num4,predict,786.6394008481686,0.0002014869405651,38921.51909999999,72759.28351556577,1191432.9136528408
GLCNtex_num1,predict,783.4441824865067,0.0007272801375814,38921.51909999999,72463.74556206427,328735.8994799104
GLCNtex_reverse_num1,predict,783.4428922042023,0.0007272801375814,38921.51909999999,72463.62621892447,328735.3580729749
ETOHtex_reverse_num4,predict,781.4373558745074,0.0003248349286533,40367.58979999997,69688.93845498371,734128.7754236303
GALBDtex_reverse_num2,predict,776.3835039589229,0.0006464290832315,39332.7982,71059.79595044734,366518.76319795375
GLYALDtex_reverse_num3,predict,776.2138876098431,0.0005044685884091,41219.34330000004,67792.68594983738,469556.7411453321
GALCTNtex_num1,predict,775.379557112524,0.000529888232076,38921.51909999999,71717.81755057673,446550.8007730418
GALCTNtex_reverse_num1,predict,775.379557112524,0.000529888232076,38921.51909999999,71717.81755057673,446550.8007730418
GALCTNLtex_reverse_num4,predict,775.3782801121401,0.000529888232076,38921.51909999999,71717.69943593247,446550.0653325227
L_LACt2rpp_reverse_num2,predict,771.6173033393239,0.0001584279213764,58919.41700000013,47146.12658203254,1486315.5942836131
MLTG4,predict,769.9999947739566,0.0014052295642229,69040.17260000018,40150.53666285644,167218.46964941637
THYMtex_num2,predict,764.6439030421567,0.0002041472046456,41219.34330000004,66782.19084950248,1143027.2730417296
THYMtex_reverse_num2,predict,764.6439030421567,0.0002041472046456,41219.34330000004,66782.19084950248,1143027.2730417296
GLCNtex_num3,predict,761.536773087828,0.0007368817236934,41219.34330000004,66510.82146464422,315379.8154697292
ARBtex_reverse_num3,predict,760.9070055367035,0.0009564795682626,41219.34330000004,66455.81905551929,242770.9321158041
