,GAPDi_nadp,PGMT_reverse,ENO,PGM_reverse,PGK_reverse,TPI,PFK,FBA,PGI,GAPD,PYK,TKT2_reverse,RPE_reverse,PGL,G6PDH2r,RPE,GND,TALA,TKT1,RPI_reverse,TKT2,MDH_reverse,MDH,CS,FUM,ACONT,ICDHyr,SUCOAS_reverse,SUCD1,SUCD5_BS,AKGDH,PRASCSi,IPPS,PRPPS,LEUTA,GLYt2r_reverse,METSR_R1,METSR_R2,ASPO1,PHETA1_reverse,HISTD,THRS,ILEDHr_reverse,ILETA,GHMT2r,PSERT,VALTA,VALDHr_reverse,TYRTA_reverse,TRPS1,PRO1x,HISTP,GLUPRT,GLNS,GLUR_reverse,ASPTA_reverse,ARGSS,METS,GLU5K,ASPCT,ASPK,ARGSL,ALAALAr,CYSTS,LLEUDr_reverse,ALATA_L_reverse,ALAR,CYSTGL,ECOAH6,HACD3,ACACT6r_1,ECOAH3,ACACT4r,ACACT5r_1,ACACT1r,ECOAH2c,ACACT3r,HACD5,HACD4,ACACT2r,HACD2,HACD6,ECOAH2,ECOAH4,ECOAH5_1,HACD1_1,ECOAH1_1,ACCOAC,PYRt2_reverse,PHCYT_BS,CYTK1,ACKr,PTA2,PTAr_reverse,FORt2_reverse,APTA1i,PTAr,ACKr_reverse,GF6PTA,NADH4,EX_gly_e,EX_ppa_e,EX_pyr_e,EX_mg2_e_reverse,EX_for_e,EX_h_e,EX_co2_e,EX_cit_e,EX_o2_e_reverse,EX_h2o_e,EX_acac_e,EX_pi_e_reverse,EX_k_e_reverse,EX_so4_e_reverse,EX_nh4_e_reverse,EX_ac_e,EX_glc__D_e_reverse,PRAMPC_1,PRATPP,ATPS4r,ADPDA,ATPPRT,ATPM,G3PD4,ME2,NAt3_1,PIt7,PPAKr,HEX7,NDPK3,IGPS,PPAt6_reverse,HIBD,HIBHr,MMSAD1,CDPDSP_BS,SHSL4r,ACOAD6_reverse,PRAIi,ACOAD5_1_reverse,ACOAD3_reverse,ACOAD4_1_reverse,ALDD2x,ACOAD2,HSK,DHAD3,ACOAD1,HSST,DHAD2,PPND,CAT,MTHFC,MTHFD,PGCD,PSP_L,DHQTi,PSCVT,CITt2r_reverse,GK1,IGPDH_1,P5CR,CHORS,DHQS,GMPS2,DAPDC,SHKK,CO2t_reverse,ACt2r_reverse,KAS4,OIVD3,GALUi,KAS12,FACOAL170_anteiso,CYOR3m,CYOO3,O2t,DDPA,H2Ot_reverse,SHK3Dr,ACACt2_reverse,OCOAT1_reverse,IPMD,OMCDC,HSTPTr,G3PCT,CHORM,AGPR_reverse,FACOAL150_anteiso,G3POA_BS,OIVD2,ACOTA_reverse,IMPD,FTHFD,NDPK1,MGt5_reverse,DHAD1,KARA1_reverse,UAMAGS,IG3PS_1,PRMICI,IPPMIb_reverse,PC,HCO3E,Kt1,UAAGDS,PPNDH,APATi,ACLDC,ACTD2,DAPE,UAGCVT,UAMAS,PDH,UAPGR,ADK1,ADSS,ADSL1r,IMPC_reverse,AIRC1,AICART,PRAIS_1,ADSL2r,PRFGS_1,PRAGSr,IPPMIa_reverse,FACOAL150_ISO,AGPATr_BS,DHDPRy,DHDPS,KAS3,ACLS,KARA2,OIVD1r,ACGK,CMPDAi,ACHBS,ORNTAC_1,CBPS,PAPPT3,GLCt2,OCBT_1,TRDR,GLCpts,UMPK,CTPS1,NDPK2,MTHFR3,XYLI2,APSR,SADT,SULR_1_reverse,SO4t2,ASNS1,HSDy_reverse,ASAD_reverse,PPA,DHORDi,DHORTS_reverse,OMPDC,ORPT_reverse,G3PD1ir,SHSL2,UAGDP,PIt2r,G5SADs,ANS,GARFT,G5SD,PGAMT_reverse,PPTGS_BS,UAGPT3,UDCPDP,NH4t,G1PACT,PAP_BS,UGMDDS,PSDC_BS,ANPRT,BIOMASS_BS_10,UAG4E
wildtype,1.0,-0.7226957566130481,0.5374122634078214,0.5374122634078228,0.9100448918635292,0.9068089169270135,0.9029762928532522,0.9028966986100488,0.8736955277907684,0.7706094556672303,0.3483828753670095,0.9172133626882787,2.6038265458747913,-0.7130914779719596,-0.6758993913140071,-0.5439604745882282,-1.0099302662752019,-0.6396959044007723,-0.6396959044007717,-0.9976971902460149,3.1162267471582457,1.0,0.5812123786313954,0.8538920282246028,0.5471258736826743,0.5719126869687687,0.5719126869687686,0.453396332107051,0.44328851499604754,0.44328851499604754,0.4053514003900434,-0.2091441697602104,-1.3462166940055167,-0.17537519908166885,1.0,0.7071099728000885,1.4141499196787282,1.4141499196787282,1.414009894823137,-1.2733088793310938,-0.7878835138499534,-0.5704956997278395,-0.5700877128285701,-0.5894012576009171,-0.5278236204935058,-0.5213500063129559,-0.3520049290290149,-0.34530155630420356,0.3855577215089008,-0.4275485562401586,2.246266476124291,0.32956418158728024,-0.208895205252838,-0.2084257709199626,0.18082387205327086,0.18638800310264284,0.015148767975793407,-0.17490085929619426,-0.4487502891701744,-0.3240139337321549,-0.16862497410514404,-0.06169033833193935,-0.11984334098302163,0.13363062095621095,0.13391287236316246,-0.12600734770273728,-0.12178964240529136,0.10588306328462037,0.8501926048624012,0.7099217249200923,0.7559574240956657,0.6854661738902039,0.6284985073235747,0.6284985073235747,-0.6888789041442667,-0.2676501277506158,0.557624447833891,0.5550170439905838,0.5314824766580893,0.49170905628852457,0.4869486667089885,1.076312750500288,0.4637107633916796,0.4637107633916796,0.4637107633916796,-3.9493592172397927,-3.986136562455031,-0.011637614282235927,0.700011079454541,-0.5410584551726356,0.05932826825357738,1.0,1.0,1.0,0.5809918585039149,0.5225064803451673,0.13736056394872959,-0.13603891712579746,-0.01597818104313697,0.18938835658894718,1.0,0.7071067903094641,0.700011079454541,-0.6240527222010513,0.5809918585039149,1.2708013545308605,-0.6667974098858079,2.235964468872747,0.017275330448000926,-0.43013342794769693,-0.46743726253152657,-0.4602787049599552,1.1528599724133761,-0.17312782191091167,0.09498464581814117,,,1.3489340721903096,1.3489340721903096,-0.014073274988326223,-0.1665023010777014,0.5991111979798125,,1.0,-1.0,-1.0,-1.0,1.0,0.9999993600883729,1.2247091203843028,-0.7849332211468253,0.7071067903094641,0.707106958661359,0.707106958661359,0.707106958661359,-0.7689416258953009,0.6242143309242372,0.7911200720490476,-0.6188338469626723,0.7848251792328377,0.707131156467954,0.707131156467954,1.7319195659377304,0.6314466424278974,-0.5704956997278392,-0.5700877128285712,1.0004985568350693,0.550314755702453,1.633017309852013,-0.43467773658601505,-0.5449177790663546,-0.5249612921499093,-0.5249612921499093,-0.5213500063129559,-0.5213500063129561,0.5560322246655183,0.3770593910737186,2.0067669316763883,0.6436345521546714,-0.11041900581623833,-0.3703796014185801,0.5235894670324709,0.42612696617155316,0.527724081895897,0.27739716187273905,0.5282045377423288,-0.6667974098858079,1.759639245762994,0.4362601250898943,0.5747893657553,-0.3675952215953642,0.18399900697066002,0.3411348781641826,0.3480408974219955,0.34804089742199357,0.017275330448000847,0.21928244015898757,-0.43013342794769704,0.44503912429174547,-0.46743726253152657,-0.46743726253152657,-1.5810820556778054,-1.6112386074848082,-0.18142671835577265,0.40298374664998776,-0.40255878009126994,-0.3295691278383267,0.17758758003733163,0.26322556765255356,-0.3482947261455914,-0.1960805811980905,0.3818507339800627,-0.2500859832943343,-0.3741657394812665,-0.37416573867739417,-0.3251391348503293,-0.3251391348503294,0.4307906660818443,-0.15935656906551302,-0.15935656906551302,1.81141103733185,1.7035016119151645,1.6739683003956594,0.9486832980505139,0.3669124243531255,0.33922014502868153,-0.2924296543384123,-0.19492064400978126,-0.19492064400977774,0.4433415434379364,-0.20212612741653596,-0.21790468161094578,0.2584299300592646,-0.12469334173857331,0.2589129235984866,-0.2096992643527485,-0.2096816378443821,-0.20938713913089257,-0.20918127277902296,-0.20947714166006273,-0.2090716218705821,-0.20915897047475202,-0.20904686618328072,-0.20891841953911972,1.871284715013094,0.16482561928117795,-0.9767367355203243,0.7718228657379913,0.4956384357098008,-1.8000374346424608,-0.07908772834832287,0.238875157648325,0.21022875546829103,-0.10576802004837572,0.20273513007607477,0.16004338954431452,-0.07719237675324268,-0.011238218422939185,-0.17336498727144595,-0.04559457104624822,0.0312770374661795,0.19285627636958594,-0.1801043177483582,-0.013560703331570856,-0.059219790251410366,-0.05929177102103207,-0.17490085929618832,0.021688627042538024,-0.17312782191091303,-0.1731278219109153,-0.1731278219109063,-0.17312782191091167,-0.04200921943144561,-0.16928530190919946,-0.16862497410512703,-0.16797364015553548,-0.34099764212612815,-0.34435295031393515,-0.2988402059800709,-0.2957714996290043,-0.08240990184942389,-0.07967377873003076,0.00865495450069997,0.13483997249260063,-0.13363062095621223,-0.1336306209562122,0.13599743726912414,-0.11205474722482205,-0.1004036336564788,-0.11030061186771999,-0.10094772261602204,-0.08774459621208221,0.09498464581814821,-0.005804372135717255,0.02725985670699375,-0.04250912103488899,-0.015702144093877286,,,
acoA,,-0.7226957566130481,0.4182306778113658,0.418230677811364,-1.2317991222175266,-1.231510654023639,-1.2281637488005508,-1.2267685255465297,-0.9826142988615061,-1.0138946965968283,0.34004433651507,-1.2586465429752944,-1.0728096374146758,,,,,,,1.2684395340366759,,,0.24260976974028972,0.1485175045273303,0.2059760040503756,0.18030828797735804,0.1803082879773581,0.48376845861077095,0.3892419985070265,0.38924199850702645,0.34212618771100556,-0.43170607695067853,-2.189451326514467,-0.4942038636683847,,,,,,0.7242674359497964,0.7178239011023635,1.7628024884342253,1.7541160386140462,1.7540114790552492,-0.5278236204935968,-0.5213500063130223,-0.3931879940708521,-0.38588744004466724,0.3855577215089008,-0.4275485562401586,0.3171211749636655,0.32956418158728024,-0.43147037866676596,-0.42911752805158665,0.18082387205327086,0.1863880031024563,0.015148767975793407,-0.17490085929619426,-0.13356169744022084,-0.024195845700772614,-0.16862497410513783,-0.021932620286347203,-0.11984334098302163,0.13363062095621095,0.13391287236316246,-0.12600734770269972,-0.12178964240529136,0.1058830632846228,-1.4698542392771787,-1.6476887447793818,-1.6129480205112279,-1.6604460112868302,-1.5902052462394134,-1.5902052462394134,1.3607828736843264,,-1.6946741771372065,-1.8882404093155016,-1.925973562267286,-1.7866233054351768,-1.9954758392893397,-1.2448157251382999,-2.0249707037721065,-2.0249707037721065,-2.0249707037721065,0.26878079399070043,0.23032651062666257,-7.308421769244488,,-5.292892078093679,0.05932826825357738,,,,0.5809918585049686,-0.26125324017258333,0.137360563953246,-0.13603891712579733,-0.01597818104313697,0.18500066919095778,,,,-0.6240527222010513,0.5809918585049686,-0.2172833762694897,-0.07221405297555948,,-0.44497092684118555,-0.2744042655615639,2.4353766170449704,-0.36869985743732664,-0.04192218081503178,-0.17312782191090179,0.09498464581764766,,,-1.1617350580904304,-1.1617350580904304,-0.4683477385449278,-0.1665023010777014,-0.639305421597676,,,,,,,,,-0.7849332211468253,,,,,0.7392744307356294,-1.575535915784783,-1.5388959263421802,-0.6188338469626723,-1.5569004909330137,-1.6554515653946609,-1.6554515653946609,,-1.7639206551815458,1.762802488434229,1.7541160386140464,-1.3894206836972591,-1.7567151188492087,,-0.43467773658601505,-0.5449177790630984,-0.5249612921500177,-0.5249612921500177,-0.5213500063130223,-0.5213500063130223,0.5560322246655183,2.6880685621707,,1.0145555527235146,-1.286199408408941,-0.15416967152061942,0.5235894670324709,0.42612696617155316,0.8392668350674675,0.27739716187273905,2.1824714966056638,-0.07221405297555948,3.988515623729452,-4.34164552436625,-5.598965363642118,-0.3675952215953642,-2.10617225596935,-2.468606581394994,-0.4853118710658686,-0.485311871065867,-0.44497092684118567,0.21928244015898757,-0.27440426556156394,0.44503912429174547,2.4353766170449704,2.4353766170449704,-2.7266965960206226,-2.7737778559232145,-1.092320449375177,0.40298374664998776,-0.40255878009126994,-0.5691793355779284,-3.746550311888895,-4.912523675376149,-0.3482947261454923,-0.6324768421725886,-2.613462474859743,-0.25008598329251375,-0.374165737767249,-0.37416573867739417,-0.32513913485032286,-0.325139134850323,0.4307906660818443,-0.9678200006073121,-0.9678200006073121,-2.7057952370144522,-0.18893779726609042,-0.18209377290510545,-0.05270462766947291,0.3669124243531255,0.33922014502868153,-0.2924296543384123,0.6253308092571394,0.625330809257145,-0.44334154343793586,-0.20212612741653596,0.5921322869862699,0.4324831498920997,-0.12469334173857331,-0.5769457914570376,-0.4661971971370365,-0.4661784395608293,-0.4315316472217122,-0.4317573720474655,-0.4316276452268442,-0.43164231516593576,-0.43172145407355994,-0.43161271032156817,-0.4314879408325524,-2.495046286684127,-3.1905530589427893,-5.3056001940251125,-0.44600144836762784,-0.1810415843011844,-3.225685841410964,-0.004833036999344161,-5.888272636031212,-6.507535566995745,-0.06415836185449308,0.1918096787717741,-4.815851085378918,-0.03386667732827613,0.04612701591507855,-0.17336498727144595,,0.0312770374661795,-0.06477546969973036,-0.18010431774836183,-0.11189181540625531,-0.05921979025141182,-0.0592917710210347,-0.17490085929621407,,-0.17312782191091303,-0.1731278219109153,-0.1731278219109063,-0.17312782191090179,-0.04200921943144561,-0.16928530190921132,-0.16862497410513322,-0.16797364016231547,-0.039962036532071,-0.043154206049567524,0.0008763642404163498,0.004032450795184702,-0.08160296522039776,-0.07967377873004125,0.00865495450069997,0.13483997249261442,-0.13363062095621223,-0.1336306209562122,0.13599743724494082,-0.11205474722482205,-0.1004036336564788,-0.11030061186771999,-0.10094772261602204,-0.08774459621208221,0.09498464581764733,-0.005804372135717255,0.02725985670699375,-0.04250912103488899,5.752218786390567,,,
acoB,,-0.7226957566130481,0.41624916790271504,0.41624916790271504,-1.26606883553439,-1.2645575757909129,-1.2612844642677632,-1.2616072319892502,-1.0119595782781112,-1.0424469372403093,0.33986594280290655,-1.2907733503561547,-1.1016316420505283,,,,1.5837885397936948,,,1.268439534254723,,,0.23891513198016337,0.14466721567677007,0.2022535720397882,0.17617390845258515,0.17617390845258507,0.479025217386436,0.38862585625788015,0.38862585625788004,0.34140540629393246,-0.2458540156814567,0.05917436017606686,-0.23477429570658037,,,,,,0.7242674359497964,0.7178239011023635,-0.5704956997277488,-0.5700877124467867,-0.562793037187131,-0.5278236204935208,-0.521350006312967,-0.3520049290293954,-0.3453015563045608,0.3855577215089008,-0.4275485562401586,0.3501906077701978,0.32956418158728024,-0.24560723933388806,-0.24368781475917412,-0.9643939842841052,0.18638800310263573,0.015148767975793407,-0.17490085929619426,0.25436272315049063,-0.024195845700772614,-0.16862497410473432,-0.021932620286347203,-0.11984334098302163,0.13363062095621095,0.13391287236316246,-0.12600734770269856,-0.12178964240529136,0.10588306328462037,0.8501926048624012,0.7099217249200923,-0.9186136660574803,0.6854661738902039,-0.9398955253675002,-0.9398955253675002,1.357498200105045,,-1.0345176836111922,0.5550170439905838,0.5314824766580893,-1.1188362338954683,0.4869486667089885,1.076312750500288,0.4637107633916796,0.4637107633916796,0.4637107633916796,0.32741397484998785,0.28893638163433133,-0.12219494996348174,,0.5304334401919059,0.05932826825357738,,,,0.5809918585040844,-0.26125324017258333,0.13736056394958984,-0.13603891712579727,-0.01597818104313697,0.18514786494114488,,,,-0.6240527222010513,0.5809918585040844,-0.21618652279498107,-0.06994208762841482,,-0.44207996235564084,-0.2721088735810025,2.4343961783166814,-0.23835747657179318,-2.4314864872718482,-0.17312782191090673,0.09498464581805524,,,1.3489340721903096,1.3489340721903096,-0.4623345330957077,0.6771093577159868,-0.23682002023499177,,,,,,,,,1.2800449452548226,,,,,0.7392744307356294,0.6242143309242372,0.7911200720490476,1.5727167885826496,-0.8705326220912957,-0.9629704227797535,-0.9629704227797535,,-1.0618302403649817,-0.5704956997277484,-0.5700877124467877,-0.6889271131964012,0.550314755702452,,-0.43467773658601505,-0.5449177790652895,-0.5249612921499275,-0.5249612921499275,-0.5213500063129672,-0.521350006312967,0.5560322246655183,0.3770593910737186,-0.41248489368936386,0.6436345521546714,1.480342715338591,0.05020022737376762,0.5235894670324709,0.42612696617155316,0.7572819000223174,0.27739716187273905,0.5282045377423288,-0.06994208762841482,-0.469237132203465,0.4362601250898943,0.5747893657553,-0.3675952215953642,0.18399900697066002,0.3411348781641826,-0.4800835048838138,-0.4800835048838122,-0.4420799623556409,0.21928244015898757,-0.27210887358100255,0.44503912429174547,2.434396178316682,2.434396178316682,0.3282755115602224,0.3263268065792017,-0.3957546550662208,0.40298374664998776,-0.40255878009126994,0.005885162997115272,1.6045468134650411,0.26322556765255356,-0.34829472614547957,-0.05061516087325805,0.38185073398004243,-0.2500859832940413,-0.3741657387886261,-0.37416573867739417,-0.32513913485032125,-0.32513913485032137,-0.6465797748687258,0.9344468971380949,0.9344468971380949,-0.12453450881656454,-0.18893779726601165,-0.1820937729050288,-2.055480479109447,-0.7460281444164409,0.33922014502868153,-0.2924296543384123,0.6253308119239503,0.6253308119239559,0.4433415434379364,-1.1300071418656086,-0.48791700447668485,0.4309398974970686,-1.197526621602537,-0.5769457915053952,-0.2116032787000334,-0.21158564379561726,-0.24549543373222338,-0.24589345957253403,-0.24558641079105517,-0.2457829169911126,-0.2458689114700458,-0.24575736147327867,-0.24562952134709964,1.6842612090402712e-16,-2.2510470290400755,0.04535602551552355,-0.44600144836762784,-0.1810415843011844,0.11567761195270806,-0.004833036989556013,0.238875157648325,0.21022875546829103,1.4800222866740107,0.19180967876961363,0.16004338954431452,1.57399816799823,0.04612701591507855,-0.17336498727144595,-0.0455970191420522,0.0312770374661795,-0.0647754698239165,-0.18010431774835867,-0.1118918154181243,-0.05921979025141004,-0.05929177102103142,-0.17490085929618832,0.0216860733800115,-0.17312782191091303,-0.1731278219109153,-0.1731278219109063,-0.17312782191090673,-0.04200921943144561,-0.1692853019087886,-0.1686249741047297,-0.16797364015827573,-0.039962036532071,-0.043154206049567524,0.0008763642404163498,0.004032450795184702,-0.08240990184942366,-0.07967377873004125,0.00865495450069997,0.13483997249262686,-0.13363062095621223,-0.1336306209562122,0.1359974372651353,-0.11205474722482205,-0.1004036336564788,-0.11030061186771999,-0.10094772261602204,-0.08774459621208221,0.09498464581803281,-0.005804372135717255,0.02725985670699375,-0.04250912103488899,-0.015702144093877286,,,
acoC,,-0.7226957566130481,0.4883960804985603,0.48839608049855954,0.02767201966742274,0.02674157957006793,0.02335012554157114,0.023169771528023245,0.053151603377368774,0.035449451517871856,0.34499610673855496,0.7511482344445876,0.7343802360688599,,,,0.2887304496889114,,,-0.05199797928401525,,,0.28544393034118537,0.2178854856404784,0.24913240013563004,0.23097336518851588,0.2309733651885158,0.4815568780624545,0.3958422711931738,0.3958422711931736,0.3498473818124992,-0.5429193002029149,0.05917436017606686,-0.4884244921048786,,,,,,0.7242674359497964,-1.0497456729720962,-0.570495699727704,-0.5700877124467867,-0.562793037187131,-0.5278236204936427,-0.521350006313056,-0.35200492902948866,-0.3453015563046514,0.3855577215089008,-0.4275485562401586,0.2561061487129265,-0.8179454914055316,-0.5426902309935371,-0.5428072211193999,-0.9643939842841052,0.18638800310248788,-0.3397059339227101,-0.17490085929619426,0.25436272315049063,-0.024195845700772614,-0.16862497410456048,-0.286984073923629,-0.11984334098302163,0.13363062095621095,0.13391287236316246,-0.12600734770269217,-0.12178964240529136,0.10588306328462037,0.8501926048624012,0.7099217249200923,-0.9186136660574803,0.6854661738902039,-0.9398955253675002,-0.9398955253675002,0.4012671443583846,,-1.0345176836111922,0.5550170439905838,0.5314824766580893,-1.1188362338954683,0.4869486667089885,1.076312750500288,0.4637107633916796,0.4637107633916796,0.4637107633916796,0.32741397484998785,0.28893638163433133,-0.12219494996348174,,0.5304334401919059,0.05932826825357738,,,,0.5809918585054997,-0.26125324017258333,0.13736056394862206,-0.13603891712579758,-0.01597818104313697,0.18357640098452194,,,,-0.6240527222010513,0.5809918585054997,-0.06471542785548327,-0.13594983926081183,,-0.447679972504418,-0.31683988623905324,-0.11055986475580212,-0.5281148883100529,-2.4314864872718482,-0.17312782191090673,0.09498464581746598,,,-0.345767590749189,-0.345767590749189,-0.5079881558267321,0.6771093577159868,-0.23682002023499177,,,,,,,,,1.2800449452548226,,,,,0.7392744307356294,0.6242143309242372,0.7911200720490476,1.5727167885826496,-0.8705326220912957,-0.9629704227797535,-0.9629704227797535,,-1.0618302403649817,-0.5704956997277035,-0.5700877124467877,-0.6889271131964012,0.550314755702452,,-0.43467773658601505,-0.5449177790652809,-0.5249612921500729,-0.5249612921500726,-0.5213500063130561,-0.521350006313056,0.5560322246655183,0.3770593910737186,1.7255706917351985,0.6436345521546714,-0.38707321819099205,-0.5714873138352086,0.5235894670324709,0.42612696617155316,0.7572819000223174,0.27739716187273905,0.5282045377423288,-0.13594983926081183,1.759639245762994,0.4362601250898943,0.5747893657553,-0.3675952215953642,0.18399900697066002,0.3411348781641826,-0.4901785582103475,-0.49017855821034595,-0.44767997250441804,0.21928244015898757,-0.3168398862390533,0.44503912429174547,-0.11055986475580212,-0.11055986475580212,0.3282755115602224,0.3263268065792017,-0.3957546550662208,0.40298374664998776,-0.40255878009126994,1.156014160147198,1.6045468134650411,0.26322556765255356,-0.34829472614562196,1.1131082017253981,0.3818507339800227,-0.2500859832915962,-0.3741657390337769,-0.37416573867739417,-0.3251391348503319,-0.325139134850332,-0.6465797748687258,-0.3495832588400541,-0.3495832588400541,-0.12453450881656454,-0.004873333604731574,-0.01831641909399986,-2.055480479109447,-0.7460281444164409,0.33922014502868153,-0.2924296543384123,0.6253308119239487,0.6253308119239542,0.4433415434379364,-1.1300071418656086,-0.48791700447668485,0.44619117317429186,-1.197526621602537,-0.5769457915117878,-0.47530926579904653,-0.4752904680417443,-0.5443700678509044,-0.5429776870197365,-0.5434878811217995,-0.5428599287968155,-0.5429349653545528,-0.5436406793431227,-0.5435177607410849,1.6842612090402712e-16,-2.2510470290400755,0.04535602551552355,-0.44600144836762784,-0.1810415843011844,0.11567761195270806,-0.004833036989562474,0.238875157648325,0.21022875546829103,0.04680072666252705,0.19180967876961363,0.16004338954431452,0.08166852113830113,-0.3076252625026981,-0.17336498727144595,-0.04559824317267682,-0.3217509101717808,-0.06477546982391343,-0.18010431774835772,-0.1118918154181243,-0.05921979025141004,-0.05929177102103142,-0.17490085929618832,0.021684796566770637,-0.17312782191091303,-0.1731278219109153,-0.1731278219109063,-0.17312782191090673,-0.04200921943144561,-0.1692853019086148,-0.16862497410455587,-0.1679736401619765,-0.039962036532071,-0.043154206049567524,0.0008763642404163498,0.004032450795184702,-0.08240990184942366,-0.07967377873004125,0.00865495450069997,0.1348399724925796,-0.13363062095621223,-0.1336306209562122,0.13599743723285657,-0.11205474722482205,-0.1004036336564788,-0.11030061186771999,-0.10094772261602204,-0.08774459621208221,0.09498464581743864,-0.005804372135717255,0.02725985670699375,-0.04250912103488899,-0.015702144093877286,,,
acoL,,-0.7226957566130481,0.586678895974422,0.586678895974421,1.8023793441602136,1.8018345959003144,1.8037856113198378,1.8038141538970025,1.5770882542695686,1.5140690749779575,0.35167057483673736,,,-0.7622472262569212,-0.7263825743969649,-0.6767987197743698,-1.0382762057089965,-0.7004642790813208,-0.7004642790813203,-1.847264024641144,-0.3620512484167471,,1.0246576954239603,0.9711645671806359,0.9939071684525767,1.0636537469689544,1.0636537469689546,0.43454470222185054,0.5193284044325321,0.5193284044325321,0.49430511089771084,0.23381227364358376,-1.6272949048418333,0.2407395534906158,,,,,,0.7242674359497964,0.7178239011023635,-0.5704956997273832,-0.5700877124935554,-0.5657443461922728,-0.5278236204933284,-0.5213500063128266,-0.3520049290291828,-0.3453015563043524,0.3855577215089008,-0.4275485562401586,,0.32956418158728024,0.23313936008450312,0.23538960843559112,0.18082387205327086,0.1863880031029506,0.015148767975793407,-0.17490085929617588,-0.13356169744022084,-0.38397755133843153,-0.16862497410326924,-0.021932620286347203,-0.11984334098302163,0.1336306209562127,0.13391287236316246,-0.12600734770275793,-0.12178964240529136,0.10588306328462209,0.8501926048624012,0.7099217249200923,0.7559574240956657,0.6854661738902039,0.6284985073235747,0.6284985073235747,-0.9487104857682954,,0.557624447833891,0.5550170439905838,0.5314824766580893,0.49170905628852457,0.4869486667089885,-0.5244655085608039,0.4637107633916796,0.4637107633916796,0.4637107633916796,0.4688234110400331,0.43028959994694344,-0.011637614282235927,,0.5304334401919059,0.05932826825357738,,,,0.5809918585017575,0.5225064803451673,0.13736056394872959,-0.13603891712579755,-0.01597818104313697,0.1780600284218448,,,,-0.6240527222010513,0.5809918585017575,0.8321060213468537,-1.06708175799938,,-0.15942147176968394,-0.4318415125618714,-0.5182786288081335,0.5189850561151487,-0.04192218081503178,-0.1731278219109092,0.09498464581902016,,,1.3489340721903096,1.3489340721903096,-0.25274742481017726,-0.1665023010777014,0.5991111979798125,,,,,,,,,-0.7849332211468253,,,,,0.7392744307356294,0.6242143309242372,0.7911200720490476,1.5727167885826496,0.7848251792328377,0.707131156467954,0.707131156467954,,0.6314466424278974,-0.5704956997273829,-0.5700877124935565,-0.6477216090492919,0.550314755702452,,-0.43467773658601505,-0.5449177790654208,-0.5249612921496988,-0.5249612921496988,-0.5213500063128268,-0.5213500063128268,0.5560322246655183,0.3770593910737186,-0.41513793958917755,0.6436345521546714,1.480342715338591,-0.34037055655553916,0.5235894670324709,0.42612696617155316,0.7572819000223174,0.27739716187273905,0.5282045377423288,-1.06708175799938,-0.469237132203465,0.4362601250898943,0.5747893657553,-0.3675952215953642,0.18399900697066002,0.3411348781641826,0.029506075863347494,0.02950607586334568,-0.15942147176968402,1.6614861812046349,-0.4318415125618715,0.44503912429174547,-0.5182786288081335,-0.5182786288081335,0.3282755115602224,0.3263268065792017,1.0509589177293008,0.40298374664998776,-0.40255878009126994,0.8205598693117577,0.17758758003733163,1.5426242569405395,-0.3482947261455914,0.7736888876341241,0.3818507339800578,-0.25008598329806137,-0.37416573870103587,-0.37416573867739417,-0.3251391348503293,-0.32513913485032875,-0.5119084697499044,0.9344468971380949,0.9344468971380949,-0.12453450881656454,-0.1889377972659778,-0.18209377290499953,-1.0540925533894598,0.3669124243531255,0.33922014502868153,0.49196988906344713,0.6253308120936464,0.6253308120936519,0.4433415434379364,0.6484314691617783,0.5921322869862699,-0.3932518301070659,0.8587371648033909,-0.576945791496714,0.24903219231792917,0.24904779597803106,0.2333319511983481,0.2338034165742393,0.23403888136178974,0.23295404594581692,0.2337986201324938,0.2329691712012818,0.23310492068003727,1.6842612090402712e-16,0.16482561928117795,1.3680643045030885,0.16291070868518193,-0.1810415843011844,0.11567761195270806,-0.004833036988938335,0.238875157648325,0.21022875546829103,0.2594723129868148,0.19180967876947616,0.16004338954431452,0.2453433856326184,-0.08772519754029623,-0.17336498727144595,-0.04559518307451862,0.0312770374661795,-0.06477546983181402,-0.18010431774835722,-0.11189181541888069,-0.05921979025141004,-0.0592917710210301,-0.17490085929616994,0.02168798862240073,-0.1731278219108982,-0.17312782191090048,-0.17312782191089152,-0.1731278219109092,-0.04200921943144561,-0.1692853019072716,-0.16862497410327706,-0.16797364015124147,-0.4012047632449397,-0.22387345260818797,-0.35878352002416847,-0.35573228971384224,-0.08240990184942366,-0.07967377873004125,0.00865495450069997,0.13483997249271676,-0.13363062095621223,-0.1336306209562122,0.1359974373171522,-0.11205474722482205,-0.1004036336564788,-0.11030061186771999,-0.10094772261602204,-0.08774459621208221,0.0949846458190272,-0.005804372135717255,0.02725985670699375,-0.04250912103488899,-0.015702144093877286,,,
