reaction,gene,name,our_name,GLC_BATCH_mu=0.6_H,real_prot,pred_prot,kcat_Density,absolute_error,square_error,root_square_error,error
FBA3,b2925,fbaA,ECDH1ME8569_2826,1.7958548232298585e-05,17.958548232298586,49.69189546496671,5.3831223760960736e-05,31.733347232668127,1007.0053265890858,31.733347232668127,-31.733347232668127
FBA_num1,b2097,fbaB,ECDH1ME8569_2031,1.8129735217538047e-07,0.18129735217538046,135.4046745577774,4.3888772373828914e-05,135.22337720560202,18285.361742888526,135.22337720560202,-135.22337720560202
FCLT,b0475,hemH,ECDH1ME8569_0459,6.438165678380548e-08,0.06438165678380549,0.02111537016270644,0.006972054474749018,0.04326628662109905,0.0018719715579790944,0.04326628662109905,0.04326628662109905
FORtex_reverse_num4,b2215,ompC,ECDH1ME8569_2151,2.2384830007966491e-07,0.2238483000796649,1.251518697785336e-16,0.0071201805588210106,0.22384830007966477,0.050108061448555646,0.22384830007966477,0.22384830007966477
FORtppi_num1,b0904,focA,ECDH1ME8569_0855,2.5608601456795307e-07,0.25608601456795305,1.8683515060155913e-16,0.007146840437489775,0.2560860145679529,0.06558004685729778,0.2560860145679529,0.2560860145679529
FUM_num1,b1612,fumA,ECDH1ME8569_1555,3.008662377852203e-06,3.008662377852203,117.07828292674706,4.388877237390177e-05,114.06962054889486,13011.878332168857,114.06962054889486,-114.06962054889486
G1PACT,b3730,glmU,ECDH1ME8569_3618,1.2564927020864003e-06,1.2564927020864003,0.6031403187987511,0.00747568724434386,0.6533523832876492,0.4268693367476513,0.6533523832876492,0.6533523832876492
G1SAT,b0154,hemL,ECDH1ME8569_0148,3.932851012986989e-06,3.9328510129869887,0.12838099893245294,0.0038985786283340226,3.8044700140545356,14.473992087840118,3.8044700140545356,3.8044700140545356
G3PD2_reverse,b3608,gpsA,ECDH1ME8569_3493,1.0261783147236653e-06,1.0261783147236652,0.3328424823054323,0.007475705973179907,0.6933358324182328,0.4807145765150838,0.6933358324182328,0.6933358324182328
G5SD,b0243,proA,ECDH1ME8569_0231,2.0286008041562178e-06,2.0286008041562176,2.2898377113841377,0.007104485182904552,0.26123690722792015,0.06824472169800895,0.26123690722792015,-0.26123690722792015
G6PDH2r,b1852,zwf,ECDH1ME8569_1798,2.975173728874062e-06,2.9751737288740623,3.272335025676228,0.0059449603851454026,0.2971612968021655,0.08830483631714471,0.2971612968021655,-0.2971612968021655
GAPD,b1779,gapA,ECDH1ME8569_1723,4.076985676604439e-05,40.76985676604439,34.757756950316434,4.418956132222785e-05,6.012099815727957,36.145344194276134,6.012099815727957,6.012099815727957
GARFT,b2500,purN,ECDH1ME8569_2426,7.640153997198038e-07,0.7640153997198038,24.010939288835594,0.0002999242771785348,23.24692388911579,540.4194703063424,23.24692388911579,-23.24692388911579
