reaction,gene,name,our_name,GLC_BATCH_mu=0.6_H,kcat_vivo,kcat_vitro,kcat_vitro_log10,kcat_vivo_log10,kcat_Density,absolute_error,square_error,error
HPPK2,b0142,folK,ECDH1ME8569_0136,4.1277896344307443e-07,1.4423123738252532,2.431772343445788,0.38592291492096803,0.15905932941030204,0.2131542449562796,0.226863585510666,0.05146708643075526,0.226863585510666
HSDy_reverse_num1,b3940,metL,ECDH1ME8569_3809,1.5296301178129763e-06,125.55711368881882,31.850187825738136,1.50311199778412,2.098841323566498,0.17107139992130896,0.5957293257823781,0.35489342959712683,-0.5957293257823781
HSK,b0003,thrB,ECDH1ME8569_0003,2.1396117705300113e-06,70.41556373054449,26.25471307196028,1.419207276405393,1.8476686604951127,0.22333306598189698,0.4284613840897198,0.18357915765607838,-0.4284613840897198
HSST,b4013,metA,ECDH1ME8569_3869,3.2429483657208334e-06,13.952397181040695,12.915316825770354,1.111105064322429,1.1446488307678995,0.30866483924530336,0.033543766445470524,0.0011251842673482742,-0.033543766445470524
HSTPT,b2021,hisC,ECDH1ME8569_1957,3.97848079594414e-06,7.498714731151483,18.752205609485745,1.2730523562074263,0.874986832324766,0.2285039180986362,0.39806552388266025,0.15845616130397677,0.39806552388266025
ICDHyr,b1136,icd,ECDH1ME8569_1071,3.2195172044708184e-05,42.894643862803974,51.23848941722967,1.7095963176489177,1.632403066402628,0.2077149966243868,0.07719325124628984,0.0059587980379728275,0.07719325124628984
ICYSDS,b2530,iscS,ECDH1ME8569_2457,1.2873431638154276e-05,1.0382651484519527,5.703054056849126,0.7561074880992248,0.016308276252995666,0.2799125003854978,0.7397992118462291,0.5473028738483018,0.7397992118462291
IGPDH,b2022,hisB,ECDH1ME8569_1958,3.467198272723999e-06,8.457032947784816,9.33445294622607,0.9700888708231743,0.9272180225639812,0.2880800635308107,0.04287084825919307,0.0018379096304627577,0.04287084825919307
IGPS,b1262,trpC,ECDH1ME8569_1202,1.8347964505556066e-06,9.454922414506061,8.217955049573263,0.9147637614359911,0.9756579694486269,0.29385076863669013,0.06089420801263579,0.0037081045694861564,-0.06089420801263579
ILETA_reverse,b3770,ilvE,ECDH1ME8569_3651,4.890362137537153e-06,17.213209567415316,19.14141526002634,1.2819740450864368,1.2358618562344135,0.3024673565741648,0.046112188852023284,0.00212633396072466,0.046112188852023284
IMPC_reverse,b4006,purH,ECDH1ME8569_3866,6.116183714588418e-06,25.218221002989974,7.228813693714475,0.8590670319354605,1.4017144463990125,0.2519956014889529,0.542647414463552,0.294466216423978,-0.542647414463552
IPDPS,b0029,ispH,ECDH1ME8569_0026,4.713441631434499e-07,2.222279779947778,4.010516234801392,0.603200278728806,0.34679873473015316,0.26631657314105156,0.25640154399865284,0.06574175176489311,0.25640154399865284
IPMD,b0073,leuB,ECDH1ME8569_0071,8.915171056584879e-06,14.79162773462852,31.766349667515858,1.5019673120780908,1.1700159682680005,0.2296474551334855,0.3319513438100903,0.11019169465732477,0.3319513438100903
IPPS,b0074,leuA,ECDH1ME8569_0072,5.383628621593036e-06,23.838633391203484,13.055010103342116,1.1157772122619147,1.3772813547732676,0.3080816907395494,0.2615041425113529,0.06838441655059797,-0.2615041425113529
KARA1_reverse,b3774,ilvC,ECDH1ME8569_3655,3.460310917334048e-05,7.895257412589946,4.351377230932785,0.6386267349155476,0.8973662940713492,0.23135117955329357,0.2587395591558016,0.06694615947213856,-0.2587395591558016
KARA2,b3774,ilvC,ECDH1ME8569_3655,3.460310917334048e-05,3.2913682640266844,5.126662738994072,0.7098347480213308,0.5173764772767337,0.26389637609870226,0.1924582707445971,0.037040185978000635,0.1924582707445971
KDOCT2,b0918,kdsB,ECDH1ME8569_0869,1.0780342546512547e-06,10.850800411444506,3.364970830336512,0.5269813038411845,1.0354617751847666,0.1673124792328828,0.5084804713435821,0.25855238973779143,-0.5084804713435821
KDOPP,b3198,kdsC,ECDH1ME8569_3087,8.243088035913852e-08,129.82915034999434,4.46358608122286,0.6496839146536452,2.113372214920394,0.07097481589639051,1.4636883002667487,2.1423834403377637,-1.4636883002667487
KDOPS,b1215,kdsA,ECDH1ME8569_1154,4.83349216310118e-06,3.1970657903076765,13.920536893639676,1.14365598566596,0.5047515734232672,0.2157271807727504,0.6389044122426929,0.40819884798318085,0.6389044122426929
LEUTAi_num1,b3770,ilvE,ECDH1ME8569_3651,4.890362137537153e-06,26.142252648159715,20.37587159145481,1.3091161950445689,1.4173430075182125,0.3015052048782334,0.10822681247364363,0.011713042938205225,-0.10822681247364363
LPADSS,b0182,lpxB,ECDH1ME8569_0175,1.0927030997217691e-07,49.592798363864134,1.8031547880051564,0.256033009412967,1.6954186148387154,0.03837290948442481,1.4393856054257483,2.071830921106848,-1.4393856054257483
MALS_num1,b4014,aceB,ECDH1ME8569_3870,8.66510307332892e-06,1.0210704063922338,51.25528837156924,1.7097386812810162,0.009055689249901544,0.04768172355021809,1.7006829920311146,2.892322639383904,1.7006829920311146
MDH,b3236,mdh,ECDH1ME8569_3124,3.1973528331401056e-05,42.902689687486046,671.2962127610294,2.8269141970409817,1.6324845201524691,0.01675683603920409,1.1944296768885125,1.4266622530319966,1.1944296768885125
MECDPS,b2746,ispF,ECDH1ME8569_2656,1.2788094500036366e-07,6.098364016030686,3.0751820818807536,0.4878708354984066,0.7852133441741792,0.16751728823957374,0.2973425086757726,0.08841256746560192,-0.2973425086757726
MEPCT,b2747,ispD,ECDH1ME8569_2657,3.6863362131747355e-07,2.7686493326238244,7.5097150104329,0.875623456079421,0.4422679530187811,0.2835260665913181,0.43335550306063997,0.18779699203294034,0.43335550306063997
METAT,b2942,metK,ECDH1ME8569_2842,1.3188049262789714e-05,1.018583020386736,5.421570929832523,0.734125143974899,0.007996432282130721,0.2793103166962528,0.7261287116927683,0.5272629059445993,0.7261287116927683
METS_num1,b4019,metH,ECDH1ME8569_3875,1.5254020118471744e-06,28.61647023323974,8.826679963488179,0.945797380284993,1.4566160636387928,0.26701339610038627,0.5108186833537998,0.26093572726330955,-0.5108186833537998
MOAT,b3633,waaA,ECDH1ME8569_3518,5.485437198781638e-07,10.67972095426462,1.7052686719772603,0.2317928135717794,1.0285599053511243,0.04595033781870577,0.7967670917793449,0.634837798542515,-0.7967670917793449
MOBDtex_num2,b0929,ompF,ECDH1ME8569_0880,5.8940462576449e-07,1.0597305753070199,8.313601143345785,0.919789184784197,0.025195464764402015,0.24248194189497907,0.894593720019795,0.8002979238988553,0.894593720019795
MOCOS,b0827,moeA,ECDH1ME8569_0780,1.2728767258595469e-06,1.0261573661983627,3.6639343600557828,0.563947684613466,0.011213967043763744,0.26800497507581905,0.5527337175697022,0.30551456253842335,0.5527337175697022
MOHMT,b0134,panB,ECDH1ME8569_0128,4.213372858378429e-06,1.0373089578041654,6.66682533759799,0.8239190773078,0.01590812831310021,0.26792014020322436,0.8080109489946998,0.6528816936953155,0.8080109489946998
MPTAT,b0009,mog,ECDH1ME8569_0009,1.3008193227803616e-07,1.5119097181385108,5.876476989211893,0.7691170399050069,0.17952585856935846,0.30895531910649504,0.5895911813356485,0.3476177611087655,0.5895911813356485
MTHFC,b0529,folD,ECDH1ME8569_0514,3.174898649461087e-06,85.99277113920553,22.264401788988646,1.3476110307840425,1.9344619444260482,0.2141062282587581,0.5868509136420057,0.3443939948424568,-0.5868509136420057
MTHFD,b0529,folD,ECDH1ME8569_0514,3.174898649461087e-06,85.99277113920553,29.911557698392475,1.475839030289795,1.9344619444260482,0.2008007757841211,0.4586229141362532,0.2103349773708291,-0.4586229141362532
MTHFR2,b3941,metF,ECDH1ME8569_3810,5.872358849449992e-06,8.17364526485759,9.147219758553272,0.9612891129738125,0.912415785460488,0.28647177444120037,0.048873327513324516,0.002388602142224683,0.048873327513324516
NADS1,b1740,nadE,ECDH1ME8569_1684,4.951373149844976e-06,1.1255592144480386,15.091640140625293,1.178736440923075,0.05136834769865472,0.14833618137216695,1.1273680932244203,1.2709588176204654,1.1273680932244203
NI2tpp,b3816,corA,ECDH1ME8569_3695,1.0425028021381693e-06,1.0845562703733145,29.524666801723445,1.4701850051174095,0.03525208957165439,0.08283081233302378,1.434932915545755,2.059032472116641,1.434932915545755
NNATr,b0639,nadD,ECDH1ME8569_0608,2.2452753401495388e-07,3.7688832278906177,10.504255185654484,1.0213652637645358,0.5762126818198968,0.25211701961309957,0.445152581944639,0.19816082121197856,0.445152581944639
NNDPR,b0109,nadC,ECDH1ME8569_0103,6.739613392715514e-07,1.9224424116160694,7.429774912032175,0.8709756568368728,0.28385333901080984,0.29853441049799495,0.587122317826063,0.3447126160894485,0.587122317826063
OCBT_num1,b4254,argI,ECDH1ME8569_4108,2.0962630407034523e-06,39.508905382669944,78.5526604066875,1.8951608982286763,1.596694997465511,0.15586420174162183,0.29846590076316537,0.08908189391836768,0.29846590076316537
OCTDPS,b3187,ispB,ECDH1ME8569_3076,7.370863494625745e-07,1.0825670982866313,2.286307458635589,0.3591346331503254,0.03445482374368346,0.20841557221741686,0.32467980940664193,0.10541697863633333,0.32467980940664193
OGMEACPS,b1091,fabH,ECDH1ME8569_1026,3.0173048494154176e-06,1.000180896986572,12.302024819301447,1.089976598876543,7.855545805251541e-05,0.16746314986825628,1.0898980434184906,1.187877745047454,1.0898980434184906
OHPBAT,b0907,serC,ECDH1ME8569_0858,1.1960560686817822e-05,1.005088313387255,9.932112797446202,0.9970416431248028,0.002204223280588263,0.20473572711177385,0.9948374198442146,0.9897014919222941,0.9948374198442146
OMPDC,b1281,pyrF,ECDH1ME8569_1222,2.8674797518942317e-06,32.48321709099628,6.463659433772006,0.8104784656610207,1.5116590345986507,0.20631304975653708,0.70118056893763,0.49165419025569856,-0.70118056893763
OPHHX,b3835,ubiB,ECDH1ME8569_3714,6.497241700410439e-08,1.9366910431847737,2.32012711235355,0.36551177915015404,0.28706034403246344,0.1792087070390389,0.0784514351176906,0.006154627672025217,0.0784514351176906
ORPT_reverse,b3642,pyrE,ECDH1ME8569_3527,1.3001427900387038e-07,695.3659436840379,10.806369324121428,1.0336798061318333,2.842213416815632,0.04997142465339011,1.8085336106837986,3.2707938209729774,-1.8085336106837986
P5CR,b0386,proC,ECDH1ME8569_0372,1.832651767422726e-06,33.918566891239664,15.62523454081962,1.1938265449933456,1.5304374943990966,0.2910345482644482,0.336610949405751,0.11330693125984105,-0.336610949405751
PANTS,b0133,panC,ECDH1ME8569_0127,2.3836102374647256e-06,1.0659489323026468,8.685505718888304,0.938795110581435,0.027736398920929037,0.23644857903723585,0.911058711660506,0.830027976092501,0.911058711660506
PDX5POi,b1638,pdxH,ECDH1ME8569_1582,1.2796259284368166e-06,1.047560056192481,2.0470762277977705,0.3111340149612618,0.0201789302782823,0.1885084812613302,0.2909550846829795,0.08465486130287976,0.2909550846829795
PE160abcpp,b0914,msbA,ECDH1ME8569_0865,1.0785790518083713e-06,12.625623511905605,5.01209495451174,0.7000192901413158,1.1012528347981063,0.24309061798264103,0.4012335446567905,0.1609883573578527,-0.4012335446567905
PE161abcpp,b0914,msbA,ECDH1ME8569_0865,1.0785790518083713e-06,6.328769232593306,6.707692235080476,0.8265731279244238,0.8013192601810248,0.2731915625998246,0.025253867743398994,0.0006377578360010882,0.025253867743398994
PERD,b2320,pdxB,ECDH1ME8569_2258,1.9051812448249516e-06,1.0319439849762968,28.236539910718868,1.4508114774453547,0.013656123961798893,0.08360064080205269,1.4371553534835557,2.065415510046444,1.4371553534835557
PFK_3,b3916,pfkA,ECDH1ME8569_3785,2.893655346705464e-06,113.05955255445275,26.335845338786683,1.4205472630799911,2.0533072623595796,0.1884007460619975,0.6327599992795885,0.4003852166883048,-0.6327599992795885
PFK_num1,b3916,pfkA,ECDH1ME8569_3785,2.893655346705464e-06,553.1869644846462,56.6427587729414,1.7531443974127812,2.742871937671748,0.052872060347196104,0.9897275402589667,0.9795606039470646,-0.9897275402589667
PGAMT_reverse,b3176,glmM,ECDH1ME8569_3065,2.9692515063806644e-06,9.684607562357078,99.08113730492408,1.9959909830007796,0.9860820270214795,0.04931253491057711,1.0099089559793,1.0199160993671996,1.0099089559793
PGCD,b2913,serA,ECDH1ME8569_2814,1.7601856919124743e-05,27.63966779368411,63.30590371236547,1.801444212863269,1.441532818867252,0.1609696934472251,0.359911393996017,0.1295362115281562,0.359911393996017
PGI,b4025,pgi,ECDH1ME8569_3881,5.228366551809862e-06,315.32802227680287,912.8647341094598,2.960406429689838,2.498762566940157,0.012318045729407857,0.4616438627496806,0.21311505601444594,0.4616438627496806
PGK_reverse,b2926,pgk,ECDH1ME8569_2827,2.2411635961970314e-05,202.7049458361508,224.3152789441185,2.350858855995489,2.306864345255142,0.16691558659393002,0.04399451074034699,0.0019355169752825069,0.04399451074034699
PHETA1_reverse_num1,b4054,tyrB,ECDH1ME8569_3911,3.7719607785032306e-06,14.40438027298693,103.91706951228495,2.016686891023123,1.158494578144947,0.059943076054739336,0.8581923128781759,0.7364940458831929,0.8581923128781759
PMEACPE,b3412,bioH,ECDH1ME8569_3291,1.4496739857570936e-07,1.0037651317480834,62.56071571853443,1.7963017085753221,0.0016321053205209084,0.03434526016181887,1.7946696032548013,3.220838984846746,1.7946696032548013
PNTK,b3974,coaA,ECDH1ME8569_3838,4.1214272413120955e-07,1.3814128965101222,5.450848428177114,0.7364641057625149,0.14032350614894498,0.30685448649064867,0.5961405996135699,0.3553836145076267,0.5961405996135699
PPBNGS,b0369,hemB,ECDH1ME8569_0356,1.5053763306134182e-06,1.323422547965858,7.326814933985954,0.864915221952034,0.12169852971344772,0.28733926316477976,0.7432166922385862,0.5523710516220653,0.7432166922385862
PPC,b3956,ppc,ECDH1ME8569_3824,9.239368903896469e-06,88.41293965758658,16.65387283105563,1.2215152440630217,1.9465158307442745,0.20292388617729606,0.7250005866812528,0.5256258506881607,-0.7250005866812528
PPCDC,b3639,dfp,ECDH1ME8569_3524,5.179613561834862e-07,1.303490884618756,4.607010805175384,0.6634192308379938,0.11510799847050301,0.2998890877565328,0.5483112323674908,0.3006452075403565,0.5483112323674908
PPNCL2,b3639,dfp,ECDH1ME8569_3524,5.179613561834862e-07,1.303490884618756,4.904623815405333,0.6906057026111952,0.11510799847050301,0.30258023514030385,0.5754977041406922,0.33119760747120774,0.5754977041406922
PPND,b2600,tyrA,ECDH1ME8569_2521,1.746092938616221e-06,22.587711065758505,21.188481751943275,1.3260998387128757,1.3538722237545318,0.30208090966674933,0.027772385041656023,0.0007713053709019992,-0.027772385041656023
PPNDH,b2599,pheA,ECDH1ME8569_2520,3.433097047918728e-06,15.727459184557853,24.699095939892565,1.3926810570855135,1.1966585667901672,0.2741583332856189,0.19602249029534624,0.038424816701589114,0.19602249029534624
PPPGO3,b3850,hemG,ECDH1ME8569_3727,3.952211315771894e-07,1.1539874166620174,1.8509466444044955,0.2673938999119085,0.06220107320095634,0.16772099650288444,0.20519282671095215,0.042104096133630836,0.20519282671095215
PRAGSr,b4005,purD,ECDH1ME8569_3865,3.472297973932126e-06,36.229965036991956,10.93578983039589,1.0388501551464144,1.5590679149274767,0.26640567103103246,0.5202177597810622,0.270626517591627,-0.5202177597810622
PRAIS,b2499,purM,ECDH1ME8569_2425,5.738671437268987e-06,22.316595235823897,5.2797952906517605,0.7226170843020286,1.3486279365430554,0.20795983616618602,0.6260108522410267,0.39188958712353655,-0.6260108522410267
PRAIi,b1262,trpC,ECDH1ME8569_1202,1.8347964505556066e-06,9.454922414506061,7.062540363083929,0.8489609428684906,0.9756579694486269,0.2882407069752449,0.12669702658013637,0.016052136544247784,-0.12669702658013637
PRAMPC,b2026,hisI,ECDH1ME8569_1962,3.6587669637738274e-06,8.066591562731661,2.9608757261326613,0.4714201795650982,0.9066900677843578,0.151805806103839,0.4352698882192596,0.18945987559040675,-0.4352698882192596
PRATPP,b2026,hisI,ECDH1ME8569_1962,3.6587669637738274e-06,8.066591562731658,4.875158224763863,0.6879887154246546,0.9066900677843576,0.2492353123140273,0.218701352359703,0.04783028152396297,-0.218701352359703
PRFGS,b2557,purL,ECDH1ME8569_2484,4.321541854153945e-06,29.306780391832127,2.5935724240645577,0.41389837993031,1.466968109981804,0.06977709582628297,1.053069730051494,1.1089558563507265,-1.053069730051494
PRMICI,b2024,hisA,ECDH1ME8569_1960,2.238339605712914e-06,12.550978095645414,9.450962380793802,0.975476034476193,1.0986775716329589,0.3058325574557818,0.12320153715676585,0.015178618757789957,-0.12320153715676585
PSCVT,b0908,aroA,ECDH1ME8569_0859,3.3572564382961886e-06,31.98108421993211,53.48126807983051,1.7282016961506044,1.504893183073502,0.19713923144791234,0.22330851307710242,0.04986669201270642,0.22330851307710242
PSD160,b4160,psd,ECDH1ME8569_4020,2.4926944614070883e-06,7.986625211271868,6.8241621427538,0.8340493371610322,0.9023633047535464,0.2816102446108992,0.06831396759251418,0.004666798168231077,-0.06831396759251418
PSERT,b0907,serC,ECDH1ME8569_0858,1.1960560686817822e-05,40.204484902973135,16.005709599445634,1.2042749329813796,1.6042745023374558,0.2781318277337161,0.3999995693560763,0.15999965548504647,-0.3999995693560763
PSP_L,b4388,serB,ECDH1ME8569_4244,4.819018161138916e-07,974.0355960447818,24.389448688619684,1.38720198341351,2.9885748284220917,0.04618762642549994,1.6013728450085816,2.5643949887308786,-1.6013728450085816
PSSA160,b2585,pssA,ECDH1ME8569_2512,1.0241189817817453e-06,18.005369764522154,12.533887672611028,1.098085798279718,1.2554020446210854,0.3139711478460435,0.15731624634136732,0.024748401362937766,-0.15731624634136732
PSSA161,b2585,pssA,ECDH1ME8569_2512,1.0241189817817453e-06,21.043280180975486,13.421683653314794,1.1278069983575763,1.3231134376424674,0.3127126667082992,0.1953064392848911,0.03814460522614286,-0.1953064392848911
PTAr_reverse_num1,b2297,pta,ECDH1ME8569_2234,3.211154037063702e-06,50.512171937591816,1079.8922112895868,3.033380408840355,1.7033960428388508,0.018172066279861933,1.3299843660015043,1.7688584138084233,1.3299843660015043
PTPATi,b3634,coaD,ECDH1ME8569_3519,5.199461676609857e-07,1.3023323566237954,13.162268354575422,1.1193307410243192,0.11472183079763153,0.1864589862013263,1.0046089102266877,1.0092390625068532,1.0046089102266877
PUNP1_reverse,b4384,deoD,ECDH1ME8569_4240,3.975782038776704e-06,1.046196920279761,38.153507000445735,1.5815344636785933,0.01961343724802756,0.06733196382435935,1.5619210264305656,2.4395972928059115,1.5619210264305656
QULNS,b0750,nadA,ECDH1ME8569_0703,7.010162412704121e-07,1.8868418255288804,12.19941375356894,1.0863389610265948,0.2757354946645414,0.2274654493456737,0.8106034663620534,0.6570779796781766,0.8106034663620534
RBFK,b0025,ribF,ECDH1ME8569_0022,6.134534430843466e-07,1.099207334717744,3.3610273927879137,0.5264720520375095,0.04107961765653668,0.26443890490007793,0.4853924343809728,0.23560581535428698,0.4853924343809728
RBFSa,b1662,ribC,ECDH1ME8569_1607,1.841209230966637e-06,1.1322154593584455,2.002657745256641,0.3016067345921411,0.053929080479885955,0.1839218976069265,0.24767765411225515,0.0613442203465499,0.24767765411225515
RPE_num2,b3386,rpe,ECDH1ME8569_3265,1.2061616949300347e-06,452.3915054191673,38.90204421387381,1.5899724231118035,2.6555144415579774,0.07560364513199255,1.065542018446174,1.1353797930743463,-1.065542018446174
RPI_reverse_num1,b2914,rpiA,ECDH1ME8569_2815,5.416080785323575e-06,107.91154783387933,168.62793666452848,2.2269295260074298,2.033067921904235,0.16941641696058632,0.19386160410319464,0.03758232154546377,0.19386160410319464
SDPDS,b2472,dapE,ECDH1ME8569_2397,3.457281280678015e-07,293.81951526280864,46.08478110137006,1.6635575289704843,2.468080637912647,0.09299723087636841,0.804523108942163,0.6472574328219634,-0.804523108942163
SDPTA_reverse,b3359,argD,ECDH1ME8569_3239,7.0882012256353525e-06,15.28231784777774,24.57285608239954,1.390455637096238,1.1841892280720623,0.2723686887729814,0.2062664090241757,0.04254583149172855,0.2062664090241757
SERAT,b3607,cysE,ECDH1ME8569_3492,1.4450855785721743e-06,47.81170197347202,66.20082512376355,1.8208634024980712,1.6795342037361791,0.1844336005675178,0.1413291987618921,0.0199739424226784,0.1413291987618921
SHCHD2,b3368,cysG,ECDH1ME8569_3248,1.495915530877304e-07,1.4068350104375136,5.101502623123417,0.7076981142967896,0.14824316761378903,0.30645164081948384,0.5594549466830006,0.312989837368079,0.5594549466830006
SHCHF,b3368,cysG,ECDH1ME8569_3248,1.495915530877304e-07,1.4068350104375136,4.756275150136654,0.6772669705743989,0.14824316761378903,0.3036421425976609,0.5290238029606098,0.2798661840989061,0.5290238029606098
SHKK_num1,b3390,aroK,ECDH1ME8569_3269,2.814179466658837e-06,37.9597766222963,42.28588255456343,1.6261953992426912,1.5793236481180177,0.22992304611769157,0.046871751124673455,0.0021969610534933273,0.046871751124673455
SHSL1,b3939,metB,ECDH1ME8569_3808,2.2937562855426852e-06,19.312300890539134,18.32748599911786,1.2631028964084785,1.2858340192240083,0.30801707693110625,0.022731122815529803,0.0005167039444546995,-0.022731122815529803
THDPS,b0166,dapD,ECDH1ME8569_0159,1.3667523546062116e-05,8.407043604669695,25.760178258115,1.4109488639768988,0.9246432999707876,0.19472682856523485,0.48630556400611114,0.23649310158330186,0.48630556400611114
THRS,b0004,thrC,ECDH1ME8569_0004,1.0849900237415586e-05,14.68882238231775,25.178091516528816,1.4010228077713487,1.166986979359917,0.2656478722687618,0.23403582841143167,0.05477276898022509,0.23403582841143167
TKT1,b2465,tktB,ECDH1ME8569_2390,1.6561013134250125e-06,196.79824058469148,250.70682916785964,2.3991661641517643,2.294021211433862,0.14408603510555987,0.10514495271790247,0.011055461082049947,0.10514495271790247
TKT2,b2465,tktB,ECDH1ME8569_2390,1.6561013134250125e-06,133.95649129062704,172.4277124448809,2.2366070665622617,2.1269637635835976,0.18807869887624165,0.10964330297866409,0.01202165388807113,0.10964330297866409
TMDS,b2827,thyA,ECDH1ME8569_2734,7.176539239371992e-07,10.95045180810895,3.187705194032194,0.5034781500750045,1.0394320382373823,0.1544740904277192,0.5359538881623778,0.2872465702363705,-0.5359538881623778
TMPK,b0417,thiL,ECDH1ME8569_0402,3.84957701497387e-07,1.1580929042985357,13.033785196656217,1.1150705593267887,0.0637434006744643,0.17581375096976523,1.0513271586523243,1.1052887945199694,1.0513271586523243
TPI,b3919,tpiA,ECDH1ME8569_3788,1.3325617515451127e-05,160.35640944903216,2550.118070749126,3.4065602887820825,2.2050863233708884,0.01235758008506697,1.2014739654111941,1.4435396895608992,1.2014739654111941
TRPAS2_reverse,b3708,tnaA,ECDH1ME8569_3596,1.9815387631050252e-07,79.28795441553791,8.179834723816292,0.9127445287006967,1.8992072134434528,0.1433306819734519,0.9864626847427561,0.9731086283898862,-0.9864626847427561
TYRTA_reverse_num1,b4054,tyrB,ECDH1ME8569_3911,3.7719607785032306e-06,10.993250743122994,67.94636267487431,1.8321662129079257,1.0411261338289213,0.0808261997661158,0.7910400790790044,0.6257444067093175,0.7910400790790044
U23GAAT,b0179,lpxD,ECDH1ME8569_0172,2.2493851603928657e-06,5.721067990603754,9.5166890480412,0.9784858792383194,0.7574771090606466,0.26607885162593586,0.22100877017767284,0.048844876495447415,0.22100877017767284
UAAGDS,b0085,murE,ECDH1ME8569_0082,1.6360372420409827e-06,5.635372416297314,18.872580096438483,1.2758312772210252,0.7509226218902884,0.19920928672906707,0.5249086553307368,0.2755290964411223,0.5249086553307368
UAGCVT,b3189,murA,ECDH1ME8569_3078,2.009004094973868e-06,4.774826503721263,5.076252542036443,0.7055432199799202,0.6789575958474329,0.25147856768914983,0.02658562413248733,0.0007067954105138926,0.02658562413248733
UAGDP,b3730,glmU,ECDH1ME8569_3618,1.2564927020864003e-06,21.52282838096459,22.20698641274761,1.346489626845891,1.332899342716074,0.29897433285598507,0.013590284129816999,0.00018469582272915576,0.013590284129816999
UAMAGS,b0088,murD,ECDH1ME8569_0085,6.874691667264841e-07,12.031246593796878,31.30716609586964,1.4956437573445527,1.0803106282341695,0.20708570609016816,0.4153331291103832,0.17250160813662227,0.4153331291103832
UAMAS,b0091,murC,ECDH1ME8569_0088,1.1443420218049946e-06,7.627076310481082,9.569400431958384,0.9808847280329427,0.8823580916168577,0.2812129926445862,0.09852663641608495,0.009707498083467396,0.09852663641608495
UAPGR,b3972,murB,ECDH1ME8569_3836,5.766194698799266e-07,14.151900516593896,9.100284157183054,0.9590549534166829,1.1508147669588904,0.30616189254264076,0.1917598135422075,0.036771826089742186,-0.1917598135422075
UDCPDPS,b0174,ispU,ECDH1ME8569_0167,1.7898445806001922e-07,1.0838625175620764,1.792139322558106,0.2533717690907233,0.03497419765365235,0.16280427617550916,0.21839757143707095,0.04769749920961051,0.21839757143707095
UGMDDS,b0086,murF,ECDH1ME8569_0083,7.378965847726051e-07,11.277377698026516,16.924028671180288,1.2285037524028661,1.0522081259173675,0.28126819181284934,0.17629562648549868,0.031080147917914462,0.17629562648549868
UHGADA,b0096,lpxC,ECDH1ME8569_0093,4.2125929289100944e-07,26.208940095755676,7.179556845612014,0.8560976384700243,1.4184494581891742,0.247093021287312,0.5623518197191499,0.3162395691414393,-0.5623518197191499
UPP3MT_num1,b3803,hemX,ECDH1ME8569_3682,1.3689278603606276e-06,1.0444574786035679,32.23765169230465,1.5083633986970095,0.018890763910646563,0.07688537790009506,1.489472634786363,2.21852872977743,1.489472634786363
UPP3S,b3804,hemD,ECDH1ME8569_3683,9.009420005175802e-08,2.3510099657213868,4.7073796432363615,0.6727792249294848,0.37125447006438356,0.2801773021435336,0.3015247548651013,0.09091717779645941,0.3015247548651013
UPPDC1,b3997,hemE,ECDH1ME8569_3857,1.1359625448865124e-06,1.0535749011582867,26.08351028530372,1.4163660377865026,0.022665416074557337,0.0888035204677407,1.3937006217119452,1.9424014229602626,1.3937006217119452
VALTA_reverse,b3770,ilvE,ECDH1ME8569_3651,4.890362137537153e-06,24.614903114548298,22.90946250822567,1.360014900082023,1.3911981307080084,0.29684474656435744,0.03118323062598538,0.0009723938722733926,-0.03118323062598538
