reactions,data_type,kcat,km,MW,kcat_MW,catalytic_efficiency
PGM_num3,predict,544.6714744322325,0.0005281567360524,28556.028300000035,68665.61719845454,519210.2253873886
FRUURtex_num1,predict,451.46352768933497,0.000430021416669,38921.51909999999,41757.58647821139,631076.7884269775
FRUURtex_reverse_num1,predict,1428.317406614252,0.0004300221248878,38921.51909999999,132110.53377953352,631073.6704032406
GLCUR1Ptex_num3,predict,67.9573258087524,0.0002466789231189,41219.34330000004,5935.232182884107,1092935.9783871886
GLCUR1Ptex_reverse_num3,predict,2.6960427018645308,0.0002466789231189,41219.34330000004,235.465996051235,1092935.9783871886
MALtex_reverse_num2,predict,612.5181194037905,0.0002102071923511,39332.7982,56061.743144774424,1268997.5649180545
MALtex_num2,predict,959.4499813525375,0.0002102074231499,39332.7982,87815.26082395879,1268994.0816574832
FRUURtex_num3,predict,1540.5037975796695,0.0004356992969276,41219.34330000004,134543.95988125325,605435.0188743462
FRUURtex_reverse_num3,predict,2.637876120589009,0.0004356992969276,41219.34330000004,230.38586435025576,605435.0188743462
GLYALDtex_num2,predict,1422.6554801359139,0.0002646801584469,39332.7982,130210.91717012115,977425.0294318747
GLYALDtex_reverse_num2,predict,549.7560389405647,0.0002646801584469,39332.7982,50317.338983170375,977423.4196755608
PHYTSpp,predict,410.36905019697633,0.0003126928153885,47056.27350000005,31394.93357265346,826189.9837501656
CYNTtex_num2,predict,68.68992725597175,0.0016059406253636,39332.7982,6286.960232630953,156283.61911422716
CYNTtex_reverse_num2,predict,2.5098124852837542,0.0016059406253636,39332.7982,229.7147764844637,156283.01854033422
G3PAT180,predict,715.8457679350727,0.0003186728120212,91380.36490000038,25765.35089853988,785336.0477003283
FRUtex_reverse_num1,predict,533.0470724556905,0.0005251386357191,38921.51909999999,49303.560221021435,476125.30292292585
FRUtex_num1,predict,476.4395096892096,0.0005251392122997,38921.51909999999,44067.7104733344,476124.7801575211
TKT1,predict,2493.9464707186107,0.000216051385856,73041.82930000033,122918.70809685427,1155775.1790321367
GLCUR1Ptex_num4,predict,642.0852205592753,0.0002407345316094,40367.58979999997,57261.4517107829,1024895.257238967
GLCUR1Ptex_reverse_num4,predict,1011.9219489317518,0.0002407345316094,40367.58979999997,90243.6591880526,1024895.257238967
GLYCLTt2rpp_num1,predict,571.4992127093332,0.0001132668073487,59167.439600000165,34772.45558811697,2164618.0195860947
GLYCLTt2rpp_reverse_num1,predict,357.65386994282,0.000113266931711,59167.439600000165,21761.19062272467,2164615.642927069
D_LACt2pp_num1,predict,1896.307917615669,0.0001637861850978,59167.439600000165,115379.48151159119,1488177.1390776006
D_LACt2pp_reverse_num1,predict,572.8958612455439,0.0001637861850978,59167.439600000165,34857.43365653348,1488177.1390776006
FRUtex_reverse_num3,predict,1191.864759561794,0.0005320724166361,41219.34330000004,104094.65049440647,456780.23942463147
FRUtex_num3,predict,1098.3702033649095,0.0005320724166361,41219.34330000004,95929.05698023751,456780.23942463147
MLTG5,predict,461.18958139863787,0.0012196073304163,69040.17260000018,24048.06405473981,199260.2152692852
FRUURtex_num4,predict,313.5256296938183,0.0004251999515898,40367.58979999997,27960.358111292207,567741.4845577754
FRUURtex_reverse_num4,predict,278.1596547739291,0.0004251992513127,40367.58979999997,24806.404398861225,567742.419593195
GLCNtex_reverse_num1,predict,192.44124458379116,0.0007272801375814,38921.51909999999,17799.625927284233,328735.3580729749
GLCNtex_num1,predict,94.09347346014309,0.0007272801375814,38921.51909999999,8703.064841488042,328735.3580729749
GALCTNtex_reverse_num1,predict,70.76799630476225,0.000529888232076,38921.51909999999,6545.602345134164,446550.8007730418
GALCTNtex_num1,predict,325.45276191185025,0.000529888232076,38921.51909999999,30102.369331279802,446550.0653325227
MLTG4,predict,439.01650655001015,0.0014052295642229,69040.17260000018,22891.881118791298,167218.46964941637
GLCNtex_reverse_num3,predict,1262.0326802203635,0.0007368829372923,41219.34330000004,110222.95080555796,315379.2960594162
GLCNtex_num3,predict,1652.1986436928237,0.0007368829372923,41219.34330000004,144299.12369065228,315378.7766499496
GLYCLTt2rpp_reverse_num2,predict,335.35036588535354,0.0001098692475278,58919.41700000013,20490.04180043516,2110585.9733845587
GLYCLTt2rpp_num2,predict,2.318884927384908,0.0001098692475278,58919.41700000013,141.68479872408872,2110585.9733845587
D_LACt2pp_num2,predict,374.806602808801,0.0001588730677198,58919.41700000013,22900.833694801848,1451031.6443075202
D_LACt2pp_reverse_num2,predict,16.98626106914996,0.0001588730677198,58919.41700000013,1037.8673612629216,1451031.6443075202
PGM_reverse_num3,predict,1523.8894314889053,0.0004304697162744,28556.028300000035,192113.6194335559,535009.9327592907
GALCTNtex_num3,predict,73.6431533278678,0.00053688472531,41219.34330000004,6431.8189169288335,428407.355039023
GALCTNtex_reverse_num3,predict,2258.950655012976,0.00053688472531,41219.34330000004,197291.4099785453,428407.355039023
GLCURtex_reverse_num1,predict,2.299664778344313,0.0001380270932378,38921.51909999999,212.70478114610708,1666096.6513163722
GLCURtex_num1,predict,1639.5949616315959,0.0001380269416899,38921.51909999999,151652.40202234927,1666098.4806219095
GLYC3Ptex_num1,predict,81.63663903536306,0.0001612067252513,38921.51909999999,7550.884634595547,1413090.0857667096
GLYC3Ptex_reverse_num1,predict,936.2617628263454,0.0001612069022496,38921.51909999999,86598.42740246087,1413088.5342540916
DHAtex_num1,predict,820.8555261606692,0.0007312291362349,38921.51909999999,75924.06366735078,311191.4721075097
DHAtex_reverse_num1,predict,1493.150251719134,0.0007312303405244,38921.51909999999,138107.17131513206,311190.959595102
PYRtex_num1,predict,2.2626970839686082,0.0003704644735668,38921.51909999999,209.2854978593832,610773.0282970337
PYRtex_reverse_num1,predict,662.4851478803614,0.0003704638634356,38921.51909999999,61275.78233115012,610774.0342026495
F6Ptex_num1,predict,1285.3561531804291,0.0001713245986616,38921.51909999999,118887.50127046162,1314035.3364093096
F6Ptex_reverse_num1,predict,725.5067421213663,0.000171324316501,38921.51909999999,67104.89035452163,1314035.3364091392
GLCUR1Ptex_num2,predict,12.666933325906747,0.0002233606438541,39332.7982,1159.3622132194068,1005827.3075194604
