reaction_id,scaling_factor
5DGLCNtex_reverse_num2,7.868625014326361
5DGLCNtex_num2,0.6794307237700459
R5Ptex_num2,0.306634532422733
R5Ptex_reverse_num2,6.33801446010611
HACD4_num1,9.074597242643106
GALBDtex_num2,4.323195903069172
GALBDtex_reverse_num2,3.7792388015325034
FUMtex_reverse_num3,4.457672986633531
FUMtex_num3,0.19767268319515324
ASPTA,3.460603229816637
FORtex_reverse_num1,6.550009121033582
FORtex_num1,4.634390881083801
TCYNTtex_reverse_num2,3.160672949823852
TCYNTtex_num2,1.5158603762764495
PPALtex_reverse_num3,0.5672215017686829
PPALtex_num3,1.3068569937838503
AKGtex_num1,0.1202679075348142
AKGtex_reverse_num1,6.364538081138273
ASPtex_reverse_num1,0.3676191774194571
ASPtex_num1,0.6756519526844246
HACD5_reverse_num1,0.15397784979680335
42A12BOOXpp,1.019192442811564
GALCTtex_num2,2.9894588025041444
GALCTtex_reverse_num2,0.08387794092527186
RIBtex_reverse_num4,1.1529783813456898
RIBtex_num4,1.3284645108869213
ACACT1r_reverse_num1,0.3487536233835336
MEOHtex_num4,2.2580340654904645
MEOHtex_reverse_num4,0.01
TMAtex_num1,6.813897715105218
TMAtex_reverse_num1,0.01
FORtex_reverse_num3,0.01
FORtex_num3,0.04389429294894677
D_LACtex_num2,0.7171180947123792
D_LACtex_reverse_num2,3.6932994617512263
ACtex_reverse_num4,3.3125929214007632
ACtex_num4,0.6616625448172414
AKGtex_reverse_num3,10.0
AKGtex_num3,7.657769299230081
ASPtex_num3,5.363012923200703
ASPtex_reverse_num3,5.741685636377889
ECOAH1_reverse_num1,10.0
ECOAH7_reverse_num1,2.8443960093558096
MEOHtex_reverse_num1,2.9465927883384215
MEOHtex_num1,0.559659645749208
ECOAH3_reverse_num1,3.3396300442651428
GAPD,2.9144783488370827
TMAtex_num3,0.01
TMAtex_reverse_num3,2.9913761274950295
XTSNtex_num4,0.08457296705520889
XTSNtex_reverse_num4,1.8807714233784572
TMAOtex_reverse_num2,8.86021958798281
TMAOtex_num2,3.969166776521457
SKMtex_reverse_num1,1.545644371907997
SKMtex_num1,0.3225732444019149
LYXtex_reverse_num2,0.17460342757282524
LYXtex_num2,2.5300704093649222
PGMT_reverse_num1,5.923449259980382
PSERtex_num1,1.4343923784968842
PSERtex_reverse_num1,3.060249458538485
TSULtex_num1,1.970185495560798
TSULtex_reverse_num1,1.2218827837431971
MAN6Ptex_num2,0.8919063273755873
MAN6Ptex_reverse_num2,4.926733363864418
UREAtex_num1,4.963690780099709
UREAtex_reverse_num1,0.09392024302553033
GLYCLTtex_reverse_num2,1.7041705035501058
GLYCLTtex_num2,0.5248674961985865
MALTPTtexi,0.01
GAL1Ptex_num2,1.4623652983504596
GAL1Ptex_reverse_num2,2.9891989554997322
SKMtex_reverse_num3,7.706929572242592
SKMtex_num3,1.6340887945286964
PSERtex_reverse_num3,3.270510440843869
PSERtex_num3,2.24941072033133
TSULtex_num3,0.0618522248775943
TSULtex_reverse_num3,5.5707842089105215
IDONtex_num1,5.60751056367193
IDONtex_reverse_num1,4.262449779201215
FUMtex_num4,4.220031261824579
FUMtex_reverse_num4,1.4042679476298152
A5PISO_reverse_num1,1.670729492206546
GLCRD_num1,3.8803356277307737
UREAtex_reverse_num3,3.9484203507696023
UREAtex_num3,0.01
PPALtex_reverse_num4,3.0888015542794065
PPALtex_num4,10.0
TARTRDtex_num3,1.9887484086381944
TARTRDtex_reverse_num3,0.9596781895170018
TREHpp,0.2087098249550959
ECOAH7_num1,0.687936744627975
PFL_num3,3.9893335890477593
HACD1_num2,2.312590837796673
ECOAH2_num2,2.949139984949636
RIBtex_reverse_num2,4.569306938273244
RIBtex_num2,0.08394955691221641
GUI1_reverse,8.433341539562178
HACD8_num1,1.4107092464695552
G1Ptex_num1,6.632119784932537
G1Ptex_reverse_num1,2.247869343847503
HACD1_reverse_num2,4.732553319971376
CHLtex_num1,1.2960189297690687
CHLtex_reverse_num1,4.480778853657832
ASCBptspp,0.22075199213007074
LCARS_reverse,0.01
IDONtex_reverse_num3,3.1566629967077118
IDONtex_num3,1.2579563811059047
FORtex_num4,0.04746771020702725
FORtex_reverse_num4,0.4284829989778436
HACD5_num2,2.9186242739989887
G3PD2,0.19303070863363878
TARTRDtex_num1,0.01
TARTRDtex_reverse_num1,3.276703052807034
HACD2_reverse_num2,5.356151470349353
AKGtex_num4,2.0358389774827894
AKGtex_reverse_num4,0.01
ASPtex_reverse_num4,0.01
ASPtex_num4,1.3045983279062983
ACtex_num2,1.7141536781670865
ACtex_reverse_num2,2.3045584741291676
HYXNtex_num1,1.6860204869659625
HYXNtex_reverse_num1,0.010129900484798116
HACD6_reverse_num2,0.05453207700391363
CYSDtex_num1,4.131670516873097
CYSDtex_reverse_num1,2.03027438514996
RPI_num2,3.293219432995043
MEOHtex_reverse_num3,1.1765404388634448
MEOHtex_num3,0.38868784179953575
ECOAH4_reverse_num1,2.1393584612974723
G1Ptex_num3,0.01
G1Ptex_reverse_num3,0.01
CHLtex_num3,5.940903774210903
CHLtex_reverse_num3,5.372289448602501
GLYtex_reverse_num1,4.535304857134819
GLYtex_num1,7.459993598482255
TMAtex_num4,1.8734176741698376
TMAtex_reverse_num4,3.374423175198479
ECOAH5_reverse_num1,3.2356579756626065
UAGAAT,3.5439383946073537
XTSNtex_reverse_num2,1.0167837211722632
XTSNtex_num2,3.2438537686665736
FRUptspp,0.7558996521540517
ECOAH3_num2,0.5699812078957049
A5PISO_num1,1.2980049556373163
HYXNtex_reverse_num3,6.301816161696985
HYXNtex_num3,0.01
CYSDtex_num3,6.078823130797245
CYSDtex_reverse_num3,2.666093159834531
ETOHtex_num1,1.5649996490127374
ETOHtex_reverse_num1,9.03715216012952
HACD7_reverse_num1,2.907894393981101
ECOAH8_reverse_num1,7.885015008443657
GLYtex_reverse_num3,0.11241628323342434
GLYtex_num3,0.5356399418540689
CS,9.249778272790603
ALATA_L_reverse_num1,7.306654422711354
SKMtex_reverse_num4,6.981491070312934
SKMtex_num4,2.7716402738512325
PSERtex_reverse_num4,8.803544327667788
PSERtex_num4,9.53208182824884
TSULtex_reverse_num4,0.7486628632033904
TSULtex_num4,8.961264403800328
TARTRtex_num1,0.01
TARTRtex_reverse_num1,3.0425505489763713
DMSOtex_num1,5.9298996265390755
DMSOtex_reverse_num1,2.1758221798559556
G3PD2_reverse,3.99159988220931
XYLUt2pp,2.1761987195994426
UREAtex_num4,0.7646105790713537
UREAtex_reverse_num4,10.0
FUMtex_num2,2.781671553111029
FUMtex_reverse_num2,7.522556695422225
GALTtex_reverse_num1,0.6505302335918187
GALTtex_num1,7.743565816603368
ORNtex_reverse_num1,0.01
ORNtex_num1,5.533765037032482
PPALtex_num2,0.01
PPALtex_reverse_num2,0.05713095985957682
GAMptspp,0.10291858304324435
ETOHtex_num3,0.8794486821617015
ETOHtex_reverse_num3,3.3106962217246547
FUM_reverse_num2,1.2590642069640146
GUI2_reverse,1.1577683101709804
FUCtex_reverse_num1,5.533209800373659
FUCtex_num1,4.767723560898523
IDONtex_num4,3.7400501206736494
IDONtex_reverse_num4,2.6963851074945757
TARTRtex_reverse_num3,5.785378643669671
TARTRtex_num3,2.075903091437812
ASPTA_reverse,3.528240225183872
DMSOtex_reverse_num3,1.9090311155449111
DMSOtex_num3,9.031875430659325
MALTTTRtexi,0.0162203641428472
ACKr_num3,0.36621152879140983
