reactions,data_type,kcat,MW,kcat_MW
I2FE2SS,ours,16.124498825423743,13848.438099999985,815.6422320661432
DHFR_num1,ours,16.087236028645016,26347.997200000016,2198.0437170807813
COLIPAPabctex,ours,16.087236028645016,26800.322000000026,389.7189760982303
MDDEP1pp_num1,ours,16.087236028645016,51797.71050000005,1118.0812654474757
ASNS1,ours,16.087236028645016,62658.28160000023,924.2840407407829
ILEabcpp,ours,16.087236028645016,39075.92450000002,334.64135596141574
O16GALFT,ours,16.087236028645016,37756.76680000003,1533.8720608651802
FACOAE161,ours,15.993282404891817,31965.918600000045,1801.162587506885
FACOAL180t2pp_num1,ours,15.899113185966444,62758.64560000017,912.0147020744349
AACPS1,ours,15.82987196769284,8639.416499999992,637.8836010088726
GLYBt2pp_copy1_num1,ours,15.82987196769284,52880.51950000005,1077.66602186452
CMtpp,ours,15.82987196769284,113046.0180000008,272.6908264460748
FDMO6,ours,15.82987196769284,41735.731200000046,1365.4376584564106
ADSS,ours,15.82987196769284,47344.38240000002,1203.6811168476497
ARBt3ipp,ours,15.82987196769284,42537.696100000045,1339.6950072172378
MOCDS,ours,15.81730016978087,21513.6153,2646.8020282584084
FRD3,ours,15.81730016978087,15014.85349999998,469.76148973412467
MOBDabcpp_num1,ours,15.81730016978087,24938.51080000001,622.9714578055554
PSP_L,ours,15.81730016978087,35042.29220000001,1624.9587865491035
PSP_Lpp,ours,15.81730016978087,26103.21480000001,2181.4278834042734
PPAKr,ours,15.81730016978087,43383.618700000006,1312.529528829072
POX,ours,15.81730016978087,62010.69860000021,918.2654267212358
POR5_num1,ours,15.81730016978087,128822.93540000058,383.29577750281084
PRASCSi_copy1,ours,15.81730016978087,26994.692700000007,2109.387991336946
PPAt4pp,ours,15.81730016978087,54343.51770000012,1047.8210285458022
PRATPP,ours,15.81730016978087,22755.554000000004,2502.3464869812055
PRFGS,ours,15.81730016978087,141401.06280000033,402.7005135863165
FDMO,ours,15.81730016978087,41735.731200000046,1364.353252572488
FRD2,ours,15.81730016978087,27122.7968,469.76148973412467
