Gene,Organism,Method,MSE,RMSE,R2,Genes_Knocked_Out,Status,ENO_true,ENO_pred,ENO_abs_error,ENO_rel_error,FBA_true,FBA_pred,FBA_abs_error,FBA_rel_error,GAPD_true,GAPD_pred,GAPD_abs_error,GAPD_rel_error,GLCptspp_true,GLCptspp_pred,GLCptspp_abs_error,GLCptspp_rel_error,PFK_true,PFK_pred,PFK_abs_error,PFK_rel_error,PGI_true,PGI_pred,PGI_abs_error,PGI_rel_error,PGK_true,PGK_pred,PGK_abs_error,PGK_rel_error,PYK_true,PYK_pred,PYK_abs_error,PYK_rel_error,TPI_true,TPI_pred,TPI_abs_error,TPI_rel_error,PGK_reverse_true,PGK_reverse_pred,PGK_reverse_abs_error,PGK_reverse_rel_error,ENO_reverse_true,ENO_reverse_pred,ENO_reverse_abs_error,ENO_reverse_rel_error,FBA_reverse_true,FBA_reverse_pred,FBA_reverse_abs_error,FBA_reverse_rel_error,GAPD_reverse_true,GAPD_reverse_pred,GAPD_reverse_abs_error,GAPD_reverse_rel_error,TPI_reverse_true,TPI_reverse_pred,TPI_reverse_abs_error,TPI_reverse_rel_error,PGI_reverse_true,PGI_reverse_pred,PGI_reverse_abs_error,PGI_reverse_rel_error,PGM_reverse_true,PGM_reverse_pred,PGM_reverse_abs_error,PGM_reverse_rel_error,G6PDH2r_true,G6PDH2r_pred,G6PDH2r_abs_error,G6PDH2r_rel_error,GND_true,GND_pred,GND_abs_error,GND_rel_error,TALA_true,TALA_pred,TALA_abs_error,TALA_rel_error,TKT1_true,TKT1_pred,TKT1_abs_error,TKT1_rel_error,TKT2_true,TKT2_pred,TKT2_abs_error,TKT2_rel_error,G6PDH2r_reverse_true,G6PDH2r_reverse_pred,G6PDH2r_reverse_abs_error,G6PDH2r_reverse_rel_error,TALA_reverse_true,TALA_reverse_pred,TALA_reverse_abs_error,TALA_reverse_rel_error,TKT1_reverse_true,TKT1_reverse_pred,TKT1_reverse_abs_error,TKT1_reverse_rel_error,TKT2_reverse_true,TKT2_reverse_pred,TKT2_reverse_abs_error,TKT2_reverse_rel_error,RPE_reverse_true,RPE_reverse_pred,RPE_reverse_abs_error,RPE_reverse_rel_error,RPI_reverse_true,RPI_reverse_pred,RPI_reverse_abs_error,RPI_reverse_rel_error,EDA_true,EDA_pred,EDA_abs_error,EDA_rel_error,EDD_true,EDD_pred,EDD_abs_error,EDD_rel_error,AKGDH_true,AKGDH_pred,AKGDH_abs_error,AKGDH_rel_error,CS_true,CS_pred,CS_abs_error,CS_rel_error,FUM_true,FUM_pred,FUM_abs_error,FUM_rel_error,ICDHyr_true,ICDHyr_pred,ICDHyr_abs_error,ICDHyr_rel_error,MDH_true,MDH_pred,MDH_abs_error,MDH_rel_error,PDH_true,PDH_pred,PDH_abs_error,PDH_rel_error,SUCDi_true,SUCDi_pred,SUCDi_abs_error,SUCDi_rel_error,FUM_reverse_true,FUM_reverse_pred,FUM_reverse_abs_error,FUM_reverse_rel_error,MDH_reverse_true,MDH_reverse_pred,MDH_reverse_abs_error,MDH_reverse_rel_error,ICDHyr_reverse_true,ICDHyr_reverse_pred,ICDHyr_reverse_abs_error,ICDHyr_reverse_rel_error,SUCOAS_reverse_true,SUCOAS_reverse_pred,SUCOAS_reverse_abs_error,SUCOAS_reverse_rel_error,ACONTa_reverse_true,ACONTa_reverse_pred,ACONTa_reverse_abs_error,ACONTa_reverse_rel_error,ACONTb_reverse_true,ACONTb_reverse_pred,ACONTb_reverse_abs_error,ACONTb_reverse_rel_error,HCO3E_true,HCO3E_pred,HCO3E_abs_error,HCO3E_rel_error,ME1_true,ME1_pred,ME1_abs_error,ME1_rel_error,ME2_true,ME2_pred,ME2_abs_error,ME2_rel_error,PPC_true,PPC_pred,PPC_abs_error,PPC_rel_error,PPCK_true,PPCK_pred,PPCK_abs_error,PPCK_rel_error,HCO3E_reverse_true,HCO3E_reverse_pred,HCO3E_reverse_abs_error,HCO3E_reverse_rel_error,ICL_true,ICL_pred,ICL_abs_error,ICL_rel_error,MALS_true,MALS_pred,MALS_abs_error,MALS_rel_error,ACKr_true,ACKr_pred,ACKr_abs_error,ACKr_rel_error,PTAr_true,PTAr_pred,PTAr_abs_error,PTAr_rel_error,ACKr_reverse_true,ACKr_reverse_pred,ACKr_reverse_abs_error,ACKr_reverse_rel_error,PTAr_reverse_true,PTAr_reverse_pred,PTAr_reverse_abs_error,PTAr_reverse_rel_error,CHORS_true,CHORS_pred,CHORS_abs_error,CHORS_rel_error,DHQS_true,DHQS_pred,DHQS_abs_error,DHQS_rel_error,DHQTi_true,DHQTi_pred,DHQTi_abs_error,DHQTi_rel_error,DHAD1_true,DHAD1_pred,DHAD1_abs_error,DHAD1_rel_error,IPMD_true,IPMD_pred,IPMD_abs_error,IPMD_rel_error,IPPS_true,IPPS_pred,IPPS_abs_error,IPPS_rel_error,PSERT_true,PSERT_pred,PSERT_abs_error,PSERT_rel_error,PSP_L_true,PSP_L_pred,PSP_L_abs_error,PSP_L_rel_error,SERAT_true,SERAT_pred,SERAT_abs_error,SERAT_rel_error,DAPDC_true,DAPDC_pred,DAPDC_abs_error,DAPDC_rel_error,DAPE_true,DAPE_pred,DAPE_abs_error,DAPE_rel_error,DHDPS_true,DHDPS_pred,DHDPS_abs_error,DHDPS_rel_error,DHDPRy_true,DHDPRy_pred,DHDPRy_abs_error,DHDPRy_rel_error,GHMT2r_true,GHMT2r_pred,GHMT2r_abs_error,GHMT2r_rel_error,MTHFC_true,MTHFC_pred,MTHFC_abs_error,MTHFC_rel_error,MTHFD_true,MTHFD_pred,MTHFD_abs_error,MTHFD_rel_error,MTHFR2_true,MTHFR2_pred,MTHFR2_abs_error,MTHFR2_rel_error,GLUPRT_true,GLUPRT_pred,GLUPRT_abs_error,GLUPRT_rel_error,PRAIS_true,PRAIS_pred,PRAIS_abs_error,PRAIS_rel_error
AlsR,iECDH1ME8569_1439,Eki2vivo,1.1616008794862016,1.077775894834451,0.8708079671847464,1,Success,11.758553767250048,12.851271346857182,1.0927175796071342,0.09292958991696529,3.774076200000069,3.8042249400000974,0.03014874000002843,0.007988376069361789,12.656880487250085,13.779746806857245,1.1228663196071604,0.08871588230119423,7.083096993625077,8.091318908428653,1.0082219148035758,0.14234196082744524,3.774076200000069,3.8042249400000974,0.03014874000002843,0.007988376069361789,6.45451539362504,4.782004778428606,1.6725106151964342,0.2591225697359604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.327186633625045,6.441831038428612,0.11464440480356686,0.018119333511406707,12.656880487250085,13.779746806857247,1.1228663196071622,0.08871588230119437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.758553767250046,12.851271346857176,1.0927175796071307,0.092929589916965,0.6285816000000373,3.3093141300000433,2.680732530000006,4.264732741142673,0.6285816000000373,3.3093141300000433,2.680732530000006,4.264732741142673,0.1029623400000001,0.9965398500000034,0.8935775100000034,8.67868300195977,1.8870381000000345,0.9965398500000036,0.8904982500000309,0.4719026340803689,0.0,0.7906151700000037,0.7906151700000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784075760000034,0.0,1.784075760000034,1.0,0.1029623400000002,0.0,0.1029623400000002,1.0,0.0,0.0,0.0,0.0,0.6070874400000371,1.5006649500000175,0.8935775099999804,1.471909071286215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2834244000000001,0.0,0.2834244000000001,1.0,2.490556847250044,3.583274426857156,1.092717579607112,0.43874428355796796,2.4730889272501115,3.5658065068572324,1.092717579607121,0.4418432218780505,2.4905568472500432,0.5806036799999991,1.9099531672500443,0.7668779652064258,0.0,3.5658065068572196,3.5658065068572196,0.0,0.0,0.0,0.0,0.0,1.909953167250044,3.1828914268571737,1.2729382596071297,0.666476163622331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3651874200000344,0.32598126000004446,0.03920615999998994,0.10735901034046093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5984145799999971,1.5984145800000102,1.3100631690576847e-14,8.19601613655005e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0026707468571576,3.0026707468571576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.605408960000002,3.605408960000002,0.0,0.0,3.6054089600000023,3.6054089600000023,0.0,0.0,0.0,0.0,0.0,0.2058042600000003,0.20580425999999993,3.608224830031759e-16,1.7532313616986128e-15,0.2058042600000003,0.20580425999999985,4.440892098500626e-16,2.1578232143982926e-15,0.2058042600000003,0.20580425999999988,4.163336342344337e-16,2.0229592634983995e-15,0.472105260000002,0.4721052600000018,2.220446049250313e-16,4.703285977475243e-16,0.24328674,0.24328674000000006,5.551115123125783e-17,2.2817170895239844e-16,0.24328674,0.24328674000000003,2.7755575615628914e-17,1.1408585447619922e-16,0.8983267200000362,0.9284754600000688,0.030148740000032537,0.03356099660492268,0.8983267200000362,0.9284754600000688,0.030148740000032537,0.03356099660492268,0.1338508800000019,0.13385088000000178,1.1102230246251565e-16,8.294476843373318e-16,0.18530694,0.18530694000000938,9.381384558082573e-15,5.0626191108020957e-14,0.20031246,0.20031246000000935,9.353628982466944e-15,4.6695193012291614e-14,0.2003124600000001,0.20031246000000935,9.242606680004428e-15,4.6140947397902374e-14,0.2003124600000001,0.20031246000000935,9.242606680004428e-15,4.6140947397902374e-14,0.5728730400000343,0.6030217800000669,0.030148740000032648,0.05262726275272239,0.474958080000032,0.5352555600000878,0.0602974800000558,0.12695326711791438,0.474958080000032,0.5352555600000878,0.0602974800000558,0.12695326711791438,0.0833538600000001,0.08335385999999999,1.1102230246251565e-16,1.331939546201166e-15,0.242048520000034,0.24204852000004445,1.04638520070921e-14,4.323039036590941e-14,0.2420485200000341,0.24204852000004448,1.0380585280245214e-14,4.288638195450958e-14
AppY,iECDH1ME8569_1439,Eki2vivo,0.7530944031598026,0.8678101193001857,0.9316546083774346,1,Success,13.4197732000001,12.09407542499991,1.3256977750001901,0.09878689864894143,0.7642540999999347,2.578619675000154,1.8143655750002194,2.3740344670710627,13.837867200000035,13.03974487499995,0.7981223250000848,0.05767668625986545,6.785170850000016,7.740000000000001,0.954829149999985,0.14072293404372901,0.7642540999999345,2.578619675000154,1.8143655750002197,2.374034467071063,6.785170850000017,4.390803874999975,2.3943669750000423,0.35288234120148004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.865222250000016,6.067099924999965,0.7981223250000511,0.11625586119954809,13.837867200000035,13.03974487499995,0.7981223250000848,0.05767668625986545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4197732000001,12.09407542499991,1.3256977750001901,0.09878689864894143,0.0,3.3491961250000273,3.3491961250000273,0.0,0.9548291499999828,3.349196125000021,2.3943669750000383,2.5076391676983065,0.2097381,1.0078604249999974,0.7981223249999974,3.805328287993442,0.2911444190475941,1.0078604249999974,0.7167160059524034,2.461719885605089,0.0,0.7981223249999974,0.7981223249999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0814063190475941,0.0,0.0814063190475941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7231988499999821,1.521321175000027,0.798122325000045,1.1036001025168456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.212739300000087,1.887041524999908,1.325697775000179,0.4126378305890376,3.1949479000000487,1.8692501249999598,1.325697775000089,0.4149356473074471,0.5913556000000002,0.5913556000000004,2.220446049250313e-16,3.754840656367019e-16,0.0,3.1665568999998683,3.1665568999998683,0.0,0.0,0.3108102750004096,0.3108102750004096,0.0,2.621751650000086,1.4779911249999127,1.1437605250001732,0.43625815015702796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594101499999815,0.2892147500000262,0.07019539999995528,0.19530722768947648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3319609750000935,0.3319609750000935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.621383700000086,1.295685924999908,1.3256977750001782,0.5057244290487252,1.628014850000002,1.2960538749999087,0.33196097500009336,0.20390537285338212,0.0,0.0,0.0,0.0,4.439583200000002,4.4395831999999995,2.6645352591003757e-15,6.001768947815584e-16,4.439583200000001,4.4395831999999995,1.7763568394002505e-15,4.0011792985437234e-16,0.0,0.0,0.0,0.0,0.20961545,0.20961544999999995,5.551115123125783e-17,2.648237581306999e-16,0.20961545,0.2096154499999999,1.1102230246251565e-16,5.296475162613998e-16,0.20961545,0.2096154499999999,1.1102230246251565e-16,5.296475162613998e-16,0.4808479499999996,0.480847950000001,1.4432899320127035e-15,3.001551596534216e-15,0.24779205,0.24779205000000004,2.7755575615628914e-17,1.1201156621299558e-16,0.2477920500000001,0.24779205000000004,5.551115123125783e-17,2.240231324259911e-16,0.9149623999999807,0.9456694500000409,0.030707050000060132,0.033560996604954235,0.914962399999981,0.945669450000041,0.03070705000006002,0.0335609966049541,0.1363295999999993,0.13632960000000105,1.7486012637846216e-15,1.2826277373252988e-14,0.18873855,0.18873855,0.0,0.0,0.20402195,0.20402195,0.0,0.0,0.20402195,0.20402194999999995,5.551115123125783e-17,2.7208421070016154e-16,0.2040219500000001,0.20402194999999995,1.3877787807814457e-16,6.802105267504036e-16,0.5834817999999816,0.6141888500000396,0.030707050000058023,0.052627262752769646,0.4837535999999821,0.5451677000000524,0.06141410000007036,0.12695326711795557,0.483753599999982,0.5451677000000524,0.061414100000070415,0.1269532671179557,0.0848974499999999,0.08489745000000003,1.249000902703301e-16,1.4711877714858368e-15,0.2465308999999815,0.24653090000002614,4.463096558993129e-14,1.810359901737861e-13,0.2465308999999815,0.24653090000002614,4.463096558993129e-14,1.810359901737861e-13
ArcA,iECDH1ME8569_1439,Eki2vivo,1.5261735297031438,1.2353839604362458,0.8483619470447658,1,Success,12.28939734666656,11.2275545600001,1.0618427866664604,0.08640316174287262,3.944934840000088,5.719590960000034,1.7746561199999462,0.44985689041188487,13.252073466666609,12.159152640000059,1.0929208266665498,0.08247168485864576,7.3,7.300000000000001,8.881784197001252e-16,1.2166827667125003e-16,3.944934840000087,5.719590960000034,1.774656119999947,0.4498568904118852,7.300000000000001,4.021237520000033,3.2787624799999673,0.44914554520547495,0.0,0.0,0.0,0.0,0.0,3.401563360000186,3.401563360000186,0.0,6.733380426666642,5.640459600000023,1.092920826666619,0.16231383902478672,13.252073466666603,12.159152640000059,1.0929208266665444,0.0824716848586454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.28921002666656,11.2275545600001,1.0616554666664602,0.08638923611548313,0.0,3.2787624799999677,3.2787624799999677,0.0,0.0,3.2787624799999677,3.2787624799999677,0.0,0.0,0.982409120000001,0.982409120000001,0.0,1.5028323200000335,0.9824091200000011,0.5204232000000324,0.3462949213123263,0.0,0.768857600000001,0.768857600000001,0.0,0.0,0.0,0.0,0.0,0.1105117066666783,0.0,0.1105117066666783,1.0,1.613344026666712,0.0,1.613344026666712,1.0,0.3240632266666782,0.0,0.3240632266666782,1.0,0.4345749333333562,0.0,0.4345749333333562,1.0,0.4122846933333562,1.5052055199999783,1.0929208266666222,2.6508886804170824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.951218946666555,0.29392159999999984,2.657297346666555,0.9004067114939104,3.553326466666557,2.4914836800000897,1.0618427866664675,0.29883063001036386,3.5352115866666174,2.4733688000000105,1.061842786666607,0.30036187668977066,3.5533264666665563,0.8960291199999988,2.6572973466665575,0.7478337190782864,0.0,4.070473680000117,4.070473680000117,0.0,0.0,1.046297244999503,1.046297244999503,0.0,2.9524946266665584,2.0749960000000964,0.877498626666462,0.29720583358255936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.657297346666555,0.0,2.657297346666555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944732000000311,0.29447319999996036,7.072120666862247e-14,2.401617759056342e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6576151200000049,0.061785919999909344,1.5958292000000955,0.9627260156749118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.595454560000091,1.595454560000091,0.0,0.0,1.595829200000099,1.595829200000099,0.0,0.0,0.0,0.0,0.0,2.863757440000001,2.8637574399999997,1.3322676295501878e-15,4.652166454258736e-16,2.8637574400000005,2.8637574399999997,8.881784197001252e-16,3.1014443028391576e-16,0.0,0.0,0.0,0.0,0.21342664,0.2134266400000001,1.1102230246251565e-16,5.201895248995892e-16,0.21342664,0.21342664000000006,5.551115123125783e-17,2.600947624497946e-16,0.21342664,0.21342664000000006,5.551115123125783e-17,2.600947624497946e-16,0.4895906399999998,0.4895906400000005,7.216449660063518e-16,1.4739762304409088e-15,0.2522973600000001,0.25229736,5.551115123125783e-17,2.2002271934695555e-16,0.2522973600000001,0.25229736,5.551115123125783e-17,2.2002271934695555e-16,0.9628634400000464,0.9315980799999606,0.03126536000008584,0.032471229772816315,0.9628634400000464,0.9315980799999606,0.03126536000008584,0.032471229772816315,0.1388083199999997,0.13880832000000026,5.551115123125783e-16,3.9991227637693435e-15,0.19217016,0.19217016,0.0,0.0,0.20773144,0.20773143999999996,2.7755575615628914e-17,1.336127820402579e-16,0.20773144,0.2077314399999999,8.326672684688674e-17,4.0083834612077376e-16,0.20773144,0.20773143999999988,1.1102230246251565e-16,5.344511281610316e-16,0.6253559200000467,0.59409055999996,0.03126536000008673,0.04999610461844575,0.5550798400000624,0.49254911999995954,0.06253072000010285,0.11265175834902565,0.5550798400000624,0.4925491199999596,0.06253072000010279,0.11265175834902555,0.08644104,0.08644103999999998,1.3877787807814457e-17,1.6054628458674789e-16,0.2510132800000311,0.25101327999996004,7.105427357601002e-14,2.830697785232766e-13,0.2510132800000311,0.25101327999996004,7.105427357601002e-14,2.830697785232766e-13
ArcB,iECDH1ME8569_1439,Eki2vivo,2.57531128292395,1.6047776428290463,0.6696443470068207,1,Success,9.955884823506048,11.265249586666682,1.3093647631606338,0.13151666440226353,5.292152978144538,0.0,5.292152978144538,1.0,11.791714658144514,12.228113026666676,0.4363983685221626,0.037008898296291726,7.360000000000001,4.142323666666684,3.2176763333333174,0.4371842844202876,5.292152978144538,0.0,5.292152978144538,1.0,7.360000000000002,0.7104423466667033,6.649557653333299,0.903472507246372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.213021618144538,5.649419986666675,0.43639836852213776,0.08371313232295098,11.791714658144514,12.228113026666676,0.4363983685221626,0.037008898296291726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.955884823506048,11.265249586666682,1.3093647631606338,0.13151666440226353,0.0,3.4318813199999947,3.4318813199999947,0.0,0.0,3.4318813199999947,3.4318813199999947,0.0,0.0,1.033448733333328,1.033448733333328,0.0,2.323384234307358,1.0334487333333282,1.2899355009740296,0.5551968038375634,0.0,0.819897213333328,0.819897213333328,0.0,0.0,0.0,0.0,0.0,0.9006911109277321,0.0,0.9006911109277321,1.0,3.22407534523509,0.0,3.22407534523509,1.0,1.114242630927732,0.0,1.114242630927732,1.0,2.014933741855464,0.0,2.014933741855464,1.0,1.992643501855464,1.5562451333333394,0.43639836852212466,0.21900473823630232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3903521562892154,1.3291787066666791,1.0611734496225362,0.4439402147631263,2.3722372762892583,1.3110638266666732,1.061173449622585,0.4473302313512719,2.390352156289215,0.6021075199999999,1.788244636289215,0.7481092823851059,1.251938779519424,2.039785333333357,0.7878465538139332,0.6293011820564902,3.812557170722871,3.813626428333274,0.001069257610402996,0.00028045680694678267,1.975140156289212,0.7274458266666792,1.2476943296225327,0.6316991357041893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944732000000226,0.3380546399999978,0.04358143999997521,0.14799798419676857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.131679543506044,0.9301692933333209,1.2015102501727228,0.5636448751563095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7270711866666791,0.7270711866666791,0.0,0.0,0.7274458266666797,0.7274458266666797,0.0,0.0,0.0,0.0,0.0,1.6932192272168296,4.06375744,2.3705382127831705,1.400018482355448,1.6932192272168294,4.06375744,2.3705382127831705,1.4000184823554482,0.0,0.0,0.0,0.0,0.2134266399999998,0.2134266400000001,3.0531133177191805e-16,1.4305211934738715e-15,0.2134266399999998,0.21342664000000006,2.498001805406602e-16,1.1704264310240768e-15,0.2134266399999998,0.21342664000000006,2.498001805406602e-16,1.1704264310240768e-15,0.4895906399999988,0.48959063999999924,4.440892098500626e-16,9.070622956559457e-16,0.2522973600000001,0.25229736,5.551115123125783e-17,2.2002271934695555e-16,0.2522973600000001,0.25229736,5.551115123125783e-17,2.2002271934695555e-16,1.8360171546384656,0.9628634399999956,0.87315371463847,0.475569475172145,1.8360171546384656,0.9628634399999957,0.8731537146384699,0.47556947517214493,0.1388083199999988,0.13880831999999918,3.885780586188048e-16,2.7993859346385588e-15,0.19217016,0.19217016,0.0,0.0,0.20773144,0.20773143999999996,2.7755575615628914e-17,1.336127820402579e-16,0.20773144,0.2077314399999999,8.326672684688674e-17,4.0083834612077376e-16,0.2077314400000001,0.20773143999999988,2.220446049250313e-16,1.0689022563220627e-15,1.498509634638467,0.6253559199999963,0.8731537146384707,0.5826814152243533,2.3013872692769106,0.5550798399999957,1.746307429276915,0.7588064175855113,2.3013872692769106,0.5550798399999958,1.7463074292769147,0.7588064175855112,0.0864410399999999,0.08644104000000001,1.1102230246251565e-16,1.2843702766939845e-15,0.2510132800000233,0.25101327999999784,2.5479618415147343e-14,1.0150705339233436e-13,0.2510132800000233,0.25101327999999784,2.5479618415147343e-14,1.0150705339233436e-13
AscG,iECDH1ME8569_1439,Eki2vivo,0.6760459352728572,0.8222201258013921,0.9208964509782968,1,Success,11.066648840148767,11.297199955000082,0.2305511148513144,0.02083296562324238,2.4144157155966224,2.9750335049998644,0.560617789403242,0.23219604883358236,12.272215833026388,12.208481425000045,0.06373440802634356,0.005193390410786668,7.28,7.280000000000001,8.881784197001252e-16,1.2200253017858862e-16,2.4144157155966224,2.975033504999864,0.5606177894032416,0.23219604883358216,4.463654156513214,4.052592825000013,0.411061331513201,0.09209076624213687,0.0,0.0,0.0,0.0,1.7788519601487591,0.0,1.7788519601487591,1.0,5.731667063026374,5.667932655000016,0.06373440802635777,0.011119698217904758,12.272215833026388,12.208481425000047,0.06373440802634178,0.005193390410786523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.066648840148764,11.297199955000082,0.23055111485131796,0.020832965623242706,2.816345843486787,3.227407174999987,0.4110613315131997,0.14595555885433578,2.7064167897697287,3.227407174999988,0.5209903852302595,0.19250190406725462,0.0,0.9712109550000033,0.9712109550000033,0.0,0.797547493256581,0.9712109550000033,0.1736634617434223,0.21774685923005285,0.5954362332565816,0.7690996950000033,0.17366346174342173,0.2916575311408498,0.0,0.0,0.0,0.0,2.594596034173174,0.0,2.594596034173174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29233694325657,1.4660004049999824,0.17366346174341252,0.13437939900239687,0.1099290537170581,0.0,0.1099290537170581,1.0,0.1099290537170581,0.0,0.1099290537170581,1.0,0.6377661938658178,0.0,0.6377661938658178,1.0,1.2076179538658187,1.328240015000078,0.12062206113425922,0.0998842893550271,1.190473513865792,1.31109557500003,0.1206220611342379,0.10132275916206249,1.2076179538658185,0.5698517599999996,0.6377661938658189,0.5281191719816736,0.609956565555557,2.0710457400001094,1.4610891744445524,2.3953987168148143,7.606256743865818,2.0233262649996453,5.582930478866173,0.7339918526111563,0.6393281038658204,0.9340641750000819,0.2947360711342615,0.4610090958806333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3595903938658178,0.0,0.3595903938658178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2786978499999869,0.27869784999997615,1.0769163338864018e-14,3.8640998984615505e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5684597400000029,0.8100714849999242,0.7583882550000787,0.4835242089159887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7583882550000783,0.7583882550000783,0.0,0.0003545699999999,0.7587428250000792,0.7583882550000792,2138.895718758759,0.0,0.0,0.0,0.0,4.411234720000001,4.411234719999999,2.6645352591003757e-15,6.040338880675964e-16,4.411234720000001,4.411234719999999,2.6645352591003757e-15,6.040338880675964e-16,0.0,0.0,0.0,0.0,0.2019930699999999,0.2019930699999999,0.0,0.0,0.20199307,0.20199306999999986,1.3877787807814457e-16,6.870427687353065e-16,0.20199307,0.20199306999999989,1.1102230246251565e-16,5.496342149882451e-16,0.4633625699999993,0.4633625700000007,1.3877787807814457e-15,2.9950170139583084e-15,0.23878143,0.23878143000000002,2.7755575615628914e-17,1.1623841776820298e-16,0.23878143,0.23878143000000002,2.7755575615628914e-17,1.1623841776820298e-16,1.205566992877621,0.9112814699999653,0.29428552287765564,0.24410549112265637,1.205566992877621,0.9112814699999654,0.2942855228776555,0.24410549112265628,0.1313721599999991,0.13137216000000068,1.582067810090848e-15,1.2042641379199817e-14,0.18187533,0.18187532999999997,2.7755575615628914e-17,1.5260769899704878e-16,0.19660297,0.19660297,0.0,0.0,0.19660297,0.19660296999999996,2.7755575615628914e-17,1.4117576970291403e-16,0.19660297,0.19660296999999996,2.7755575615628914e-17,1.4117576970291403e-16,0.8861402328776217,0.5918547099999645,0.2942855228776572,0.3320981397289731,1.113914465755257,0.5253434199999524,0.5885710457553047,0.5283808262210163,1.113914465755257,0.5253434199999524,0.5885710457553047,0.5283808262210163,0.08181027,0.08181027000000005,4.163336342344337e-17,5.08901430388182e-16,0.2375661399999868,0.23756613999997606,1.074140776324839e-14,4.5214388562481955e-14,0.2375661399999868,0.23756613999997597,1.0824674490095276e-14,4.556488769862522e-14
