reaction,gene,name,our_name,GLC_BATCH_mu=0.6_H,real_prot,pred_prot,kcat_Density,absolute_error,square_error,root_square_error,error
FACOAE120,b0452,tesB,ECDH1ME8569_0437,6.159732917756557e-07,0.6159732917756557,2.342047243962473,0.0043441752510895775,1.7260739521868171,2.9793312884178187,1.7260739521868171,-1.7260739521868171
FACOAE160,b0452,tesB,ECDH1ME8569_0437,6.159732917756557e-07,0.6159732917756557,2.4485478160194503,0.004338746430919024,1.8325745242437945,3.35832938690737,1.8325745242437945,-1.8325745242437945
FCLT,b0475,hemH,ECDH1ME8569_0459,6.438165678380548e-08,0.06438165678380549,0.012303582839941074,0.004091541200442318,0.05207807394386441,0.0027121257857026094,0.05207807394386441,0.05207807394386441
FUM_num1,b1612,fumA,ECDH1ME8569_1555,3.008662377852203e-06,3.008662377852203,59.516418795032216,6.908816548790844e-05,56.50775641718001,3193.1265353033486,56.50775641718001,-56.50775641718001
G1PACT,b3730,glmU,ECDH1ME8569_3618,1.2564927020864003e-06,1.2564927020864003,3.0422098839935514,0.00448580662806124,1.7857171819071511,3.1887858537584175,1.7857171819071511,-1.7857171819071511
G3PD2_reverse,b3608,gpsA,ECDH1ME8569_3493,1.0261783147236653e-06,1.0261783147236652,1.1235292760821372,0.0044530205266792005,0.09735096135847199,0.009477209677418707,0.09735096135847199,-0.09735096135847199
G5SD,b0243,proA,ECDH1ME8569_0231,2.0286008041562178e-06,2.0286008041562176,7.431637426486207,0.004007774686755647,5.403036622329989,29.19280474223905,5.403036622329989,-5.403036622329989
G6PDH2r,b1852,zwf,ECDH1ME8569_1798,2.975173728874062e-06,2.9751737288740623,53.452404827962916,7.789482026157425e-05,50.477231099088854,2547.950859430823,50.477231099088854,-50.477231099088854
GAPD,b1779,gapA,ECDH1ME8569_1723,4.076985676604439e-05,40.76985676604439,67.27289060311283,3.620931209325726e-05,26.503033837068436,702.4108025687945,26.503033837068436,-26.503033837068436
GARFT,b2500,purN,ECDH1ME8569_2426,7.640153997198038e-07,0.7640153997198038,12.254270500164639,0.0023103649131723004,11.490255100444834,132.02596227329852,11.490255100444834,-11.490255100444834
GART,b1849,purT,ECDH1ME8569_1795,2.7978462795299677e-06,2.797846279529968,0.0285440849038538,0.0036244081733832843,2.769302194626114,7.669034645161012,2.769302194626114,2.769302194626114
GCALDD,b1415,aldA,ECDH1ME8569_1358,4.890240115602106e-06,4.890240115602106,0.015183602669727597,0.00198367160717455,4.875056512932378,23.7661760042844,4.875056512932378,4.875056512932378
GF6PTA,b3729,glmS,ECDH1ME8569_3617,5.8167839630325035e-06,5.816783963032504,0.8043846772365861,0.0014928919216707895,5.012399285795917,25.124146600247418,5.012399285795917,5.012399285795917
GHMT2r,b2551,glyA,ECDH1ME8569_2478,2.2950564120388113e-05,22.950564120388112,15.135285867091527,3.7732920346459786e-05,7.815278253296585,61.078574176450516,7.815278253296585,7.815278253296585
GLNS_num2,b1297,puuA,ECDH1ME8569_1239,2.828367102142652e-07,0.28283671021426515,40.977924174442926,5.5466821473480914e-05,40.69508746422866,1656.090143721221,40.69508746422866,-40.69508746422866
GLU5K,b0242,proB,ECDH1ME8569_0230,1.4876682273218065e-06,1.4876682273218065,5.786315727906731,0.004248765073192322,4.298647500584925,18.478370334285025,4.298647500584925,-4.298647500584925
GLUDy_reverse,b1761,gdhA,ECDH1ME8569_1705,1.3466588675299861e-05,13.466588675299862,58.409379862353184,4.959474517904033e-05,44.942791187053324,2019.854479683078,44.942791187053324,-44.942791187053324
GLUPRT,b2312,purF,ECDH1ME8569_2250,2.171204281312229e-06,2.171204281312229,7.945808864575047,0.0039057035411525,5.774604583262818,33.34605809303994,5.774604583262818,-5.774604583262818
GLUTRS,b2400,gltX,ECDH1ME8569_2336,4.362130365738859e-06,4.362130365738859,0.2703724644777793,0.002416676101915176,4.09175790126108,16.74248272253248,4.09175790126108,4.09175790126108
