,PGI_reverse,PYK,FBA_reverse,PFK_3,FBA3,ENO,PGM_reverse,GAPD,PGK_reverse,PFK,FBA,PGI,GLCptspp,TPI,TKT2,RPE,TALA_reverse,TKT1,TALA,TKT1_reverse,TKT2_reverse,RPE_reverse,GND,RPI_reverse,G6PDH2r,PGL,SUCOAS,MDH2,AKGDH,SUCOAS_reverse,ICDHyr,ACONTa,ACONTb,FUM,CS,MDH3,MDH,SUCDi,PRASCSi_copy1,EDA,EDD,PRPPS,IPPS,SERD_L,ASPT,METOX1s,METSOXR1,GLUDC,GLYCL,TYRTA_reverse,GLYOX3,PSERT,GLYAT,ASPCT,ALATA_L_reverse,GLUPRT,GLUDy_reverse,THRS,ASPK,TRPS3,THRD_L,ASPTA_reverse,ALAALAr,ILETA_reverse,VALTA_reverse,METS,GLU5K,GHMT2r,PHETA1_reverse,GLYAT_reverse,CYSTL,GLUR_reverse,LEUTAi,TRPAS2_reverse,GLNS,SERAT,ARGSL,HISTD,HISTP,CYSS,ALAR,ARGSS,ECOAH6,ACACT6r,HACD6,ACACT5r,HACD5,ECOAH5,ACACT4r,ECOAH4,HACD4,ACACT1r,ACACT2r,ACACT3r,ECOAH1,ECOAH2,ECOAH3,HACD1,HACD2,HACD3,ACACT7r,HACD7,ECOAH7,ACCOAC,NTPP1,NTPTP1,NTD8,GUAPRT,PYRt2rpp_reverse,PYRtex_reverse,NTD1,CYTBDpp,CYTK1,CYTBD2pp,NTD6,CYTBO3_4pp,LDH_D2,ACKr,PTAr_reverse,FORtex_reverse,SDPTA_reverse,LDH_D_reverse,FORtppi,GF6PTA,ACKr_reverse,PTAr,NADH17pp,NADH16pp,EX_fe3_e,FE3tex_reverse,DHAtex_reverse,EX_dha_e,EX_for_e,GLCtex_copy1,AKGtex_reverse,EX_akg_e,EX_pyr_e,EX_glcn_e,GLCNtex_reverse,EX_h_e,Htex_reverse,EX_h2o_e,H2Otex_reverse,EX_nh4_e_reverse,NH4tex,CO2tex_reverse,EX_co2_e,EX_pi_e_reverse,EX_o2_e_reverse,O2tex,PItex,EX_so4_e_reverse,SO4tex,ACtex_reverse,D_LACtex_reverse,EX_lac__D_e,EX_succ_e,SUCCtex_reverse,EX_fe2_e_reverse,FE2tex,EX_ac_e,EX_glc__D_e_reverse,EX_k_e_reverse,K2L4Aabctex,Ktex,NADPHQR2,ADPT,ATPS4rpp,PRATPP,PRAMPC,ATPPRT,ATPM,GLCabcpp,FEROpp,DHAtpp_reverse,DAAD,SSALx,PPK2_reverse,ACALD_reverse,DGK1_reverse,NDPK5_reverse,EAR100x,EAR120x,ACOAD6f_reverse,KAS15,ACOAD5f_reverse,ACOAD4f_reverse,ACOAD1f_reverse,ACOAD2f_reverse,ACOAD3f_reverse,PDH,3HAD40,3OAR40,3HAD80,3OAS80,3HAD60,3OAS60,3OAR60,3OAR80,ABTA,DRPA,PPM2,PPND,CTECOAI7_copy1_reverse,AACPS4,FACOAE161,GLCt2pp,SSALy,PRAIi,EAR80x,ANPRT,FLDR2,EAR140x,3OAR120,3OAS120,3HAD120,AACPS3,ACOAD7f_reverse,FACOAE160,DHORD5,ADK3,SDPDS,DHAD2,CITL,EAR60x,DHDPRy,3OAS140,3OAR140,AKGt2rpp_reverse,3OAS100,3OAR100,3HAD100,EAR160x,3HAD161,3OAR161,3OAS161,3HAD121,3HAD141,3OAR141,3OAS121,3OAS141,EAR121x,T2DECAI,3OAR121,THDPS,FADRx,MOX,GLCNt2rpp,GNK,FACOAE120,AACPS7,ADK1,GARFT,ADK3_reverse,MALS,URIDK2r_reverse,KARA2,HCO3E,PUNP4,ADNK1,PUNP1_reverse,3HAD140,DTMPK,EAR60y,DURIPP,UPPRT,MCOATA,AACTOOR,AOBUTDs,UMPK,NDPK2,P5CR,FDH4pp,ANS,FTHFD,PSP_L,PGCD,UDCPDP,UAAGDS,ORPT_reverse,FDH5pp,CO2tpp_reverse,GLCDpp,DHORTS_reverse,VPAMTr_copy1,3OAR160,3HAD160,3OAS160,CTECOAI6_copy1_reverse,FACOAE141,AACPS2,POX,IMPC_reverse,AICART,PRFGS,PRAIS,AIRC2,ADSL2r,AIRC3_reverse,PRAGSr,NH4tpp,SULR,OMPDC,DHFR,R1PK,R15BPK,SHKK,DAPDC,O2tpp,SADT2,ADSL1r,ADSS,POR5,ADSK,BPNT,SO4t2pp,PSCVT,HSK,SHK3Dr,OAADC,DHQS,HSDy_reverse,DDPA,CTPS2,H2Otpp_reverse,PPM_reverse,ASAD_reverse,DHDPS,DHQTi,ACALD,ICL,PRMICI,AGPAT160,CHORS,MTHFC,MTHFD,DHORDfum,ACHBS,D_LACt2pp_reverse,ACLS,DHAD1,KARA1_reverse,MTHFR2,MOX_reverse,FADRx2,PSD161,PFL,PPK_reverse,G5SADs,RNTR1c2,HEX7,XYLI2,DAPE,TMDS,PPNDH,G5SD,PSSA160,SUCCt3pp,EAR40x,APG3PAT161,ACPPAT161,KDOPP,PSSA161,IGPS,AGPAT161,VPAMTr_copy1_reverse,THD2pp,DASYN160,RNTR4c2,NDPK6_reverse,PPC,ACGS,AGPR_reverse,ACGK,UAMAS,CBMKr,DHORD2,EAR161x,ALDD2y,GLXCL,DADK_copy1_reverse,PUNP2,NDPK8_reverse,UGMDDS,NDPK1,HSTPT,IMPD,TRSARr,G3PD2_reverse,RNTR2c2,PSD160,UAGDP,DASYN161,UAPGR,UAGCVT,RNTR3c2,K2L4Aabcpp,Kt2pp,ACt2rpp_reverse,SHSL1,GK1,F6PA,DHAPT,HSST,LPADSS,MOAT,IPPMIb_reverse,IPMD,GMPS2,OMCDC,IPPMIa_reverse,TRDR,ACPPAT160,APG3PAT160,ASNS2,UAMAGS,NDPK3,A5PISO,KDOCT2,KDOPS,MOAT2,TDSK,UAGAAT,PAPSR,OCBT,ACOTA_reverse,ACODA,IGPDH,PGAMT_reverse,CHORM,IG3PS,PAPPT3,UAGPT3,G1PACT,PIt2rpp,BIOMASS_Ec_iJO1366_core_53p95M,NDPK4,PE160abcpp,PE161abcpp,U23GAAT,UHGADA,USHD
wildtype,,,,,,0.023928811638476752,0.033773283768940926,0.22404155844226947,0.2240415584422669,0.25193408747479856,0.24950385644330317,0.3285489066105118,0.13269331284406294,0.15898502369406456,-1.0394867974657895,-1.2939521182697984,,-1.2991518446932813,-1.4029005181437246,-0.6582606284530162,,,0.454272498080921,0.41866846057116425,0.040667679385423296,0.04066767938542327,,,1.3611852507589928,,0.7907232142867431,0.7391213146554034,0.7391213146554034,1.0530774983681466,0.8225470938784759,,-0.42554767249023395,0.5124253514442002,0.1906919725923338,,,,-0.29230493108651284,,,,,,,1.1462562303974215,-0.838033661614941,0.4566205540965865,-0.06132059464732812,0.5279003127802004,0.5733219141290843,-1.405352402069775,0.3266070138279827,-0.4449692053682482,-0.42901123657611523,1.8846879136183416,-0.40521366364863265,-0.4019745745383218,-2.0888846284346294,0.4003814974639192,-0.35226394752770085,-0.3925718979417692,0.3611567101689809,0.3283319178102505,-0.2735016446135182,-0.13572236862880713,0.10698468473819556,-0.06504561044007885,-0.03474169851220493,-0.1348399724926484,0.13363062095271933,0.1336306209562111,0.1336306209562122,0.1336306209562122,0.1336306209562122,0.13363062095620604,0.12982587240516724,0.12760110758242083,-1.0599764961713083,-1.0599764969053005,-1.0599764969053005,-1.0739641842805137,-1.073964184201272,-1.073964183083658,-1.0711363829699714,-1.0711363829699714,-1.0711363829699714,-1.1110821489843423,-1.1110821489843423,-1.1110821489843423,-1.1110821489843423,-1.1110821489843423,-1.1110821489843423,-1.1110821489843423,-1.1110821489843423,-1.1110821489843423,-0.893874467306681,-0.893874467306681,-0.8938744665568785,1.1584768029381047,,-29.107668263161482,,1.5252265608446605,,,,,-0.20749047968596898,0.6021693114330464,,0.08584496725593499,,,,,0.49451135954208086,,0.5507956341279066,0.0893151175429437,,,,0.23215986537954045,,,,,,-1.4207731988464014,,,,,,0.17242837595459728,0.17242837595459728,0.07602872752901445,0.07602872752901431,-1.4083160867667575,-1.4081611598563222,0.08096535555829483,0.08096535555829483,-1.4697433635954564,0.253668166942783,0.253668166942783,-1.4664845915100453,-0.0754686776039333,-0.0754686776039333,0.36131789558452126,-0.270694635016288,-0.270694635016288,-0.3485403517955101,-0.3485403517955101,-0.10690340558406622,-0.10690340558406622,,,,,,,0.8200705552450881,-0.28242093331646156,-1.3974424222754311,-0.10415636040795334,-0.07353200978505121,,,,,,,-29.107668263161482,,,,,,-1.0482866351923672,,-1.073964184201272,-1.0711363829699714,-1.1110821489843423,-1.1110821489843423,-1.1110821489843423,0.9368310966870056,,,,,,,,,,1.3278041887558636,1.3278041887558636,0.6834377584505801,-0.8786287928493337,-0.87862879106477,-0.87862879106477,,,0.7598433709630112,,0.5133625947115755,,,,,,-0.7494591413517381,-0.7494591434056274,-0.7494591436201816,,0.7862586123768469,-0.9344805644229548,0.7008911322948133,,,-0.6855281534006165,0.9824731135202823,0.982473113520281,,,,,,,,,,,,,,,,,-0.6698344927921662,-0.7284118397095186,,,,-0.6216739350809837,-0.6216739370874991,,0.6165587163352826,,,1.356660054163772,0.5942653115437595,1.1243281732142731,1.5252265608446605,,,,1.0318089870640657,,,,1.1584773260829864,-0.8380336594414699,-0.8380336594414699,1.4504593068236322,1.4463324658167402,-0.5557674271583,,0.2315432584540393,1.7142335691869364,0.4566205540965863,0.45662055409658575,-1.4462570938241173,-1.3753449899729853,0.8571946154145234,0.5946571908817799,-0.23336206790484826,,0.4763822559508206,,,,,,,,-0.3692561042010829,-1.4062019964469545,-1.407366102588561,-1.4030792491119424,-1.4055396330200551,-1.4056550675079724,-1.4043934922485566,-1.4050956582463883,-1.4037855606496437,-1.4076920411161806,-0.091582996865562,0.4113267416585867,-0.15594944123384777,-2.0128338524845373,-2.0128338524845373,0.09185490695589833,1.2943494377199964,0.23878996559375273,-0.15929209636558211,-1.3723956026112787,-1.3705536288084634,1.1314403258887635,-0.17423733423827695,-0.23021954499655578,-0.07873718221974975,0.12058722990145672,-0.44496920536824786,0.03716888059771014,,-0.003326456524597595,-0.4390046640181303,0.30834474689610303,0.7678802197383553,0.09553721116636238,-2.0904327475862186,-0.4290112365761148,0.416499373840131,0.04297750548252902,,,0.5888769630075806,0.22842996830993584,0.11648763159955575,0.48805212515582397,0.4880521251558238,-0.4456043621731967,-0.40521366364863265,-0.270694635016288,-0.011455904243241112,-0.041544174485810215,-0.040904431801655566,-0.8056120786100887,0.3740500144703773,,0.4025091027033833,,1.1972356177761552,-0.3816444044933754,0.4537256379224249,,,-0.3345406453762954,0.37402343188464426,0.36928173318814267,0.36115671016898077,-0.2386918859801415,-0.3485403517955101,,0.34500893236237395,0.3450089323623738,-0.34252844610270694,0.34186836478888283,-0.34178880619142404,0.34152849596244467,,,0.23606303615407345,0.9145804038487422,0.9145804038487415,0.3943338310509373,-0.2585438449962323,-0.25854384499623306,-0.25854384499622934,-0.24804704055262236,-0.8209524132243606,,,0.28074360299688267,,,,,-2.584869553377018,0.27717689843735066,0.248100583665848,0.049967028062031765,,0.11028368364419053,-0.19509173813353772,0.10560304978519279,-0.2357022603955158,0.23546706560202593,-2.296053355748012,0.09794916013424054,0.1961130806151486,0.19069251784911848,-0.19069251784911842,-0.18792082063375282,0.05905744641698945,-0.37304648004242263,-0.052937390158431886,-0.05712093589286588,0.051049433288741806,0.06426617776758747,0.06426617776758747,-0.2908717358205948,-0.32001757845516343,0.18292750862310028,-0.19083704048359404,-0.14706916522729888,0.12754458486010514,0.1400280084028002,0.14002800840280033,0.032593841486049574,-3.3714803821681425,-1.10632709968414e-11,-0.1336306209562122,-0.1336306209562122,-0.1336306209562122,-0.1336306209562122,-0.1336306209562122,-0.1336306209562122,0.1336306209562114,0.13003982146246393,0.12260068448035505,0.12102528192880548,0.05131892888553591,-0.02020305089104393,0.05933908290969271,0.014841304429888687,0.04817781125034311,0.04817781125034311,0.04547804224880273,0.022987404320007704,,,,,,,
AlsR,,,,,,-0.8673121673177698,-0.866435405234438,0.2471725926100416,0.2471725926100418,0.25918712165869795,0.2570916811817692,0.23836885075744169,0.19793814329711815,0.10447208113542912,,,,0.674487957409529,0.9159459564714858,-0.7685487950953416,-1.2877536188212566,,0.5485453269742977,0.22172278883483468,0.4472267739179272,0.4472267739179272,,0.8973390327050885,-0.781953372819196,,-1.2238846114870268,-0.7495221778949132,-0.7495221778949128,-0.8228862105198602,-0.50010511526654,,,-0.1271711860669391,0.190691972592391,,,,0.00389739908115428,,,,,0.8082818785527206,,-0.5914194380242018,,2.597702328942137,0.6551420344326333,-0.591739420372224,0.573321914093223,0.06700338503122205,2.7063470179638442,-0.4449692053682482,-0.4290112365761144,-0.4313216120718591,-0.40521366364863265,-0.40197457453772856,0.40320331200017284,0.4003814974639192,-0.33790769981228314,-0.4322467174146078,0.36115671016898077,0.6485868396750313,-0.2735016446135182,-0.10473342753403851,0.10698468473819556,-0.06504561044007885,-0.03474169851220493,-0.1348399724926484,0.13363062095639835,0.133630620956154,0.1336306209562122,0.1336306209562122,0.1336306209562122,0.1336306209561573,0.1298258724051748,0.12760110758242083,0.789562184097156,0.7895621840329953,0.7895621840329953,0.7774847649035805,0.7774847649104722,0.7774847650076735,0.7768984350296814,0.7768984350296814,0.7768984350296814,0.7300508766475684,0.7300508766475684,0.7300508766475686,0.7300508766475684,0.7300508766475684,0.7300508766475686,0.7300508766475684,0.7300508766475684,0.7300508766475686,1.0555754202244199,1.0555754202244199,1.0555754202597898,0.5136610913492226,,,,,,,,,-1.5205906440080212,,,0.07006358483602354,,,,,0.49451135954208086,,0.29152198938101576,0.0893151175429437,,,,0.3065581107263739,,,,,,0.70733647819529,,,,-0.687361960802992,-0.687361960802992,1.8152053120058238,1.8152053120058238,-1.1902373476694215,-1.1902373476694215,0.10029888368275311,0.10163594038286974,-1.576842890556228,-1.576842890556228,0.15148039885728,-0.06490572694578108,-0.06490572694578108,0.0015190558377543256,-1.492201038611993,-1.492201038611993,0.36131789558452126,,,,,-0.10690340449424249,-0.10690340449424249,,,,,,,,-0.3068378341461396,1.1083623406417142,-0.10415636040795334,-0.07353200978505121,,,,,,,,,,,,,0.8812659369468627,,0.7774847649104722,0.7768984350296814,0.7300508766475684,0.7300508766475684,0.7300508766475686,,,,,,,,,,0.8082818785527206,,,0.9950853763040449,,,,,1.1252040264834904,-0.8674512471976565,,-1.1477801244206385,,,,,,-0.7386010167811933,-0.7386010188245276,-0.7386010190379851,,,0.7431695827300666,0.7008911322948133,,,-1.0576720081038087,1.7355980628954288,1.7355980628954302,,,,,,-1.5478147088627523,-1.5478147088627523,-1.5478147086291842,,,,,,,,,0.7312871985529157,-0.7118421594698869,-0.6480139247120376,,,-0.6097809679587606,-0.6097809699548071,-0.5392945535655185,0.6467351629582764,,,-0.5493049963676092,0.5942653115437595,0.7806073312598929,,-0.48405499226934157,-0.48405499226934834,,-0.508218331777378,,,,0.5136565963659416,,,-0.5315780820460143,-0.5924969340139442,-0.5598568834313673,-0.6456245596406319,0.3798350082504459,,2.597702328942137,2.597702328942136,0.5331023258248975,0.49449241247262,-0.34551536805939215,,-0.47141172328676184,0.12560465163044227,-0.6097692876170496,,,,,-0.501512457111967,-0.501512457111967,-0.5015124605148863,0.5316212590619948,0.0659537533690328,0.06566289788645223,0.06407729671152942,0.06423633891811067,0.06393130860801984,0.06511529251631976,0.06535857224975473,0.06598019652979718,0.017201090858016934,-1.5245875360561987,-0.17850028411598992,-1.8010996660710294,0.5792519769932284,0.5792519769932283,-1.5264615446852834,-0.48343171770264926,-0.08781737256537057,-1.4964073793221617,0.07626140244180153,0.07738921978667293,-1.603523485470851,-1.5180652278157514,-1.509217017199676,-1.4932991665116155,-1.7786616410464784,-0.44496920536824786,-1.528772219366663,,-1.6149946426924158,-0.4390046640181297,-1.5098260020429852,-0.6485978555071538,-1.20869381556709,0.34916894387835173,-0.4290112365761148,-1.741724654240548,-1.4994374135015485,,,0.5888769630075806,0.22842996830993584,-1.7677785173824392,0.806516574143392,0.8065165741433918,,-0.40521366364863265,,-1.1723208675584973,-1.207337624672283,-1.2066807381488842,-0.07550506510822451,,,0.4025091027033833,0.4776598378965123,0.043154439902580034,-0.3816444044933754,-3.754972085964179,,,-0.3345406453762954,0.37402343188464426,0.36928173318814267,0.36115671016898077,-0.2386918859801415,,,0.34500893236237395,0.3450089323623738,-0.34252844610270694,0.34186836478888283,-0.34178880619142404,0.34152849596244467,,-0.22726064225873227,0.23606303615407345,-4.223694911402843,-4.223694911402847,0.12262905481442006,-0.2585438449962288,-0.25854384499622957,-0.25854384499622934,-0.24804704055262236,0.0020146071490197426,-0.29700901365603555,-0.27815090654277697,,,,,,0.2668252442195635,-3.8773788301763017,0.248100583665848,0.0875982960741515,,0.11028368364419053,-4.792433413738267,0.10560304978519279,-0.2357022603955158,0.23546706560202593,0.1358985468646458,0.09794916013424054,-5.127940912682442,0.19069251784911848,-0.19069251784911842,-0.18792082063375282,0.2343842404674173,0.060190000876202084,-0.1785291217678093,-0.182787547618884,0.23291303937987357,0.06426617776758747,0.06426617776758747,0.001281373285554064,-0.026989434327543183,0.004237927048409369,-0.04384094173271695,-0.0012788623063235674,0.2553208307826331,0.14002800840280116,0.14002800840280127,-0.12895824240131637,0.001095703731612217,-3.7749172179667654,-0.1336306209562122,-0.1336306209562122,-0.1336306209562122,-0.1336306209562122,-0.1336306209562122,-0.1336306209562122,0.13363062095620737,0.13003982146246393,0.12260068448035505,0.12102528192880548,0.05131892888553591,-0.02020305089104393,0.05933908290969271,0.014841304429888687,0.04817781125034311,0.04817781125034311,0.04547804224880273,4.677035035270169,,,,,,,
AppY,,,,,,0.10764425709924166,0.1183310781107435,0.5114886708480104,0.5114886708480106,0.5237306578835877,0.5338462004179281,0.30911886977127995,0.19605922252685673,0.20000204622179288,,-1.0995844280071025,,-1.1415646504697605,-1.2480712264705804,1.5897149767161038,,,-1.8983558707883519,-0.18406473147427968,,,0.8882469280847518,-1.140961010072959,,,1.5299792438958482,-0.6356615286034933,-0.6356615286034933,-0.7131825055607456,-0.39894050461689406,,,-0.09596248764896785,0.19069197259239193,,,-0.5093995652527107,-0.21825434854459608,,,,,,,-0.5914194380242018,,0.466311987325509,0.3449803990274951,-1.431469220236543,-3.4702878157925805,0.08717264238876764,-0.5958536621077747,0.6393756290838267,0.5431970074485999,-0.4313216120718591,-0.40521366364863265,0.47637798846731927,0.40320331200017284,0.4003814974639192,-0.34040792276996007,0.36124967204216224,0.36115671016898077,0.3210025859060252,-0.2735016446135182,-0.15003957644484137,0.10698468473819556,-0.06504561044007885,-0.03474169851220493,-0.1348399724926484,0.1336306209564944,0.13363062095619205,0.1336306209562122,0.1336306209562122,0.1336306209562122,0.13363062095619166,-7.481291866495683,0.12760110758242083,0.9231414450570242,0.9231414450412407,0.9231414450412407,0.9112019912447883,0.911201991246455,0.9112019912699587,0.9103690825210919,0.9103690825210919,0.9103690825210919,0.8630230558811294,0.8630230558811294,0.8630230558811296,0.8630230558811294,0.8630230558811294,0.8630230558811296,0.8630230558811294,0.8630230558811294,0.8630230558811296,1.1748789081373328,1.1748789081373328,1.1748789081289803,0.2851178986108838,,,,,,,,,-0.4972781021570409,,,0.023562602008021512,,,,,0.49451135954208086,,0.05193093298876671,0.0893151175429437,0.11849631831454475,0.11849631831454477,,0.6039080675731474,,,,,,0.70733647819529,,,,,,0.7998054651610804,0.7998054651610809,-0.7456261091566163,-0.7456261091566162,0.032035762847935245,0.02648766842526466,-0.7964928908484503,-0.7964928908484503,0.4269973584875396,-1.180070018031471,-1.180070018031471,0.41917005496746734,-0.5262471561064959,-0.5262471561064959,-1.6001221090171658,,,,,-0.10690340469316348,-0.10690340469316348,,,,,,-35.293403470529526,0.8200705552457097,1.178410517773569,-0.25844025731309134,-0.10415636040795334,-0.07353200978505121,,,,,-33.39821111000835,,,,,,,,0.9401129101816967,,0.911201991246455,0.9103690825210919,0.8630230558811294,0.8630230558811294,0.8630230558811296,,,,,,,,,,,,,-0.8748003308167427,1.1877985549816859,1.1877985549437944,1.1877985549437944,,,-0.8674512471976565,,-1.1477801244206385,,,,,,,,,,,0.7431695827300666,0.7008911322948133,,,-0.6855281534006165,0.9824731133123329,0.9824731133123316,,,,,,,,,,,,,,,,,0.7312871985529157,,-0.528401684216875,0.26428825655690075,0.26428825655690075,-0.6118521964594734,-0.6118521984573432,-0.5839185077755367,-1.631039438963817,,-0.7692903807478696,0.6320347490585264,0.5942653115437595,0.36305920460440205,,,,,-0.508218331777378,,,,0.28511524940372257,,,0.19997956161407313,0.23538089536705395,1.267853109529992,-0.724794878968108,-1.6962494888992479,,0.46631198732550844,0.4663119873255089,0.5331023258248975,0.49449241247262,-1.8489028474017881,,1.322822267813258,0.19755169189955302,-1.4243829452929528,,0.5000234661490923,0.5000234661488755,0.5000234661486642,,,,,0.08864257938871982,0.09009702822608279,0.09000642565096921,0.0901735619523106,0.08985247937733368,0.08815511667725587,0.08983015513612924,0.08903534566202104,0.017201090858016934,-0.5521915987482647,-1.6530678485524324,-0.15594944123384777,,,-0.2889254346067324,-0.48343171770264926,-1.2311026439222443,-0.5285906030869217,0.0753324784244544,0.07367297250121925,0.9977328911525171,-0.5453898000834827,-0.5371789383253034,-0.5288250863126143,-0.6029361495072799,0.6393756290838271,-0.3312878488056715,,-0.003326456524597595,0.6007142015402216,-0.03797349099705629,-1.3568368931299095,-0.8060171907385071,,0.5431970074486,0.416499373840131,0.04297750548252902,,-0.5298252983703129,0.5888769630075806,-1.369541491821838,-0.2424202063017763,0.4701258096659887,0.47012580966598866,,-0.40521366364863265,,-0.4467802654864617,-0.4787167183057369,-0.47807054668186577,0.3087617841032823,,,0.4025091027033833,0.3306981319244935,0.2588396243451062,-0.3816444044933754,0.45372563792243753,,,-0.3345406453762954,0.37402343188464426,0.36928173318814267,0.36115671016898077,1.7943045221955498,,,0.34500893236237395,0.3450089323623738,-0.34252844610270694,0.34186836478888283,-0.34178880619142404,0.34152849596244467,,-0.49493129110691597,-2.2868606627425843,,,,-0.2585438449962323,-0.25854384499623306,-0.25854384499623284,-0.24804704055262236,-0.3042056795015399,-0.3002475736930018,,,-1.6406751163729043,,,,0.2668252442195635,0.13145391002415818,0.248100583665848,0.020399603195366232,-1.8507246917674236,0.11028368364419053,,2.671237800304122,-0.2357022603955158,0.23546706560202593,0.1358985468646458,0.09794916013424054,0.1961130806151486,0.19069251784911848,-0.19069251784911842,-0.18792082063375282,0.2694495992775029,0.06019000087624061,-0.4132330411217605,-0.4176314017968244,0.051049433288741806,0.06426617776758747,0.06426617776758747,-0.21783345854405758,-0.026989434327543183,0.18954564127401474,-0.04384094173271695,-0.21996431668778654,0.057983583400481514,0.14002800840280002,0.14002800840280127,-0.12895824240131637,0.001095703731612217,-1.1192825204461833e-11,-0.1336306209562122,-0.1336306209562122,-0.1336306209562122,-0.1336306209562122,-0.1336306209562122,-0.1336306209562122,0.13363062095621045,0.13003982146246393,0.12260068448035505,0.12102528192880548,0.05131892888553591,-0.02020305089104393,0.05933908290969271,0.014841304429888687,0.04817781125034311,0.04817781125034311,0.04547804224880273,0.022987404345078843,,,,,,,
