,ACACT1r,ACACT1r_reverse,ACACT2r,ACACT2r_reverse,ACACT3r,ACACT3r_reverse,ACACT4r,ACACT4r_reverse,ACACT5r,ACACT5r_reverse,ACACT6r,ACACT6r_reverse,ACACT7r,ACACT7r_reverse,ACACT8r,ACACT8r_reverse,ACCOAC,ACKr,ACKr_reverse,ACONTa,ACONTa_reverse,ACONTb,ACONTb_reverse,AKGDH,ALATA_L,ALATA_L_reverse,ANS,ASPTA,ASPTA_reverse,CHORS,CS,CYSTL,DAPDC,DAPE,DHAD1,DHDPRy,DHDPS,DHQS,DHQTi,ECOAH1,ECOAH1_reverse,ECOAH2,ECOAH2_reverse,ECOAH3,ECOAH3_reverse,ECOAH4,ECOAH4_reverse,ECOAH5,ECOAH5_reverse,ECOAH6,ECOAH6_reverse,ECOAH7,ECOAH7_reverse,ECOAH8,ECOAH8_reverse,EDA,EDD,ENO,ENO_reverse,FBA,FBA_reverse,FBP,FUM,FUM_reverse,G6PDH2r,G6PDH2r_reverse,GAPD,GAPD_reverse,GHMT2r,GHMT2r_reverse,GLCptspp,GLNS,GLUPRT,GND,HACD1,HACD1_reverse,HACD2,HACD2_reverse,HACD3,HACD3_reverse,HACD4,HACD4_reverse,HACD5,HACD5_reverse,HACD6,HACD6_reverse,HACD7,HACD7_reverse,HACD8,HACD8_reverse,ICDHyr,ICDHyr_reverse,ICL,IPMD,IPPS,MALS,MDH,MDH_reverse,ME1,ME2,METS,MTHFC,MTHFC_reverse,MTHFD,MTHFD_reverse,MTHFR2,PDH,PFK,PGI,PGI_reverse,PGK,PGK_reverse,PGL,PGM,PGM_reverse,PPC,PPCK,PPS,PRAIS,PSERT,PSP_L,PTAr,PTAr_reverse,PYK,RPE,RPE_reverse,RPI,RPI_reverse,SERAT,SERAT_reverse,SUCDi,SUCOAS,SUCOAS_reverse,TALA,TALA_reverse,THRS,TKT1,TKT1_reverse,TKT2,TKT2_reverse,TPI,TPI_reverse
CpxR,0.08700187014887333,0.1084652289093281,-0.09238772546042084,,-0.1008566957307005,,-0.1422088209090939,,-0.16258373885552338,,-0.16802880465190287,,-0.16923730918352847,,0.1084652289098113,0.10846522890932808,0.44137258155287834,,-0.13124817440712724,-0.7110140333224013,,-0.7110140333224013,,-1.9034315148942134,,0.42284000291677576,-0.9946514324913709,,0.07202870987395113,0.18456188792332107,-0.7096031583433338,1.097684609127891,,0.10846522890932817,0.1084652289093204,-0.15430334996209186,-0.5504818825631804,0.4201659016497875,0.18580398240241766,-0.09238772546042084,,-0.09238772546042033,,-0.10085669573070043,,-0.16243969334436167,,-0.1625837388555276,,-0.1680288046519028,,-0.13906313273888005,,0.12168798528079872,0.10846522890939728,-0.644342240995432,-0.6443422407969203,0.23261984678840694,,0.08290345986822273,,,-0.7464898172553245,,0.28496571395726644,,0.2651045693074734,,-0.01714026602949827,,0.24140001147408946,-0.03126647301760397,0.41283695259406233,0.4118560736222863,-0.09238772546042086,,-0.09238772546042091,,-0.1008566957307005,,-0.16243969334435984,,-0.16258373885552768,,-0.16802880465190284,,-0.13906313273888005,,0.10846522890932808,0.10846522890932808,-0.9329982685874733,,0.4470517654619093,0.10846522890932794,0.10846522890932807,1.3352823673672745,-0.3950000729983061,0.10846522890932812,,-0.03892651422094607,0.20848352687428862,0.11525163732197584,,0.11525163732197585,,0.2875517238386245,0.507275151071377,0.08290345986822326,-0.17162491859641293,,,0.2651045693074737,0.28496571395726644,,0.232617197359282,0.5543984295856523,-0.20610761618999585,,0.40931761071527306,-0.001449417743929612,-0.0014494177439297205,-0.1312481744071273,,0.38317608448421614,0.5348887198363981,0.42149349755030996,,0.39332012124478505,-0.034113652515072146,,-0.29177566198842103,0.4548173514967882,-1.6172565629701707,0.5008881301633494,0.3620344554078322,0.0895021210242594,0.4908300088902494,0.36203445540783225,0.7412375983757118,0.44066031727750893,0.2869562813885176,
Cra,0.08700187014886959,0.1084652289093281,-0.09238772546042084,,-0.1008566957307005,,-0.14220882090909326,,-0.16258373885552227,,-0.16802880465190287,,-0.4398179241744489,,0.10846522891083628,0.10846522890932808,1.3313533991470274,,-0.13124817440712833,-0.48016274441484097,,-0.48016274441484114,,0.6099324429474208,,-0.03846384679147908,0.9062379718254713,,0.07202870987364107,0.41543203136194684,-0.4809749138105503,-1.5420203230757998,,0.10846522890932817,0.10846522890943036,-0.15430334996209186,-0.5504818825631804,0.4201659016497875,0.4182278731167134,-0.09238772546042084,,-0.09238772546042097,,-0.10085669573070043,,-0.16243969334435934,,-0.1625837388555276,,-0.1680288046519028,,-0.42680383378106057,,0.12168798528079872,0.10846522891065025,-0.6720293949863458,-0.6720293950874457,0.26911382034797554,,-8.70815367163225,,,-0.5140580761564737,,0.27252902502277065,,0.30853343432724806,,-0.017140266029578157,,-4.052847093986407,2.2579310262874,-0.1869090348758826,0.9418664552843141,-0.09238772546042086,,-0.09238772546042091,,-0.1008566957307005,,-0.16243969334435707,,-0.16258373885552707,,-0.16802880465190284,,-0.42680383378106057,,0.10846522890932808,0.10846522890932808,0.095086406987442,,-0.04459900236807639,0.10846522890932794,0.10846522890932807,-0.3638870600723033,-0.6594739449743583,0.10846522890932812,,-0.694208572973424,0.487407525881592,0.11525163732192281,,0.11525163732192299,,0.4800668906831622,0.22365472380395174,-8.70815367163225,-0.12889471699307184,,,0.30853343432724656,0.2725290250227706,,0.2691113254696325,0.5939187599974781,-0.239422963235508,,-0.18720358126478331,-0.00144941774400327,-0.0014494177440039896,-0.13124817440712805,,0.2794101668787904,0.4442752441536998,-2.397225994737141,,0.837338850014795,2.1625312888325605,,-0.11605439611855563,0.4548173514967882,0.5736703218823822,0.4150984543642685,-2.6792189497962284,0.0895021210242594,0.3965038218854976,-2.6792189497962293,0.6550306650518527,-2.2990469796191944,0.30526856129627833,
CreB,0.087001870148849,0.1084652289093281,-0.09238772546042424,,-0.10085669573070392,,-0.14220882090909728,,-0.16258373885552585,,-0.16802880465190742,,-0.38270697068841536,,0.10846522883694373,0.10846522890932808,1.244302194689371,,-0.03177471880735857,2.1379673094300187,,2.137967309430019,,0.60993244294742,,-0.03846384679147908,0.9062379718254713,,0.07202870987490778,-2.5281622974805393,2.1119431547940404,-1.5420203230757998,,0.10846522890932817,-9.219544457292887,-0.15430334996209186,-0.5504818825631804,-2.859443470060711,-2.8357065968834365,-0.09238772546042424,,-0.09238772546042437,,-0.10085669573070384,,-0.1624396933443751,,-0.16258373885553107,,-0.16802880465190737,,-0.36607093244660943,,0.12168798528079872,0.1084652288367577,-0.5995381492643305,-0.5995381493720078,0.7546391440984236,,0.29847619618666116,,,2.109137808551375,,-0.10319433633540744,,0.8187008463758839,,-0.10296831098530136,,0.24140001147408932,-0.03126647301747508,1.8650262792994725,-0.005089060630756375,-0.09238772546042426,,-0.09238772546042431,,-0.10085669573070392,,-0.16243969334437328,,-0.16258373885553065,,-0.1680288046519074,,-0.36607093244660943,,0.10846522890932808,0.10846522890932808,0.5748975537536766,,0.4470517654619093,-9.219544457292885,-9.219544457292885,0.03282711000186721,-0.7446661919592533,-9.219544457292889,,2.3163197301988325,-3.1037389613375144,0.11525163732210632,,0.11525163732210617,,-3.125217142950987,0.4428344185000994,0.2984761961866615,1.0998151815757389,,,0.8187008463758845,-0.10319433633540744,,0.7546387054039572,-1.8237158481277862,-0.17258150456440427,,1.8616456847242877,-0.08941828441491628,-0.0894182844149164,-0.03177471880735866,,0.2794101668787904,-0.0512467466898862,0.42149349755030996,,-0.8915757811629416,0.06908443197777046,,1.198402177149583,-2.1787804698769997,0.5736703218823822,0.030974744194346225,0.3620344554078322,0.0895021210242594,-0.025842160669613052,0.36203445540783225,-1.5792662890829572,0.44066031727750893,0.723072132720008,
Crl,0.08700187014886959,0.1084652289093281,-0.09238772546042084,,-0.1008566957307005,,-0.1422088209090939,,0.6305990105175338,,0.4171956159665658,,0.04422893801404729,,0.10846522891083628,0.10846522890932808,-1.1586612775526262,,-0.0409289325296637,-0.3702101368968294,,-0.370210136896829,,0.9028594187778971,,-0.03846187840031424,-0.9946514324913709,,0.07202870987376207,0.7617372465198852,-0.3720811244035041,1.3490850788615758,,0.10846522890932817,0.10846522890936752,-0.15430334996209186,-0.5504818825631804,0.7715526200473396,0.7668637091881567,-0.09238772546042084,,-0.09238772546042097,,-0.10085669573070043,,-0.16243969334435934,,0.6305990105176048,,0.4171956159665657,,0.08794103612789135,,0.12168798528079872,0.10846522891065025,-0.6820460250669524,-0.6820460251788473,0.6270733640780304,,0.1583294672668795,,,-0.4051789834854821,,0.1916166339045645,,0.6979282003055961,,-0.017140266029549444,,0.24140001147408927,-0.0312664730176367,0.03050914115631919,0.33987192767415125,-0.09238772546042086,,-0.09238772546042091,,-0.1008566957307005,,-0.16243969334435984,,0.6305990105176047,,0.4171956159665657,,0.08794103612789113,,0.10846522890932808,0.10846522890932808,0.8642093636512141,,-2.0323954307235,0.10846522890932794,0.10846522890932807,-1.3522208848431834,-1.2141774017607507,0.10846522890932812,,-0.2221022052404226,0.40024377619180984,0.11525163732194212,,0.11525163732194213,,0.3925599966629179,-1.7859157527503713,0.1583294672668797,0.4261144580383109,,,0.6979282003055949,0.19161663390456457,,0.6270723851466544,0.7432110909719993,0.1648390017148616,,0.030235367668805413,-0.0014494177439785135,-0.0014494177439792332,-0.040928932529663786,,0.3322195568396959,0.45695745922534925,0.42149349755030996,,0.1343324677845763,1.130550443904147,,-0.07880780822751446,0.4548173514967882,0.5736703218823822,0.42701782592448784,0.3620344554078322,0.0895021210242594,0.4096092318348427,0.36203445540783225,0.6672087019300484,0.44066031727750893,0.6551222571878758,
Crp,0.08700187014886959,0.1084652289093281,-0.09238772546042084,,-0.1008566957307005,,-0.14220882090909306,,0.06472083374629294,,-0.16802880465190181,,0.10132455695865684,,0.10846522891083628,0.10846522890932808,-0.6911944917248821,,-1.515436725165117,-0.43405896837124136,,-0.4340589683712412,,-1.9879016733513293,,-0.03845606559563693,-0.9946514324913709,,0.0720287098735352,-0.6812011499715265,0.15843335073475684,-0.15931773954053235,,-9.219544457292894,0.10846522890930729,-0.15430334996209186,-0.5504818825631804,-0.6925587066091293,-0.6857856077761922,-0.09238772546042084,,-0.09238772546042014,,-0.10085669573070043,,-0.16243969334435934,,0.06472083374630994,,-0.16802880465190176,,0.14865763041204036,,0.12168798528079872,0.10846522891065025,-0.5912797798124395,-0.5912797799196947,0.4123831354044077,,0.13311411984423502,,,-0.46836277774428203,,0.07766227095172482,,0.4710249076485354,,-0.01714026602949319,,0.24140001147408935,-0.031266473017601916,0.43252765532905285,0.32833890567948765,-0.09238772546042086,,-0.09238772546042091,,-0.1008566957307005,,-0.16243969334435612,,0.06472083374630987,,-0.1680288046519018,,0.14865763041204036,,0.10846522890932808,0.10846522890932808,0.023197296658322545,,0.4470517654619093,0.10846522890932794,0.10846522890932807,-0.5280846923907226,-0.47988781540232966,0.10846522890932812,,-0.4833656517542207,-0.8200487194651511,0.1152516373219773,,0.11525163732197764,,-0.9812982394549319,-1.8769780519722,0.13311411984423474,0.16733868741819558,,,0.4710249076485393,0.07766227095172473,,0.41238124726693026,0.6818160012168053,-0.2344869785442515,,0.4322922921120282,-0.0014494177439253332,-0.0014494177439254416,-1.5154367251651168,,0.30809918055825086,0.44427524415369274,0.42149349755030996,,0.093549958320045,-0.6090744089751968,,-0.10241265286669486,0.4548173514967882,-1.7531045082168497,0.4150984543642685,0.3620344554078322,0.08950212102425714,0.3965038218854892,0.36203445540783225,0.6550306650518527,0.44066031727750893,0.43455311022802773,
CsgD,0.08700187014886647,0.1084652289093281,-0.09238772546042136,,-0.10085669573070102,,-0.1422088209090939,,-0.16258373885552288,,-0.16802880465190362,,-0.3827073276452267,,0.10846522891083628,0.10846522890932808,1.2443044171304685,,-0.13124817440712724,-0.563426179048996,,-0.563426179048996,,0.60993244294742,,0.42284000291677537,-0.9946514324913709,,0.07202870987350872,0.18456188792332107,-0.5634365408790469,-0.15931773954053235,,0.10846522890932817,0.1084652289093204,-0.15430334996209186,1.8165902124584952,0.1859080893847526,0.18580398240241766,-0.09238772546042136,,-0.09238772546042097,,-0.10085669573070095,,-0.16243969334436167,,-0.1625837388555276,,-0.16802880465190353,,-0.3660713120414416,,0.12168798528079872,0.10846522891065025,-0.5299874430000657,-0.5299874431041879,0.12804539971292944,,0.06307258056712284,,,-0.6002434543787291,,0.274708408629105,,0.14792890343993415,,-0.01714026602959124,,0.24140001147409,-0.03126647301765993,-0.23531534576607177,0.3600855449776331,-0.09238772546042137,,-0.09238772546042143,,-0.10085669573070102,,-0.16243969334436215,,-0.16258373885552768,,-0.16802880465190284,,-0.3660713120414416,,0.10846522890932808,0.10846522890932808,0.09508640698741613,,0.3481019437123416,0.10846522890932794,0.10846522890932807,-0.04723264956367173,-0.7908301037261297,0.10846522890932812,,-0.24973691452747337,0.295647276564071,0.11525163732191734,,0.11525163732191744,,0.2875517238386245,0.5766288860191398,0.06307258056712255,-0.10656723304084123,,,0.14792890343993068,0.274708408629105,,0.12804230741443984,0.6309466155713694,-0.184961549148622,,-0.23889661440748647,-0.0014494177440237473,-0.0014494177440238557,-0.1312481744071273,,0.3212307382448577,0.47774038433521554,0.42149349755030996,,0.2109503794826641,-0.034113652515072146,,-0.20222951429427413,0.4548173514967882,0.5736703218823822,0.4472927913638474,0.3620344554078322,0.0895021210242594,0.43190165995902496,0.36203445540783225,0.686197660073446,0.44066031727750893,0.19053587321428744,
CspA,0.08700187014886959,0.1084652289093281,-0.09238772546042084,,-0.1008566957307005,,-0.1422088209090939,,-0.16258373885552288,,-0.16802880465190287,,-0.16923730918352847,,0.10846522891083628,0.10846522890932808,-2.3995157429580445,,-0.027655418047889683,-0.3597687145675741,,-0.3597687145675741,,0.6050355929635326,,-0.03846405257880877,-0.9946514324913709,,-0.42039272928129534,-1.604681723726032,-0.3617402505497785,1.3490850788615758,,0.10846522890932817,0.10846522890972361,-0.15430334996209186,1.8165902124584952,-1.6295899556692717,-1.6154811706333776,-0.09238772546042084,,-0.09238772546042097,,-0.10085669573070043,,-0.16243969334435934,,-0.1625837388555276,,-0.1680288046519028,,-0.13906313273888005,,0.12168798528079872,0.10846522891065025,-0.6551357879791502,-0.6551357880896694,0.40824468742486714,,0.12037513114592895,,,-0.39472386816454547,,0.2789463004172478,,0.513261992592359,,0.2216287358000498,,0.33045979654742147,-0.03126647301778005,-1.587410266902332,0.32833890567948876,-0.09238772546042086,,-0.09238772546042091,,-0.1008566957307005,,-0.16243969334435984,,-0.16258373885552768,,-0.16802880465190284,,-0.13906313273888005,,0.10846522890932808,0.10846522890932808,0.0764664944575268,,0.4470517654619093,0.10846522890932794,0.10846522890932807,0.0328271099995285,-0.4454989142214381,0.10846522890932812,,-0.48123894987568827,-1.0902563435034807,0.27831449970458194,,0.27831449970458205,,-1.1038078910832763,-2.004721138405159,0.12037513114592929,0.19461990280452196,,,0.5132619925923577,0.2789463004172478,,0.4082427817612023,0.5919550213770804,-0.33219200612956107,,-1.5878386221314873,0.23536399033527267,0.23536399033527255,-0.02765541804788977,,0.23044320054632755,0.44427524415369896,0.42149349755030996,,0.09354995831998404,-0.31422273899564535,,-0.1398711752066759,0.4548173514967882,0.5680674250253749,0.4150984543642678,0.3620344554078322,-0.652614527600988,0.3965038218854966,0.36203445540783225,0.6550306650518527,0.44066031727750893,0.4696828028048824,
CysB,0.08700187014887209,0.1084652289093281,-0.09238772546042043,,-0.10085669573070008,,-0.14220882090909348,,-0.16258373885552288,,-0.16802880465190287,,-0.16923730918352847,,0.10846522891083628,0.10846522890932808,0.44137258155287834,,-0.13124817440712724,-1.3981799358437152,,-1.3981799358437155,,0.60993244294742,,-0.03846216109373112,1.3135714156076508,,0.07202870987312494,-0.16174332723461776,-1.3901518125860373,-0.15931773954053235,,0.10846522890932817,0.1084652289093361,-0.15430334996209186,-0.5504818825631804,0.1859080893847526,0.18580398240241766,-0.09238772546042084,,-0.09238772546042055,,-0.10085669573070001,,-0.1624396933443575,,-0.1625837388555276,,-0.1680288046519028,,-0.13906313273888005,,0.12168798528079872,0.10846522891065025,-0.7395575151057648,-0.7395575151314834,0.16759878096896857,,0.070539635222453,,,-1.4301203314287614,,0.5136162627202842,,0.19266188883359078,,-0.01714026602968187,,0.24140001147408946,-0.03126647301771868,-0.8851085360208455,0.3283389056795011,-0.09238772546042044,,-0.0923877254604205,,-0.10085669573070008,,-0.16243969334435798,,-0.16258373885552768,,-0.16802880465190284,,-0.13906313273888005,,0.10846522890932808,0.10846522890932808,-1.586834658908916,,0.4470517654619093,0.10846522890932794,0.10846522890932807,0.03282711000186721,-0.6551166618209788,0.10846522890932812,,-0.540415135870215,0.5222730257575049,0.1152516373218601,,0.11525163732186011,,0.51506964829126,0.5766288860191398,0.07053963522245299,-0.9715538924730635,,,0.19266188883359295,0.5136162627202843,,0.167595856177754,0.483007930975029,-0.1451538284805281,,-0.8862903151947042,-0.0014494177441157436,-0.0014494177441155462,-0.1312481744071273,,0.4514735617206005,0.4442752441536998,-2.4159986762498193,,2.0577592242639486,0.1870250999695905,,-0.631538658534837,0.4548173514967882,0.5736703218823822,0.4150984543642685,-2.7906192086034687,0.0895021210242594,0.3965038218854976,-2.790619208603469,0.6550306650518527,-2.297961313528795,0.226795448961741,
CytR,0.08700187014887333,0.1084652289093281,-0.0923877254604202,,-0.10085669573069987,,-0.14220882090909306,,-0.16258373885552208,,-0.16802880465190287,,-0.16923730918352825,,0.10846522890776124,0.10846522890932808,0.44137258155286485,,-0.1312481744071258,0.4542165011857484,,0.4542165011857482,,0.60993244294742,,0.42284000291677537,-0.9946514324913709,,0.0720287098739171,0.41543203136194684,0.4444064763495496,1.3490850788615758,,0.10846522890932817,0.10846522890928635,-0.15430334996209186,1.8165902124584952,0.4201659016497875,0.4182278731167134,-0.0923877254604202,,-0.09238772546042033,,-0.1008566957306998,,-0.1624396933443566,,-0.162583738855527,,-0.1680288046519022,,-0.1390631327388798,,0.12168798528079872,0.10846522890939728,-0.6651424674583173,-0.6651424675693481,1.173386981259841,,0.2472105810336751,,,0.4155853323849548,,-3.4086770503141706,,1.2713996107601235,,-0.10737123318339527,,0.24140001147408952,-0.03126647301762355,0.18803476303625008,-3.323838608128953,-0.09238772546042023,,-0.09238772546042029,,-0.10085669573069987,,-0.16243969334435612,,-0.16258373885552685,,-0.1680288046519024,,-0.13906313273888005,,0.10846522890932808,0.10846522890932808,1.385851273417505,,-2.044736156776814,0.10846522890932794,0.10846522890932807,-1.331008328536853,-0.6068238613047136,0.10846522890932812,,3.090357329908767,0.016723277556766974,0.027573879297590486,,0.027573879297590316,,0.007529662973841363,0.5121788766197842,0.24721058103367438,1.6478661366814418,,,1.2713996107601229,-3.4086770503141706,,1.1733883159487755,0.74982097829371,-0.13011964562935363,,0.19105813744609712,-0.09232238862693344,-0.09232238862693355,-0.13124817440712586,,0.40295229281415873,-2.475305789936053,0.42149349755030996,,-1.674333790349682,-0.8007279944619055,,0.2008528415349179,0.4548173514967882,0.5736703218823822,-2.588984601195449,0.3620344554078322,0.0895021210242594,-2.906500851312816,0.36203445540783225,-1.5605525337437118,0.44066031727750893,1.088954074105516,
DcuR,0.08700187014886647,0.1084652289093281,-0.09238772546042043,,-0.10085669573070102,,-0.14220882090909348,,-0.16258373885552288,,-0.16802880465190287,,-0.16923730918352872,,0.10846522891083628,0.10846522890932808,0.4413725815528804,,-0.1312481744071258,0.37435664958632275,,0.37435664958632275,,-1.6141467156419471,,0.42284000291677576,0.7704601572314113,,0.07202870987332156,0.18456188792332107,0.3653156566004931,-0.15931773954053235,,0.10846522890932817,0.10846522890923659,6.480740698407859,1.8165902124584952,0.1859080893847526,0.18580398240241766,-0.09238772546042136,,-0.09238772546042097,,-0.10085669573070043,,-0.16243969334436167,,-0.1625837388555276,,-0.1680288046519028,,-0.13906313273888005,,0.12168798528079872,0.10846522891065025,1.636836313132973,1.6368363131396115,-0.9923084338663765,,-0.16054388884247459,,,0.34281525712430194,,0.307240912939314,,-1.0525263695706073,,0.07309075401586695,,0.24140001147408896,-2.2182387886831973,-0.591388886890524,0.14628746861942263,-0.09238772546042137,,-0.09238772546042091,,-0.1008566957307005,,-0.16243969334435984,,-0.16258373885552768,,-0.16802880465190284,,-0.13906313273888005,,0.10846522890932808,0.10846522890932808,0.6028648741948727,,0.4470517654619093,0.10846522890932794,0.10846522890932807,0.0328271100022821,0.05135225421552273,0.10846522890932812,,-0.0019721514860434135,0.295647276564071,0.2029294552864215,,0.20292945528642153,,0.2875517238386245,0.5482273806203684,-0.1605438888424754,-0.38602762434002214,,,-1.0525263695706075,0.3072409129393139,,-0.9923162708267252,0.6139919582544979,-0.44683147746826696,,-0.5884399813724412,0.0894235874183765,0.08942358741837698,-0.13124817440712586,,-2.404131121203481,0.22078501429259062,0.42149349755030996,,-0.4945126622930013,-1.6263126704046538,,0.32220797453641675,0.7756288122500978,0.5736703218823822,0.2181596659661149,0.3620344554078322,0.08950212102425771,0.17996861750450002,0.36203445540783225,0.41694254354379395,0.44066031727750893,-0.9032597048476873,
ElbB,0.08700187014886959,0.1084652289093281,-0.09238772546042084,,-0.1008566957307005,,-0.1422088209090939,,-0.16258373885552338,,-0.16802880465190287,,0.10134330580739241,,0.10846522891083628,0.10846522890932808,-0.4486082360412694,,-0.13124817440712797,1.377623430360747,,1.3776234303607466,,0.60993244294742,,-0.038463846791478885,-0.9946514324913709,,0.07202870987398516,-0.3348959348135872,1.3589212109466162,-0.15931773954053235,,0.10846522890932817,0.10846522890936228,-0.15430334996209186,-0.5504818825631804,-0.34117198821157635,-0.3371497717047481,-0.09238772546042084,,-0.09238772546042097,,-0.10085669573070043,,-0.16243969334436167,,-0.1625837388555281,,-0.1680288046519028,,0.14867756830330053,,0.12168798528079872,0.10846522891065025,-0.5780525680337688,-0.5780525679963908,0.9390952851314386,,0.0847349647824699,,,1.3522993605472238,,0.24395607890999663,,0.27652429427727093,,-1.8049416635250668,,0.24140001147408935,-0.031266473017610985,0.3193061146028566,0.33928743982869597,-0.09238772546042086,,-0.09238772546042091,,-0.1008566957307005,,-0.16243969334436215,,-0.16258373885552818,,-0.16802880465190284,,0.14867756830330053,,0.10846522890932808,0.10846522890932808,0.5748975537536711,,0.4470517654619093,0.10846522890932794,0.10846522890932807,1.4036476191542924,-0.16352791042982687,0.10846522890932812,,-0.029740681078941178,0.20848352687428862,-0.6732646398094595,,-0.6732646398094595,,0.20004482981837984,0.28790523675245344,0.08473496478246975,0.0884586018012407,,,0.27652429427726943,0.24395607890999665,,0.9390956276026993,0.476257282381076,-0.5197641735561735,,0.3223420311418429,-2.1020928198474897,-2.1020928198474897,-0.13124817440712805,,0.6177552581567544,0.4558821027203046,0.42149349755030996,,0.13378199446111577,0.8356987739245988,,-0.06383639612314485,0.4548173514967882,0.5736703218823822,0.42623007328562446,0.3620344554078322,0.08950212102425771,0.40874309378227636,0.36203445540783225,0.6658829091453466,0.44066031727750893,0.29595485520752574,
EvgA,0.08700187014887457,0.1084652289093281,-0.09238772546042043,,-0.10085669573069966,,-0.14220882090909348,,-0.16258373885552288,,0.4172095377360119,,0.04423401611361562,,0.10846522891083628,0.10846522890932808,-0.7612486060492086,,-0.13124817440712724,-0.048339863196310826,,-0.048339863196311145,,0.60993244294742,,-0.038464805971378586,0.7704601572314113,,0.07202870987338583,0.18456188792332107,-0.05331038679283775,-0.15931773954053235,,0.10846522890932817,0.10846522890930992,-0.15430334996209186,-0.5504818825631804,0.1859080893847526,0.18580398240241766,-0.09238772546042043,,-0.09238772546042014,,-0.10085669573070001,,-0.16243969334435934,,-0.16258373885552718,,0.4172095377360118,,0.0879464362779719,,0.12168798528079872,0.10846522891065025,-0.6217193481575168,-0.6217193482114873,0.02896144279811627,,0.04449211448191097,,,-0.08431496073434953,,0.35855192775006806,,0.03959864315599637,,-0.017140266029642023,,0.24140001147408932,-0.03126647301768214,-0.47570600832243976,0.4935033221602071,-0.09238772546042004,,-0.09238772546042008,,-0.10085669573070008,,-0.16243969334435984,,-0.16258373885552724,,0.4172095377360118,,0.0879464362779719,,0.10846522890932808,0.10846522890932808,-0.605400332370264,,0.4470517654619093,0.10846522890932794,0.10846522890932807,0.03282711000186721,0.8676463461552538,0.10846522890932812,,-0.6531135246086551,0.295647276564071,0.11525163732189568,,0.1152516373218957,,0.2875517238386245,-1.8119969294477618,0.04449211448191066,-0.4666857435229217,,,0.03959864315599662,0.35855192775006806,,0.028957930882308344,0.38564453545014915,-0.4382381231150328,,-0.4760281473954469,-0.0014494177440769278,-0.001449417744076425,-0.13124817440712658,,0.054210194103292954,0.6350187518282697,0.42149349755030996,,0.6541449632558052,-0.21102465450280253,,0.07345398607049736,-2.2015275170548856,0.5736703218823822,0.5893355946478662,0.3620344554078322,0.0895021210242594,0.5880784481383678,0.36203445540783225,0.846427061851767,0.44066031727750893,0.09978990365667449,
FadR,0.08700187014886647,0.1084652289093281,-0.09238772546042136,,-0.10085669573069987,,0.6549896893956019,,0.6306103944162786,,0.4172049763972825,,3.172733383198188,,0.10846522891083628,0.10846522890932808,-1.5783704216074521,,-0.0392204130345408,0.13894737587243072,,0.13894737587243072,,0.60993244294742,,-0.038463846791478885,-0.9946514324913709,,-4.401336169973011,0.41543203136194684,0.13217331959800738,-0.15931773954053235,,0.10846522890932817,0.10846522890928635,-0.15430334996209186,-0.5504818825631804,1.0058104323123744,0.7668637091881567,-0.09238772546042136,,-0.09238772546042033,,-0.10085669573070043,,3.4327829899874955,,0.6306103944163498,,0.4172049763972825,,3.414853654392022,,0.12168798528079872,0.10846522891065025,-0.5784850005191591,-0.5784850006257602,0.262327041979643,,0.15044181602830486,,,0.10277133699665647,,0.10945405962939873,,0.6605005706033968,,3.180838307265898,,0.24140001147408932,-0.03126647301764561,-0.07286704820238728,0.193446224346563,-0.09238772546042137,,-0.09238772546042091,,-0.10085669573069987,,3.432782989987495,,0.6306103944163496,,0.41720497639728243,,3.414853654392022,,0.10846522890932808,0.10846522890932808,1.481300520014261,,-2.067044361337589,0.10846522890932794,0.10846522890932807,-1.3522948603669935,-0.9296191303109158,0.10846522890932812,,-0.030540557018095632,0.295647276564071,0.11525163732193315,,0.11525163732193316,,0.2875517238386245,0.5766288860191398,0.1504418160283051,1.0771262957564314,,,0.6605005706033956,0.10945405962939878,,0.2623245183595216,0.6556632873220554,-0.344940704669501,,-0.0706891256098029,2.1603787838855535,2.1603787838855544,-0.039220413034540894,,-0.04088259173562765,0.30105749838984924,0.42149349755030996,,-0.40263524721730193,-0.6238169924741743,,0.2419224264889572,-2.1787804698769997,0.5736703218823822,0.277897148080645,0.3620344554078322,-4.7805981747240365,0.2456502844025645,0.36203445540783225,0.5207908841810553,0.44066031727750893,0.6164635948970102,
