,PGI,PFK,FBA,TPI,GAPD,PGK,PGM,ENO,GLCptspp,PYK,FBA_reverse,PGK_reverse,ENO_reverse,GAPD_reverse,TPI_reverse,PGI_reverse,PGM_reverse,G6PDH2r,PGL,GND,RPE,RPI,TKT1,TKT2,TALA,G6PDH2r_reverse,RPE_reverse,RPI_reverse,TKT1_reverse,TKT2_reverse,TALA_reverse,EDA,EDD,PDH,CS,ACONTa,ACONTb,ICDHyr,AKGDH,SUCOAS,SUCDi,FUM,MDH,ACONTa_reverse,ACONTb_reverse,ICDHyr_reverse,SUCOAS_reverse,FUM_reverse,MDH_reverse,FBP,PPCK,ME1,ME2,PPC,CHORS,DHQS,DHQTi,DHAD1,IPMD,IPPS,PSERT,PSP_L,SERAT,SERAT_reverse,DAPDC,DAPE,DHDPS,DHDPRy,ACCOAC,ACACT1r,ACACT2r,ACACT3r,ACACT4r,ACACT5r,ACACT6r,ACACT7r,ACACT8r,ACACT1r_reverse,ACACT2r_reverse,ACACT3r_reverse,ACACT4r_reverse,ACACT5r_reverse,ACACT6r_reverse,ACACT7r_reverse,ACACT8r_reverse,ECOAH1,ECOAH2,ECOAH3,ECOAH4,ECOAH5,ECOAH6,ECOAH7,ECOAH8,ECOAH1_reverse,ECOAH2_reverse,ECOAH3_reverse,ECOAH4_reverse,ECOAH5_reverse,ECOAH6_reverse,ECOAH7_reverse,ECOAH8_reverse,HACD1,HACD2,HACD3,HACD4,HACD5,HACD6,HACD7,HACD8,HACD1_reverse,HACD2_reverse,HACD3_reverse,HACD4_reverse,HACD5_reverse,HACD6_reverse,HACD7_reverse,HACD8_reverse,ACKr,ACKr_reverse,ALATA_L,ALATA_L_reverse,ANS,ASPTA,ASPTA_reverse,CYSTL,GHMT2r,GHMT2r_reverse,GLNS,GLUPRT,ICL,MALS,METS,MTHFC,MTHFC_reverse,MTHFD,MTHFD_reverse,MTHFR2,PPS,PRAIS,PTAr,PTAr_reverse,THRS
Eki2vivo_wildtype,0.3524810930704744,0.28572452645309243,0.2857245264530923,0.25291997121760795,0.20873670243055717,0.16982377423899597,0.16982377423899597,0.24049032799355077,0.16982377423899597,5.063606485038438,0.16982377423899597,0.20873670243055717,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.24049032799355077,-0.3136056461487162,-0.3136056461487162,-0.2276836435664523,-0.5444709228151253,0.16982377423899597,-0.33681067312242535,-3.9816946224915455,-4.093500988834374,0.16982377423899597,0.16982377423899597,-0.05693630559893092,0.16982377423899597,0.16982377423899597,0.16982377423899597,-4.044692220494453,-4.044692220494453,0.2500577346468365,0.5014246892775927,0.5014246892775925,0.5014246892775927,0.16982377423899706,0.16982377423899597,0.16982377423899597,0.7686008314411412,0.5053996425480041,0.48202794281883216,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,-3.5865600380500924,0.16982377423899597,-3.5758655670507995,-0.9790826421895396,0.1698237742389968,0.1698237742389966,0.1698237742389966,0.16982377423899492,0.16982377423899597,0.16982377423899597,-0.06941129871645033,-0.06941129871645024,0.16982377423899248,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899614,0.16982377423899597,0.16982377423899597,0.16982377423899575,0.16982377423899597,0.16982377423899614,0.16982377423899614,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899575,0.16982377423899597,0.16982377423899614,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899575,0.16982377423899614,0.16982377423899614,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.16982377423899606,0.16982377423899597,-3.9493363308149405,0.16982377423899706,0.16982377423899597,0.1698237742389951,0.16982377423899636,-0.1583664072997759,0.16982377423899597,0.1698237742389939,0.1698237742389918,1.1339286913883295,1.1328432693169073,0.16982377423899597,-0.2009063328075368,0.16982377423899597,-0.20090633280753675,0.16982377423899597,0.16982377423899597,0.16982377423899597,0.1698237742389918,0.16982377423899614,0.16982377423899597,0.16982377423899586
Eki2vivo_AlsR,0.10270583133410632,0.31630536130271397,0.31630536130271353,0.20005440784395873,0.195648846156475,0.19179380936514895,0.19179380936514895,0.1959367641893069,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.195648846156475,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.1959367641893069,0.37124148136935614,0.3712414813693563,0.5444620978160193,0.6924813725688179,0.19179380936514895,0.6060668202983653,0.8314177994456045,0.6060668202983652,0.19179380936514895,0.19179380936514895,0.4205433989694139,0.19179380936514895,0.19179380936514895,0.19179380936514895,-5.098656982091931,-5.098656982091931,0.19179380936514895,0.04695055061804917,0.04695055061804902,0.04695055061804902,-0.37205536392752997,-0.7930777612999836,0.19179380936514895,0.01775967287353579,0.04597973667351704,0.547605550404155,0.19179380936514895,0.19179380936514895,0.19179380936514895,-5.608506860162996,0.19179380936514895,0.19179380936514895,0.19179380936514895,-4.846174747044389,0.19179380936514895,-5.098656982091931,-0.8265191540855243,0.19179380936514917,0.1917938093651494,0.1917938093651494,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514398,0.19179380936514398,0.1917938093651486,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.323911343123759,0.19179380936514895,0.1917938093651487,0.1917938093651487,0.1917938093651487,0.30924171211522844,0.19179380936514895,-0.10058377788676874,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.1917938093651487,0.1917938093651487,0.19179380936514895,0.30924171211522844,0.19179380936514895,-0.10058377788676874,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.1917938093651487,0.1917938093651487,0.19179380936514895,0.30924171211522844,0.19179380936514895,-0.10058377788676874,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,0.19179380936514895,-0.06850595297348268,0.19179380936515042,0.19179380936514895,0.19190320893456717,0.19179380936514895,0.1917938093651416,0.19179380936514895,0.19179380936514426,0.19179380936513932,0.19179380936514895,0.19179380936514895,0.19179380936514845,0.1917938093651402,0.19179380936514895,0.19179380936514034,0.19179380936514895,0.19179380936514845,0.19179380936514895,0.1917938093651393,0.19179380936514895,0.19179380936514895,0.19179380936514895
Eki2vivo_AppY,0.24687162409302238,0.28044024613878976,0.28044024613878943,0.28094937853462737,0.2587501466403885,0.2382155665217705,0.2382155665217705,0.26030604887923336,0.2893902347811163,0.3591971685774107,0.2382155665217705,0.2587501466403885,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.26030604887923336,1.2535207809594686,1.2535207809594682,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,-3.4096897973147624,0.4366581200312624,-2.941217984390027,-3.309293939464928,-2.941217984390027,-3.741094614602166,-3.741094614602166,-4.471482232292789,0.1621669431153826,0.16216694311538254,0.16216694311538252,-0.18179778898658572,-0.48815365579515035,0.2382155665217705,0.11569473106592963,0.16165908661170514,0.3437202764508696,0.2382155665217705,0.2382155665217705,0.2382155665217705,-3.9586476960930264,0.2382155665217705,0.2382155665217705,0.2382155665217705,-2.9814492403222204,0.2382155665217705,-2.9532799308058335,-0.7528459513017982,0.23821556652177014,0.2382155665217703,0.2382155665217703,0.23821556652177237,0.2382155665217705,0.2382155665217705,0.2382155665217652,0.23821556652176532,0.23821556652177736,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.23821556652177067,0.2382155665217705,0.2382155665217721,0.2382155665217705,0.2382155665217703,0.2382155665217705,0.2382155665217705,0.2382155665217703,0.2382155665217703,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217703,0.2382155665217703,0.2382155665217703,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217703,0.2382155665217703,0.2382155665217703,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.23821556652177026,0.2382155665217705,0.23821556652177067,0.2382155665217705,0.2382155665217705,0.23821556652176598,0.2382155665217705,0.23821556652176076,0.2382155665217705,0.23821556652176187,0.23821556652175307,0.2382155665217705,3.0790927847607357,0.2382155665217709,0.23821556652175513,0.2382155665217705,0.23821556652175513,0.2382155665217705,0.2382155665217705,0.2382155665217705,0.23821556652175307,0.23821556652177026,0.2382155665217705,0.2382155665217705
Eki2vivo_ArcA,0.7575818833225659,0.26171640782287314,0.26171640782287314,0.2633308298831501,0.20510704513730932,0.16081871139262027,0.16081871139262027,0.20915802568275674,0.1608187113926205,1.0438839856666442,0.16081871139262027,0.20510704513730932,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.20915802568275674,-0.10112294415827987,-0.10112294415827987,-0.07804872435646155,-0.11880666428507462,0.16081871139262027,-0.0971254885279747,-0.14463173012946057,-0.09712548852797454,0.16081871139262027,0.16081871139262027,-0.026696883516156043,0.16081871139262027,0.16081871139262027,0.16081871139262027,-4.31230586915752,-4.312305869241407,-0.08014507477218927,0.34933216694571423,0.34933216694571434,0.34933216694571423,-0.24574205830608167,-4.764316873295116,0.16081871139262027,0.4020049345586674,0.35113214096283424,0.617346362579936,0.16081871139262027,0.16081871139262027,0.16081871139262027,-4.60494303506446,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.31752012332198204,0.16081871139262027,-3.7165687635253586,-5.049199255868938,0.16081871139262027,0.16081871139262005,0.16081871139262005,0.16081871139262124,0.16081871139262027,0.16081871139262027,0.16081871139263126,0.16081871139263126,0.16081871139262402,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.5779333113293093,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,-0.1031767109535006,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262,-0.1031767109535006,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262,-0.1031767109535006,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262027,0.16081871139262008,0.16081871139262027,0.16081871139262027,0.1608187113926216,0.16081871139262027,0.16081871139262774,0.16081871139262027,0.16081871139263632,0.16081871139262027,0.9105893225968289,0.16081871139264312,0.16081871139262027,3.7933094625736508,0.16081871139262074,0.1608187113926411,0.16081871139262027,0.1608187113926412,0.16081871139262027,0.16081871139262074,0.16081871139262027,0.16081871139264328,0.16081871139262008,0.16081871139262027,0.16081871139262027
Eki2vivo_ArcB,0.028680854197082682,0.1894111328649357,0.18941113286493547,0.18877924389208797,0.21432470094275355,0.2379385672321836,0.2379385672321836,0.21238154539231757,0.23793856723218368,0.22523487224228866,0.2379385672321836,0.21432470094275355,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2123815453923175,1.1431804341697112,1.1431804341697112,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,-3.881527462952971,0.7361078007647989,-3.3533889042428147,-3.768344768759998,-3.3533889042428147,-3.75394531847507,-3.75394531847507,-0.12185932856968693,0.014415540342098918,0.014415540342098979,0.014415540342098979,-0.1536827066195667,0.2379385672321836,-3.7306885219348374,-0.09799475062438152,0.012174487977212866,0.16437670149990938,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,-4.028839084181939,0.2379385672321836,-3.5975499691557102,-0.05597125716447772,0.2379385672321818,0.2379385672321818,0.2379385672321818,0.2379385672321835,0.2379385672321836,0.2379385672321836,0.23793856723222404,0.23793856723222384,0.23793856723218304,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.23793856723218273,0.23793856723218343,0.23793856723218343,0.2379385672321836,0.23793856723218343,0.2379385672321834,0.23793856723218332,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.23793856723218343,0.23793856723218343,0.23793856723218343,0.2379385672321834,0.2379385672321834,0.23793856723218332,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.23793856723218343,0.23793856723218343,0.23793856723218343,0.2379385672321836,0.2379385672321834,0.23793856723218332,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321836,0.2379385672321838,0.2379385672321836,0.23793856723218348,0.2379385672321848,0.2379385672321836,0.2379385672322164,0.2379385672321836,0.23793856723224588,0.2379385672321836,-0.43502004929566696,0.23793856723228887,0.2379385672321836,2.9957077408151482,0.23793856723217066,0.23793856723227824,0.2379385672321836,0.23793856723227824,0.2379385672321836,0.2379385672321711,0.2379385672321836,0.23793856723228887,0.2379385672321838,0.2379385672321836,0.2379385672321838
Eki2vivo_ArgR,0.1299130562818078,0.14519314505353342,0.14519314505353373,0.1460622524119676,0.10836715679737725,0.07783674291143568,0.07783674291143568,0.11240330263878104,0.07783674291143586,0.46081070137770885,0.07783674291143568,0.10836715679737717,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.11240330263878104,0.009366482619633831,0.009366482619633831,0.1652589465330791,0.19011266051993705,0.07783674291143568,0.17634111789980336,0.20839943233525243,0.17634111789980353,0.07783674291143568,0.07783674291143568,0.1394437649516357,0.07783674291143568,0.07783674291143568,0.07783674291143568,-4.472941547711701,-4.472941547578527,-5.098940047132436,0.1269005146639079,0.1269005146639079,0.12690051466390798,0.23423181080357372,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.47505917834130196,0.39647039278240126,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,-3.8261064638678177,0.07783674291143568,-3.961791760347619,-0.26924416770844833,0.07783674291143611,0.07783674291143611,0.07783674291143611,0.07783674291143493,0.07783674291143568,0.07783674291143568,0.05806578455942096,0.05806578455942096,0.07783674291143257,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,-0.5201037635893291,0.07783674291143541,0.07783674291143541,0.07783674291143568,0.07783674291143568,0.07783674291143547,0.07783674291143541,3.7981990526588345,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143541,0.07783674291143541,0.07783674291143541,0.07783674291143568,0.07783674291143547,0.07783674291143593,3.7981990526585063,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.0778367429104803,0.07783674291143541,0.07783674291143541,0.07783674291143568,0.07783674291143568,0.07783674291143547,0.07783674291143568,3.7981990526585063,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143568,0.07783674291143576,0.07783674291143568,-0.1373166152264292,0.07783674291143716,0.07783674291143568,0.07792716850030261,0.0778367429114362,0.048277482337085155,0.07783674291143568,-0.6140786567406584,0.0778367429115066,0.024994045953922246,0.024994045953923346,0.0778367429114362,-0.024550299258460685,0.07783674291143568,-0.024550299258460563,0.07783674291143568,0.0778367429114362,0.07783674291143568,0.07783674291150652,0.07783674291143576,0.07783674291143568,0.0778367429114355
Eki2vivo_AscG,0.06732501261276357,0.20365722703433273,0.2036572270343326,0.2043421489735494,0.17679718994660737,0.153854326864289,0.153854326864289,0.1800773029066527,0.153854326864289,0.44236407198421646,0.153854326864289,0.17679718994660726,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.1800861097956985,0.2978916461748902,0.29789164617489033,0.6462580917411147,0.8962403683425381,0.153854326864289,0.7455048755320652,1.1830150503858834,0.7455048755320671,0.153854326864289,0.153854326864289,0.4613352373731847,0.153854326864289,0.153854326864289,0.153854326864289,-6.105057629575147,-6.105057629575147,-0.12764888400105007,-0.03561081468312212,-0.03561081468312212,-0.03561081468312212,-0.3049594008607917,0.153854326864289,-5.350273076339292,-0.032720201571417994,-0.03758804393250805,0.14303454225469017,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,-5.610327278332551,0.153854326864289,0.153854326864289,-0.21510880467636942,0.15385432686428924,0.153854326864289,0.15385432686428924,0.1538543268642882,0.153854326864289,0.153854326864289,0.13609983547450372,0.13609983547450377,0.1538543268642866,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.15385432686428935,0.153854326864289,0.15385432686428935,0.15385432686428935,0.15385432686428935,0.1538543268642897,0.15385432686428935,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.15385432686428935,0.15385432686428935,0.153854326864289,0.15385432686428935,0.15385432686428935,0.15385432686428935,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.15385432686428935,0.15385432686428935,0.15385432686428935,0.15385432686428935,0.15385432686428935,0.15385432686428935,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,0.153854326864289,-0.14237790439168457,0.1538543268642908,0.153854326864289,0.15385432686429437,0.153854326864289,0.12626860512795118,0.153854326864289,0.15385432686429615,0.1538543268643032,0.153854326864289,0.153854326864289,0.153854326864289,0.08957227993380058,0.153854326864289,0.08957227993380146,0.153854326864289,0.153854326864289,0.153854326864289,0.1538543268643032,0.153854326864289,0.153854326864289,0.153854326864289
Eki2vivo_BasR,0.1416902926114328,0.08828430956015011,0.0882843095601503,0.28922848800335277,0.29019386252763746,0.29103276551077023,0.29103276551077023,0.2910337272487727,0.2910327655107698,-3.8404164446274116,0.29103276551077023,0.29019386252763746,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.2910337272487727,0.6822865933003387,0.6822865933003387,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,-3.39254303476946,0.7507634559475918,-2.9169899335433924,-3.290629486433668,-2.9169899335433924,-3.7168218678610896,-3.7168218678610896,-0.11124360222428145,0.18675530947019547,0.18675530947019547,0.18675530947019536,-0.03504584117107872,-3.6595718395151176,0.29103276551077023,0.09851197366225468,0.18521820748103096,0.47811338502774864,0.29103276551077023,0.29103276551077023,0.29103276551077023,-3.5289138152704362,0.29103276551077023,0.29103276551077023,0.29103276551077023,-3.19196948397663,0.29103276551077023,-3.476075553449931,0.018262666486919262,0.29103276551077056,0.29103276551077056,0.29103276551077056,0.2910327655107703,0.29103276551077023,0.29103276551077023,0.2799339460002618,0.2799339460002618,0.2910327655107708,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,-0.046070702614785276,0.29103276551077045,0.29103276551077045,0.29103276551077045,0.29103276551077045,0.29103276551077045,0.29103276551077023,0.5043894072651705,0.2910327655104253,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077045,0.29103276551077045,0.29103276551077045,0.29103276551077045,0.29103276551077045,0.29103276551077023,0.5043894072651705,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077045,0.29103276551077045,0.29103276551077045,0.29103276551077045,0.29103276551077045,0.29103276551077023,0.5043894072651705,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.29103276551077023,0.2909529331205838,0.29103276551077023,0.2740881294314485,0.29103276551077023,0.29103276551076934,0.29103276551076784,0.29103276551077023,0.29103276551077023,0.2910327655107698,0.2910327655107685,0.29103276551077023,0.2910327655107686,0.29103276551077023,0.2910327655107698,0.29103276551077023,0.29103276551076784,0.29103276551077023,0.29103276551077023,0.29103276551077023
Eki2vivo_BolA,-0.0662665814563619,0.13687504224354385,0.13687504224354424,0.11549143242095353,0.1220518932706155,0.1278225436121011,0.1278225436121011,0.25444787526446916,0.1278225436121011,-0.2852357794458771,0.1278225436121011,0.1220518932706155,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.25444787526446916,0.1278225436121011,0.1278225436121011,0.8454413809100406,1.3713038067465189,0.1278225436121011,1.029094346902827,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.5494904070470961,0.1278225436121011,0.1278225436121011,0.1278225436121011,-6.398334722905189,-6.398334722905189,-1.0572300033930102,0.8964446406115953,0.8964446406115956,0.8964446406115956,0.3634156605674889,0.1278225436121011,0.1278225436121011,1.4018262954322056,0.9096539038438115,0.9954845983783396,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,-6.398334722905189,-0.9862625652658269,0.1278225436121016,0.1278225436121016,0.1278225436121016,0.12782254361210332,0.1278225436121011,0.1278225436121011,-0.6069970165628376,-0.6069970165628376,0.1278225436121078,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,-0.4473732341951869,0.12782254361210146,0.12782254361210146,0.12782254361210146,0.12782254361210146,0.12782254361210146,0.12782254361210188,0.49187010228828626,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.12782254361210146,0.12782254361210146,0.12782254361210146,0.12782254361210146,0.12782254361210146,0.12782254361210188,0.49187010228828626,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.12782254361210146,0.12782254361210146,0.12782254361210146,0.12782254361210146,0.12782254361210146,0.12782254361210188,0.49187010228828626,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.1278225436121011,0.12782254361210096,0.1278225436121011,-0.19628442526320827,0.12782254361210307,0.1278225436121011,0.12782254361213832,0.12782254361210035,-0.7993787110637336,0.1278225436121011,0.12782254361215675,0.12782254361221307,0.1278225436121011,0.1278225436121011,0.12782254361210768,-1.1014391735384517,0.1278225436121011,-1.1014391735384517,0.1278225436121011,0.12782254361210768,0.1278225436121011,0.12782254361221332,0.12782254361210096,0.1278225436121011,0.12782254361210088
Eki2vivo_ChpB,0.13416138142300843,0.0031990296107981793,0.0031990296107980063,-8.002850437381943e-05,0.11413116361494272,0.1905434551610065,0.1905434551610065,0.10887603561294906,0.1905434551610066,-6.484551893869512,0.1905434551610065,0.11413116361494251,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.10887603561294922,0.2450691993545627,0.24506919935456284,-0.2926879034756069,-0.5519845118984815,0.1905434551610065,-0.3946126702481031,-0.8604222490133642,-0.39461267024810315,0.1905434551610065,0.1905434551610065,-0.10651120606835034,0.1905434551610065,0.1905434551610065,0.1905434551610065,1.0349891050280993,1.0349891050280993,0.040649581706489156,0.5306327129891858,0.5306327129891858,0.5306327129891857,0.6499274713403655,0.1905434551610065,0.1905434551610065,0.6640099103908331,0.5369643087645992,0.5072209008241265,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,-5.406231653378615,0.1905434551610065,-4.951574821228594,0.1298655888358128,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610055,0.1905434551610065,0.1905434551610065,0.17196582033172786,0.17196582033172794,0.19054345516100293,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.19054345516100685,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.19054345516100699,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.19054345516100699,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.1905434551610065,-0.11723971067452585,0.1905434551610065,0.1905434551610065,0.1905434551609944,0.1905434551610065,0.1616787961026879,0.1905434551610065,0.19054345516098747,0.19054345516096838,-5.138380967612674,-3.1370281414260757,0.1905434551610065,0.12328115272008862,0.1905434551610065,0.12328115272008862,0.1905434551610065,0.1905434551610065,0.1905434551610065,0.19054345516096838,0.1905434551610065,0.1905434551610065,0.1905434551610065
