,PGI_reverse,PYK,PFK,FBA,PGI,GAPD,PGK_reverse,FBA_reverse,ENO,PGM_reverse,GLCptspp,TPI,PFK_3,FBA3,RPE_reverse,G6PDH2r,PGL,TKT2_reverse,RPE,TKT2,TKT1_reverse,TALA_reverse,TKT1,TALA,GND,RPI_reverse,SUCOAS_reverse,MDH2,AKGDH,MDH3,MDH,ICDHyr,ACONTa,ACONTb,CS,FUM,SUCOAS,SUCDi,PRASCSi_copy1,EDA,EDD,PRPPS,IPPS,SERD_L,ASPT,METOX1s,METSOXR1,VALTA_reverse,GLYCL,GLYAT_reverse,ALATA_L_reverse,PSERT,GLUDy_reverse,GLUR_reverse,GLYOX3,THRS,ASPK,GLUDC,ASPTA_reverse,ALAALAr,GLU5K,METS,TRPAS2_reverse,ASPCT,GHMT2r,GLYAT,CYSTL,LEUTAi,ARGSL,ARGSS,TRPS3,CYSS,SERAT,GLUPRT,ALAR,GLNS,HISTD,HISTP,ILETA_reverse,PHETA1_reverse,THRD_L,TYRTA_reverse,ACACT7r,ECOAH7,HACD7,ACCOAC,ACACT4r,ECOAH4,HACD4,ACACT5r,ECOAH5,HACD5,ACACT6r,ECOAH6,HACD6,ACACT3r,HACD3,ACACT1r,ACACT2r,ECOAH1,ECOAH2,ECOAH3,HACD1,HACD2,NTPP1,NTPTP1,PYRt2rpp_reverse,PYRtex_reverse,NTD1,NTD6,NTD8,GUAPRT,CYTBD2pp,CYTBDpp,CYTBO3_4pp,CYTK1,LDH_D2,ACKr,PTAr_reverse,ACKr_reverse,PTAr,LDH_D_reverse,FORtex_reverse,FORtppi,SDPTA_reverse,GF6PTA,NADH17pp,NADH16pp,EX_fe3_e,FE3tex_reverse,DHAtex_reverse,EX_dha_e,EX_pyr_e,AKGtex_reverse,EX_akg_e,EX_glcn_e,GLCNtex_reverse,EX_so4_e_reverse,SO4tex,EX_for_e,EX_o2_e_reverse,O2tex,D_LACtex_reverse,EX_lac__D_e,EX_succ_e,SUCCtex_reverse,CO2tex_reverse,EX_co2_e,H2Otex_reverse,EX_h2o_e,EX_h_e,Htex_reverse,GLCtex_copy1,EX_fe2_e_reverse,FE2tex,NH4tex,EX_nh4_e_reverse,EX_pi_e_reverse,PItex,ACtex_reverse,EX_ac_e,EX_glc__D_e_reverse,EX_k_e_reverse,K2L4Aabctex,Ktex,NADPHQR2,ADPT,ATPS4rpp,ATPM,ATPPRT,PRAMPC,PRATPP,GLCabcpp,FEROpp,DHAtpp_reverse,DAAD,SSALx,PPK2_reverse,ACALD_reverse,DGK1_reverse,NDPK5_reverse,EAR161x,ACOAD7f_reverse,FACOAE160,AACPS3,3HAD100,3OAS100,3OAR100,3OAS161,3HAD161,3OAR161,EAR160x,GLCDpp,EAR140x,3HAD40,3HAD60,3OAR60,3HAD80,3OAR80,3OAS60,3OAS80,3OAR40,3HAD121,3HAD141,3OAR121,3OAR141,3OAS121,3OAS141,T2DECAI,EAR121x,3HAD120,3OAR120,3OAS120,ACOAD6f_reverse,GLCNt2rpp,GNK,3HAD140,3HAD160,3OAR160,3OAS160,EAR60x,ALDD2y,AACPS4,CTECOAI7_copy1_reverse,FACOAE161,FLDR2,DRPA,PPM2,PFL,DURIPP,UPPRT,KAS15,DADK_copy1_reverse,PUNP2,NDPK8_reverse,AKGt2rpp_reverse,ACPPAT160,APG3PAT160,ADNK1,PUNP1_reverse,GLCt2pp,PPM_reverse,ACALD,TRSARr,PUNP4,HEX7,XYLI2,NDPK1,GLXCL,EAR80x,AACPS7,FACOAE120,EAR60y,3OAR140,3OAS140,EAR40x,SUCCt3pp,PDH,CO2tpp_reverse,MOX,FDH5pp,MCOATA,H2Otpp_reverse,VPAMTr_copy1,AACPS2,CTECOAI6_copy1_reverse,FACOAE141,ACOAD4f_reverse,ACOAD5f_reverse,MOX_reverse,PPK_reverse,FTHFD,DHFR,SULR,UAMAS,SO4t2pp,ADSK,SADT2,BPNT,PAPSR,OAADC,ADK3_reverse,POX,EAR120x,PSP_L,PGCD,ICL,HCO3E,UAMAGS,ORPT_reverse,DHDPRy,ACPPAT161,APG3PAT161,OMPDC,GARFT,FADRx2,THD2pp,R15BPK,R1PK,UAAGDS,O2tpp,DHORD5,DHORDfum,CITL,F6PA,AACTOOR,AOBUTDs,MTHFC,MTHFD,D_LACt2pp_reverse,ADK3,SHK3Dr,CHORS,MALS,HSK,PSCVT,ADK1,DHQTi,SHKK,HSDy_reverse,DHQS,VPAMTr_copy1_reverse,SSALy,EAR100x,ACOAD2f_reverse,ACOAD1f_reverse,ACOAD3f_reverse,ASAD_reverse,DDPA,ABTA,POR5,RNTR1c2,CTPS2,SDPDS,DHDPS,DAPE,FDH4pp,G5SD,DHORD2,DHAPT,UAPGR,PIt2rpp,PAPPT3,UAGPT3,NDPK2,UMPK,THDPS,URIDK2r_reverse,UAGCVT,MTHFR2,DHORTS_reverse,ACGK,ACGS,AGPR_reverse,NDPK3,FADRx,G3PD2_reverse,RNTR3c2,IMPD,G5SADs,AGPAT160,PSD160,PSSA160,RNTR4c2,NDPK6_reverse,RNTR2c2,GK1,TRDR,SHSL1,HSST,PPC,AGPAT161,NH4tpp,DASYN161,PSD161,PSSA161,IPPMIa_reverse,IPMD,OMCDC,IPPMIb_reverse,ACLS,DHAD1,KARA1_reverse,DASYN160,GMPS2,G1PACT,PGAMT_reverse,ASNS2,IGPS,OCBT,PRAIi,USHD,A5PISO,ACODA,ACOTA_reverse,CBMKr,KDOCT2,KDOPP,KDOPS,LPADSS,MOAT,MOAT2,TDSK,U23GAAT,UAGAAT,UAGDP,UHGADA,P5CR,IMPC_reverse,AICART,PRAGSr,PRFGS,PRAIS,ADSL2r,AIRC2,AIRC3_reverse,ADSS,ADSL1r,UDCPDP,ACHBS,ACt2rpp_reverse,ANPRT,ANS,BIOMASS_Ec_iJO1366_core_53p95M,CHORM,DAPDC,DHAD2,DTMPK,HSTPT,IG3PS,IGPDH,K2L4Aabcpp,KARA2,Kt2pp,NDPK4,PE160abcpp,PE161abcpp,PPND,PPNDH,PRMICI,TMDS,UGMDDS
wildtype,,,-1.4567840764887434,-1.473794064446711,0.6305049538301819,0.39662947554835865,0.39662947554835837,,0.4635783805969181,0.49936044024169407,0.5106607093831212,0.4753431624222042,,,,-1.167247000651758,-1.167247000651758,,-1.1902337200822828,-0.8645346184831687,1.2054742140711787,,-1.298295630663817,-0.7749828575228012,-1.573448910010495,0.4216710362371049,,,0.7665582890321283,,-0.5802878251465344,1.6740453213534887,1.4424651779753757,1.4424651779753752,1.4932041976076764,1.6301518302443496,,0.69527648642274,-0.13397848784770233,,,,-0.14355907081345362,,,,,0.9019385173754974,,0.377445931073828,-0.419010232289227,-0.6612718703342316,-0.09341668694751319,0.4026982723573508,-0.5968356881974034,1.4981587551433808,1.3873892110995572,,1.2694356334816288,-2.817802230513805,0.2916313049507986,0.11226480439344746,0.23791504023183188,-0.32798323646921995,-0.08040368465752172,-0.20513250324996776,0.1449386515030382,-0.14355907081345368,0.1336306209562122,0.1336306209562122,0.1336306209562122,0.13363062095619174,0.13363062095619443,-0.13397848714449198,0.1306646140583312,-0.03284675749770183,,,,,,,-1.0690701225811035,-1.0690701225811035,-1.0690701225811035,0.7436497221669554,0.49053031585555246,0.4905303158555524,0.4905303158555524,0.4892325779217522,0.48923257792175223,0.48923257792175223,0.37948650627961067,0.37948650627961067,0.37948650627961067,0.3222424704864526,0.3222424704864526,0.32224247048645266,0.3222424704864526,0.32224247048645266,0.32224247048645266,0.3222424704864526,0.3222424704864526,0.32224247048645266,,-29.107668263161482,,,,,,1.5252265608446605,0.9647852527136738,,0.07879047686581786,-0.13363062095639314,,,,,,,,0.24951062999833787,-0.017394592861488322,-0.1336306209562127,,0.2734795988701106,,,,,,,,,,-0.4195439146266467,-0.4195439146266467,,0.7894955568815483,0.7894955568815483,-0.36261189793682663,-0.36261189793682663,-0.3472229040864671,-0.3472229040864671,0.4105068848741328,0.4105068848741328,0.41177509711353344,0.41177509711353383,-0.2319312363664913,-0.23190969781327836,0.23604753747474036,0.20508087149365684,0.20508087149365684,-0.15138874730264942,-0.15138874730265398,-0.13368518041963576,-0.13368518041967684,,,,,,,,1.348624591680411,-0.14473775114725004,,,,,,,,,,-29.107668263161482,,,,,-1.0409930265673208,-1.040993028640206,-1.040993028857099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1838686145387787,,,,,,,,1.5268177665320823,-0.8333080589414551,-0.8333080610720738,-0.8333080610720738,,1.5848801600943505,1.5848801600943505,,,,,,,,,0.6366895578553496,0.6366895578553496,,,,-0.923987326471599,,,1.5252265608446605,,,0.4742252670953814,,,0.6486331089746997,0.6486331089746997,,1.1561430078049846,1.1561430078049846,,-0.03210489415145595,-0.5056412451026382,0.1447435728736052,,0.5946571908817799,0.743653112099338,-0.15753345913204073,,,,,0.49053031585555246,0.4892325779217522,-0.5460046905626796,1.3004369457572837,-0.2980287176625591,-0.2680097873069092,-0.4362333551576038,0.40468517867265763,-0.42085713049178175,-0.4307650455050607,-0.4307812088813794,-0.49906431128141526,-0.4963901027372613,,,-0.47086097797129445,,-0.661271870334232,-0.6612718703342317,,0.4366134426834742,-1.9298031093426518,-0.9985717161832945,0.24361921967679392,0.4183086479182713,0.41830864791827166,-0.999838050988432,-2.469561123710813,,,-0.4138400090465549,-0.4138400090465549,0.4026982723573508,0.7836226268404217,,-0.8081350416795144,,2.6244954298267174,-0.5968356881974034,-0.5968356881974034,0.2291882083972883,0.2291882083972881,-0.36261189793682663,-0.37772051477668506,0.026163066234224337,0.031190420469735164,,1.4981587551433817,0.03362819945042169,,0.03429301842878797,0.03982987731254054,1.4552104231306107,0.02600062564758361,,,,0.32224247048645277,0.3222424704864526,0.3222424704864526,1.3873892110995583,0.03885002365251364,,0.7889048453948398,1.3890214863882226,-0.5559815740154909,-0.1115051233798898,0.09058525971646475,2.8523211944518136,,0.2916313049507984,,3.3114649677373675,-2.5019111861725305,0.2740610258488837,-3.2226695056532693,-3.2226695056532693,-0.20163680729715053,-0.1936233310720627,0.10131859817760501,-0.17377437320325248,0.19096887128371326,0.05877998198625433,-0.3273002323455735,0.01648196865099203,0.0164819686509919,0.016481968650994928,-0.13494763362028447,0.10469002445250467,0.019153433289608453,0.19611591694910438,0.19239110660497877,-0.19069251784911848,0.05745138108391578,-0.056605724289257996,-0.056605724289257996,0.0506071349222448,0.05060713492224484,-0.31030193663034716,-0.36895697780802456,0.06267394832675137,0.2851033796227221,0.1433834430839144,0.09935364503046358,0.15526300450991035,-0.15138874730266713,0.14865926798247903,0.14865926798247903,0.14865926798247903,-0.14355907081345362,-0.14355907081345368,-0.14355907081345368,-0.14355907081345368,-0.14121222450672852,-0.14121222450672988,-0.14121222450672857,-0.00247458051373393,0.19350629739701655,-0.13363062095621223,-0.1336306209562127,-0.1336306209562122,0.1336306209562122,0.1336306209562122,0.1336306209562122,-0.1336306209562122,-0.13363062095621278,0.13363062095621217,0.13363062095621217,0.13363062095621075,-0.13363062095621278,-0.13363062095621284,-0.13363062095621278,-0.1336306209562122,-0.13363062095621348,-0.13363062095621348,-0.13363062095621348,-0.1336306209562122,-0.1336306209562122,-0.13363062095621314,-0.1336306209562122,-0.13342314419642637,-0.13397824097462904,-0.1339782409748591,-0.13397848714447724,-0.1339784871444458,-0.13397848714445318,-0.13397848784779093,-0.13397848784775584,-0.13397848784781485,-0.13551720795295913,-0.13551720795320668,-0.061772666590616976,,,,,,,,,,,,,,,,,,,,,,,
AlsR,,,0.6498533225026726,0.6459489943301255,0.46525497386412434,0.04292925916784795,0.0429292591678481,,-0.06435742339892382,-0.02768066487738528,0.513329807906771,0.42143823231893357,,,,1.0766259170923336,1.0766259170923336,0.8401066221947012,,,-0.9019636502491033,,0.5758269720888635,-0.5616631682743671,0.6185573095726536,-0.2245256756846626,,0.7161498163468926,0.6242426986543127,,,-1.0195329184847002,0.289242565759259,0.289242565759259,1.026944507807974,0.170841827703455,,0.13618425270405102,-0.13397848777566673,,,,-0.14355907081345362,,,,,0.9019385173754974,,0.5888716749079265,-0.4190102322892261,0.3148190979026215,0.2029826894633015,0.4026982723573508,,-0.2792853565790033,-0.26900706955632614,-0.406123382782848,-0.23560390066546627,0.30880024443986925,0.2916313049507986,0.13248311039795257,0.23791504023183188,-0.3742580990403725,0.2654751185343157,-0.10200877806507375,-0.0471893283963338,-0.14355907081345368,0.1336306209562122,0.1336306209562122,0.1336306209562122,0.13363062095613604,0.13363062095613643,-0.13397848707231727,0.13066461405833873,-0.03284675749699539,,,,,,,1.036110902872177,1.036110902872177,1.036110902872177,-1.0188577964558123,0.4905303158555525,0.4905303158555525,0.4905303158555525,0.48923257792175223,0.4892325779217523,0.4892325779217523,0.459819828354402,0.459819828354402,0.459819828354402,0.32224247048645277,0.32224247048645277,0.3222424704864528,0.3222424704864528,0.3222424704864528,0.3222424704864528,0.32224247048645277,0.3222424704864528,0.3222424704864528,,,,,,,,,,,0.056825111415238466,-0.13363062095673814,,,,,,,,0.007093741317395136,-0.017394592861488322,-0.1336306209562127,,0.24193674385399289,,,,,,,,-0.687361960802992,-0.687361960802992,-1.8632685620183707,-1.8632685620183707,,0.29074496985055626,0.29074496985055626,,,,,-0.1979120225181293,-0.1979120225181293,-0.17258219113592235,-0.17258219113592208,1.1828411967691073,1.1828643169098796,-4.2481674914923895,0.20508087149466794,0.20508087149466794,-0.1513887473018149,-0.15138874730181942,-0.1336851804085838,-0.13368518041157668,,,,,,,,,-0.21981236202032672,,,,,,,,,,,,,,-0.999540327477865,0.9800586780824473,0.9800586780888374,0.9800586780895062,,,,-1.0609539118093592,-1.060953920678057,-1.060953920678057,,-0.9551750084173759,,,,,,,,,,,,,,,,,,,,,0.9440608074875655,,,,,,,,,,,,,,,0.7886219231844513,,,,,,,,-1.5721310741655623,-1.5721310741655623,-0.54528971511813,-0.5452897492153808,,1.1263513700609515,,,,,,0.5970561452384224,,,0.5382012818997324,0.5382012818997324,,-0.44898143103194604,-0.44898143103194604,,,,-1.4049521291313611,0.41107405719391826,,-1.0188627434174944,-0.7716390881992559,,-0.5023839331198607,-0.5023839331198607,-0.5023839331198607,0.4905303158555525,0.48923257792175223,,-0.18122625998604094,,-1.1598231036263256,-1.881749157812261,-1.6235655752411216,-1.8572420860955416,-1.8808292160563675,-1.880180484596882,-1.8849275141475244,-1.8867103129039777,,,-0.443286043221396,,0.3148190979026215,0.31481909790262147,,-0.6565951549317923,0.43106094890722224,-1.0962022270279734,-1.3710663060880026,0.4183086479182713,0.41830864791827166,-1.0994722623631534,0.45094672467685926,,-0.3216049435244772,2.518512033862491,2.518512033862491,0.4026982723573508,0.2739354871158225,,,,-0.37962929033320814,,,0.42874979563828464,0.42874979563828436,,,-0.45850773575475423,-0.4605564214041521,,-0.27928535657900333,-0.4549697572703899,0.2855054724038367,-0.45438249418141974,-0.4440051897135491,-0.27553846538732757,-0.4556609644738752,,-0.4101416771305717,,0.3222424704864528,0.3222424704864528,0.32224247048645277,-0.26900706955632525,-0.44907993442395294,-0.406123382782848,-0.0057575835879603195,0.004972248618868044,-0.6179990881424637,-0.1115051233798898,-1.6305346748963632,-0.30461682659194134,0.129775045884774,0.2916313049507986,-0.2975764183938997,-0.292449214159329,0.22793022858785605,0.2740610258489092,0.27376219628566734,0.27376219628566734,-0.2016368072971511,-0.19362333107206298,0.10131859817760501,-0.17377437320325248,0.19096887128371326,0.12974280441442698,-0.36750737295699115,0.01648196865099203,0.0164819686509919,0.016481968650991986,-0.13494763362052017,0.17372352533816868,0.019153433289608453,0.19611591694910438,-5.208633574488707,-0.19069251784911848,0.05745138108391578,-0.056605724289257996,-0.056605724289257996,0.0506071349222448,0.05060713492224484,0.12513522786041548,0.04392112721560361,0.06267394832660957,0.11129704124309674,0.3191437926706441,0.09243370294529112,0.15526300450991035,-0.15138874730194124,0.14865926798247903,0.14865926798247903,0.14865926798247903,-0.14355907081345362,-0.14355907081345368,-0.14355907081345368,-0.14355907081345368,-0.1412122245067519,-0.14121222450675183,-0.14121222450675194,-0.00247458051373393,0.06444404143736157,-0.13363062095621223,-0.1336306209562127,-0.1336306209562122,0.1336306209562122,0.1336306209562122,0.1336306209562122,-0.1336306209562122,-0.13363062095621278,0.13363062095621217,0.13363062095621217,0.1336306209562124,-0.13363062095621278,-0.13363062095621284,-0.13363062095621278,-0.1336306209562122,-0.13363062095621348,-0.13363062095621348,-0.13363062095621348,-0.1336306209562122,-0.1336306209562122,-0.13363062095621314,-0.1336306209562122,-0.13342314419642637,-0.13397824090256194,-0.13397824090254182,-0.13397848707230253,-0.13397848707227109,-0.1339784870722785,-0.13397848777575533,-0.13397848777572025,-0.13397848777546922,-0.1355172075379758,-0.1355172075363422,-0.061772666590616976,,,,,,,,,,,,,,,,,,,,,,,
AppY,,,0.6618118541762235,0.6579819215535332,-1.9193633744653282,-1.512425262962077,-1.512425262962077,,-1.6809222387390206,-1.6415058692391242,-2.167452364698818,0.24113908858133246,,,,,,,0.9268646734589285,,-0.6372990866205824,,0.8827790593018325,1.4392134866406965,0.6713297771289213,0.06224534421444316,,-1.4024669939270402,,,,1.4714436940493534,-0.709289774439573,-0.7092897744395725,-0.5490077021302445,-0.7614383273778684,-0.44244251394623124,-0.13141142737077266,-0.1339784876265314,,,0.5128354107093251,-0.14355907081345362,,,,,-1.1355978148200419,,0.27976507444580306,-3.11690433886272,0.268049873884207,-0.8256030154814528,0.4026982723573508,,-0.2792853565790033,-0.26900706955632614,,-0.23560390066505396,0.30880024443986925,0.2916313049507986,0.02128242737317431,0.23791504023183188,0.3661397020980672,0.2500237009554894,-0.14665155229843496,-0.06465550838718581,-0.14355907081345368,0.1336306209562122,0.1336306209562122,0.1336306209562122,0.13363062095622052,0.13363062095622089,-0.13397848692269437,-7.4815730531279385,-0.03284675749547768,,,,,,,-1.0020000280802441,-1.0020000280802441,-1.0020000280802441,0.15419573784840007,0.4905303158555524,0.4905303158555524,0.4905303158555524,0.48923257792175207,0.4892325779217522,0.4892325779217522,0.379486506285656,0.37948650628565594,0.379486506285656,0.3222424704864526,0.3222424704864526,0.32224247048645266,0.32224247048645266,0.32224247048645266,0.32224247048645266,0.3222424704864526,0.32224247048645266,0.32224247048645266,,,,,,,,,,,0.03497306492634468,-0.1336306209561856,,,,0.6232745640246917,0.6232745640246917,,,-0.1617980925983647,1.9655889933481916,-0.1336306209562127,,0.4918858286931722,,,,,,,,,,0.17275337661097812,0.17275337661097812,,-0.2784468336614486,-0.2784468336614486,,,,,-0.1926046697043227,-0.1926046697043227,-0.16654256691265146,-0.16654256691265118,0.18377807996647028,0.18380008324508307,0.23604753747474036,0.20508087149365684,0.20508087149365684,-0.15138874730041738,-0.15138874730039228,-0.13368518038073884,-0.1336851803807799,,,,,,,-35.293403470529526,0.4885232327814389,1.0412257958816045,,,,,,,,-33.39821111000835,,,,,,,,,,,,,,,,,1.0035589304561099,,,,,,,,,,,,,,,,,,,,,-1.1754577945764377,0.8760253931435797,0.8760253931435797,,0.8232049174585334,0.8232049174585334,0.823204917460438,,,-0.82454002192329,-0.8245400240462964,-0.8245400240462964,,,,0.6986876867829871,,,,,,,,0.6366895578553496,0.63668955785535,,,,,,0.42387777408654803,,,,-1.7048574057678603,0.4576066975119915,,0.6486331089609416,0.6486331089609416,,1.1561430076050105,1.1561430076050105,,,,0.9131487775735724,0.6889901350833343,,0.15419446430195946,0.7610431826563117,,,,,0.4905303158555524,0.48923257792175207,,-0.2842367224291525,,-0.3020484635023065,0.2561565671223513,0.40468517867265763,0.16842900514052453,0.1663202011925306,0.16603025758970422,0.15739720586568273,0.16218262839433492,,,,,0.26804987388420576,0.2680498738842069,-0.5846742479905429,0.14812032212918086,0.43106094890722224,2.2232351416911063,-1.048129200935043,0.4183086479182713,0.41830864791827166,0.494675119632389,0.41291213418038114,,2.274534771359858,,,0.4026982723573508,-0.3077374969977641,,,,-0.49088317284455013,,,0.41304620252041674,0.41304620252041657,,,0.026163066234224337,0.031190420469735164,-1.2070559378236223,-0.27928535657900333,-0.11670963338675104,0.3202523619775238,0.03429301842878797,0.03982987731254054,-0.27553846538732824,0.02600062564758361,,,,0.32224247048645277,0.32224247048645266,0.3222424704864526,-0.26900706955632525,0.03885002365251364,,0.15485612568429083,0.004972248618813752,1.3045438497936879,1.7044354573783171,0.09058525971646475,-0.30461682659194134,0.004401950874082361,0.2916313049507986,-0.3008154699997219,-0.42591564542067684,0.22793022858785605,0.2740610258489576,0.27376219628566734,0.27376219628566734,-0.115533700887253,-0.19362333107206528,0.10131859817760501,-0.17377437320328665,0.19096887128371326,0.018229797741584154,0.6778782829398656,0.01648196865099203,0.0164819686509919,0.016481968650991986,-0.13494763362015808,,0.019153433289608453,0.19611591694910438,0.19239110660497935,-0.19069251784911848,0.05745138108391578,3.298981611577977,3.298981611577977,,,,0.04392112721563565,-0.5533800958791611,0.4936709856782722,-0.06752897642016152,,0.15526300450991035,-0.15138874730043508,0.14865926798247903,0.14865926798247903,0.14865926798247903,-0.14355907081345362,-0.14355907081345368,-0.14355907081345368,-0.14355907081345368,-0.1412122245067165,-0.14121222450671786,-0.14121222450671797,-0.00247458051373393,0.13393910233871434,-0.13363062095621223,-0.1336306209562127,-0.1336306209562122,0.1336306209562122,0.1336306209562122,0.1336306209562122,-0.1336306209562122,-0.13363062095621278,0.13363062095621217,0.13363062095621217,0.13363062095621242,-0.13363062095621278,-0.13363062095621284,-0.13363062095621278,-0.1336306209562122,-0.13363062095621348,-0.13363062095621348,-0.13363062095621348,-0.1336306209562122,-0.1336306209562122,-0.13363062095621314,-0.1336306209562122,-0.13342314419642637,-0.13397824075292264,-0.1339782407529025,-0.13397848692267966,-0.13397848692264822,-0.1339784869226556,-0.13397848762661999,-0.1339784876265849,-0.1339784876262305,-0.135517206725692,-0.13551720672443462,-0.061772666590616976,,,,,,,,,,,,,,,,,,,,,,,
ArcA,,,-1.4402685165357259,-1.4571757590900398,0.560719298862155,-0.2450482187230831,-0.24504821872308127,,-0.3309106468123238,-0.29372974747726044,-2.1753055654759974,0.43412538846097865,,,0.9965543846356474,,,0.9595557843850067,,,1.0860628748217622,1.5146335708888392,-1.2930627681805957,,,1.4293943006994998,0.99421798843782,,0.545297522442742,-1.2333766350938946,,-0.02055632896735894,-0.12489847884718258,-0.12489847884718296,-0.0007764762134830062,-0.21588867265425135,,0.01950219815360415,-0.133978487767502,,,,-0.14355907081345362,,,,,-1.2189703441305575,0.7178641186417055,0.8911429213486887,,0.26804987388413837,0.17283694240808556,0.4026982723573508,,-0.2792853565790033,-0.26900706955632614,,-0.23560390066548212,0.30880024443986925,0.2916313049507986,0.0718281923844372,0.23791504023183188,-0.6056324118961351,0.25002370095546694,-0.05835300467236227,-0.02972314840548179,-0.14355907081345368,0.1336306209562122,0.1336306209562122,0.1336306209562122,0.13363062095622885,0.13363062095622924,-0.1339784870643553,0.13066461405835514,-0.03284675749689895,,,,,,,-1.0624723287060622,-1.0624723287060622,-1.0624723287060622,1.365212066091646,-2.010544656681782,-2.010544656681782,-2.010544656681782,-2.013421702233478,-2.013421702233478,-2.013421702233479,-2.307945137732369,-2.307945137732369,-2.307945137732369,0.3222424704864527,0.3222424704864527,0.32224247048645277,0.32224247048645277,0.32224247048645277,0.32224247048645277,0.3222424704864527,0.32224247048645277,0.32224247048645277,,,,,,,,,-0.1526961039234177,,0.13217192898321195,-0.1336306209560756,,,,-1.6095926148649038,-1.6095926148649038,,-0.7814029177084858,-0.25436301060689154,-0.017394592861488322,-0.1336306209562127,,0.3298670922239876,,,,,,,,,,0.4689020222297894,0.4689020222297894,-0.7814029177084858,0.9761643187182222,0.9761643187182222,,,,,1.2584679748928607,1.2584679748928607,1.4217015906530819,1.4217015906530825,-2.0496715540226744,-2.0496520475386526,0.23604753747474033,0.20508087149365684,0.20508087149365684,-0.15138874730182972,-0.15138874730183424,-0.13368518041447586,-0.1336851804145169,,,,,,,,,1.0439439633588072,,,,,,,,,,,,,,,-1.0341766644610713,-1.0341766665269438,-1.034176666743103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1771995254973062,,,,,,,,,-0.8263557261302464,-0.8263557282548292,-0.8263557282548292,,,,0.6485650240672204,,,,,,,,-1.5762174554999218,-1.5762174554999218,-0.5498631740604556,-0.5498632082255649,,-0.908774170596623,,-0.6020714900218329,,,,-1.71034125019635,-0.5843467498921079,,-1.7247518617023074,-1.7247518617023074,,1.156143007647862,1.156143007647862,,,,0.9216542132299804,0.5344539228741956,,1.3652117615770214,0.49367485090668334,,,,,-2.010544656681782,-2.0134217022334786,,1.087636606481981,,0.5216875004263037,0.40192286654970966,0.40468517867265763,0.46307207295667646,0.4100284651507302,0.4096267745166762,0.4005311011053477,0.4792732026428799,,,,,0.2680498738841384,0.2680498738841383,,1.3065189365103786,0.43106094890722224,-1.5843547812513685,1.5353676402886305,0.4183086479182713,0.41830864791827166,-1.5976433192367612,0.4129121341803727,,-0.40921260295775463,-0.39221225959490996,-0.39221225959490996,0.4026982723573508,0.9743846425060887,-1.2263922633614053,,,2.786205127448679,,,0.4130462025204034,0.41304620252040325,,,0.17529254376929454,0.031190420469735164,,-0.27928535657900333,0.18396603228759434,0.5610458780187009,0.03429301842878797,0.1887022056282603,-0.27553846538732824,0.1742041918388016,-0.6228159825595233,,,0.3222424704864529,0.32224247048645277,0.3222424704864527,-0.26900706955632614,0.18898231844527244,,0.8634108010314477,1.313065529766714,-0.6490078452059502,-0.1115051233798898,0.09058525971646475,-0.30461682659194134,0.02104918316298477,0.2916313049507986,,3.505460865676981,0.22793022858785605,0.27406102584890635,0.27376219628566734,0.27376219628566734,-0.20163680729715172,-0.19362333107206342,0.10131859817760501,-0.17377437320325248,0.19096887128371326,0.018229797741584154,-0.5685430760140793,0.01648196865099203,0.0164819686509919,0.016481968650991986,-0.13494763362006754,-0.022728568397697862,0.019153433289608453,0.19611591694910438,0.1923911066049808,-0.19069251784911848,0.05745138108391578,-0.056605724289257996,-0.056605724289257996,0.0506071349222448,0.05060713492224484,0.12513522786041742,0.04392112721564707,0.06267394832677706,-0.06250929713652882,-0.0323769065028155,0.09243370294528945,0.15526300450991035,-0.1513887473018474,0.14865926798247903,0.14865926798247903,0.14865926798247903,-0.14355907081345362,-0.14355907081345368,-0.14355907081345368,-0.14355907081345368,-0.1412122245067108,-0.14121222450671075,-0.1412122245067109,-0.00247458051373393,0.16041341125351535,-0.13363062095621223,-0.1336306209562127,-0.1336306209562122,0.1336306209562122,0.1336306209562122,0.1336306209562122,-0.1336306209562122,-0.13363062095621278,0.13363062095621217,0.13363062095621217,0.13363062095621217,-0.13363062095621278,-0.13363062095621284,-0.13363062095621278,-0.1336306209562122,-0.13363062095621348,-0.13363062095621348,-0.13363062095621348,-0.1336306209562122,-0.1336306209562122,-0.13363062095621314,-0.1336306209562122,-0.13342314419642637,-0.13397824089455448,-0.13397824089453433,-0.13397848706392698,-0.13397848706430915,-0.13397848706431653,-0.13397848776779733,-0.13397848776755553,-0.13397848776782123,-0.13551720751163962,-0.13551720751188714,-0.061772666590616976,,,,,,,,,,,,,,,,,,,,,,,
