,PGI,PFK,FBA,TPI,GAPD,PGK,PGM,ENO,GLCptspp,PYK,FBA_reverse,PGK_reverse,ENO_reverse,GAPD_reverse,TPI_reverse,PGI_reverse,PGM_reverse,G6PDH2r,PGL,GND,RPE,RPI,TKT1,TKT2,TALA,G6PDH2r_reverse,RPE_reverse,RPI_reverse,TKT1_reverse,TKT2_reverse,TALA_reverse,EDA,EDD,PDH,CS,ACONTa,ACONTb,ICDHyr,AKGDH,SUCOAS,SUCDi,FUM,MDH,ACONTa_reverse,ACONTb_reverse,ICDHyr_reverse,SUCOAS_reverse,FUM_reverse,MDH_reverse,FBP,PPCK,ME1,ME2,PPC,CHORS,DHQS,DHQTi,DHAD1,IPMD,IPPS,PSERT,PSP_L,SERAT,SERAT_reverse,DAPDC,DAPE,DHDPS,DHDPRy,ACCOAC,ACACT1r,ACACT2r,ACACT3r,ACACT4r,ACACT5r,ACACT6r,ACACT7r,ACACT8r,ACACT1r_reverse,ACACT2r_reverse,ACACT3r_reverse,ACACT4r_reverse,ACACT5r_reverse,ACACT6r_reverse,ACACT7r_reverse,ACACT8r_reverse,ECOAH1,ECOAH2,ECOAH3,ECOAH4,ECOAH5,ECOAH6,ECOAH7,ECOAH8,ECOAH1_reverse,ECOAH2_reverse,ECOAH3_reverse,ECOAH4_reverse,ECOAH5_reverse,ECOAH6_reverse,ECOAH7_reverse,ECOAH8_reverse,HACD1,HACD2,HACD3,HACD4,HACD5,HACD6,HACD7,HACD8,HACD1_reverse,HACD2_reverse,HACD3_reverse,HACD4_reverse,HACD5_reverse,HACD6_reverse,HACD7_reverse,HACD8_reverse,ACKr,ACKr_reverse,ALATA_L,ALATA_L_reverse,ANS,ASPTA,ASPTA_reverse,CYSTL,GHMT2r,GHMT2r_reverse,GLNS,GLUPRT,ICL,MALS,METS,MTHFC,MTHFC_reverse,MTHFD,MTHFD_reverse,MTHFR2,PPS,PRAIS,PTAr,PTAr_reverse,THRS
Eki2vivo_wildtype,0.44390626374480496,0.3358876100887337,0.3358876100887691,0.3001068644851768,0.8350025947591089,,,1.3249510415753192,0.5941421843760005,3.826466177547232,,0.8350025947591094,,,,,1.3249612281527283,0.07238121442316456,0.0723812144230203,0.014243252329049242,-0.0015322755682552502,,0.04049830151395754,-1.6139811705630314,-1.692821064643314,,0.40447321179427054,-0.9800889650997187,0.34955363737194656,0.40947310618504806,0.3333964351676788,-0.587741896997731,-0.5877418970322291,0.6842236162123773,1.0254714724126046,1.1004414405600942,1.100441440560095,-0.11175259038151265,0.5685492657285426,0.4853350280213681,0.664768993916304,0.9877978150388088,0.42563251734326907,,,,0.48731556634918094,,0.10846522890932812,,-0.08580437990886114,,-0.35498713315299874,-0.4513972356969248,1.081772400040032,0.8524806012862254,0.8620058916712886,0.04122562628328914,0.04417775431976995,0.044177754319769016,-1.8730707890204337,-1.8730707890204328,-0.07090978551563619,,0.35327088684013846,0.3609141910518213,1.7038625960730176,0.3460587053568192,0.00983396285812698,0.2890105809169686,0.24129283336027518,0.2375872289822547,0.25555821036904836,0.24835793820451674,0.25484750565065795,0.19409217025835895,0.1084652289099186,0.10846522890932808,,,,,,,0.10846522890932808,0.241292833360275,0.24129283336027516,0.23758722898225473,0.30013756185452245,0.2483579382045236,0.25484750565065795,0.2311052674232303,0.12168798528079873,,,,,,,,0.10846522891063433,0.24129283336027496,0.24129283336027532,0.2375872289822547,0.3001375618545224,0.2483579382045236,0.25484750565065795,0.2311052674232303,0.14058038927888336,,,,,,,,0.10846522890932808,,0.22287831674739997,,-1.4903040092573518,1.049350788082581,,-0.09629684693766076,-0.062378286155147004,-1.7109150656344727,,0.16126995533961883,-0.08546114646528313,1.153625998394008,0.9827506394600878,-0.06237828615511927,-0.9778422562113233,,-0.9778422562113233,,-0.062378286155124286,,-0.08546114651209955,0.22287831674740002,,0.11431286524787627
Eki2vivo_AlsR,0.2485811269707351,0.3202416766650343,0.32024167666506337,0.16085764375772368,0.21624168276187283,,,0.14637635671844162,0.5941421843760005,0.0957387433905872,,0.21624168276187344,,,,,0.14638476113294274,0.4517388761969993,0.45173887619701675,0.5021587201806685,0.682212422185859,,0.6343794871824208,0.8689352921698078,0.7913724086016103,,0.40447321179427054,0.5112511399838563,0.34955363737194656,0.40947310618504806,0.3333964351676788,-0.5597330716463172,-0.5597330716803781,0.647208892857622,-0.6811811451799248,-0.6645457619753942,-0.664545761975394,-1.5082251302809464,0.14074394630185671,0.4853350280213681,-0.17284174270462455,-0.722266882816718,0.39309014050241814,,,,-2.0023139615160406,,0.10846522890932812,,-0.357031139004415,,-0.659715118670952,-0.19107555331053885,0.15125427806352698,0.386011894749967,0.3939237658071641,0.04122562628333853,0.04417775431976995,0.044177754319769016,0.06665519594752363,0.0666551959475235,-0.0709097855155705,,0.35327088684013846,0.3609141910518213,0.273117112633348,0.3460587053568192,0.18523353844755816,0.2890105809169688,0.241292833360275,0.23758722898225432,0.25555821036904797,0.33643452012570146,0.25484750565065795,0.03977404747808598,0.1084652289099186,0.10846522890932808,,,,,,,0.10846522890932808,0.24129283336027518,0.24129283336027496,0.23758722898225434,0.30013756185452245,0.33643452012570924,0.25484750565065795,0.07038580382068119,0.12168798528079873,,,,,,,,0.10846522891063433,0.24129283336027516,0.24129283336027496,0.23758722898225432,0.3001375618545224,0.33643452012570924,0.25484750565065795,0.07038580382068119,0.14058038927888336,,,,,,,,0.10846522890932808,,0.22287831674739988,,0.6516134840356509,1.156232944942157,,-0.09493177777995725,-0.06237828615518601,0.05386634944192214,,0.16126995533961158,-0.08546115078963712,0.6493233165733697,0.5141607251530346,-0.06237828615515836,0.14325089132199567,,0.143250891321996,,-0.06237828615516339,,-0.08546115088918955,0.22287831674739986,,0.11431286524787751
Eki2vivo_AppY,0.31004192297841593,0.27528793353225434,0.2752879335322656,0.23401948066574782,0.5512875935786258,,,0.5118719682823364,0.6195872713283136,0.19661738405357848,,0.5512875935786263,,,,,0.5118809253751958,1.0406009831914238,1.0406009831916914,0.3016601344013964,0.4392672174352412,,0.4019731790217229,0.6006498962958048,0.6150424096496823,,-2.2335271751787436,0.6476561933067632,-2.4867634122292284,-2.2291097364719294,-2.5201185464611067,-0.658351967567573,-0.6583519676031733,-1.7293050742424712,-0.5635441176337016,-0.5428878182186343,-0.5428878182186343,-1.5588099193462408,0.12963752535754997,0.4853350280213681,-0.16962096494910417,-0.6048457243067641,0.228182755495149,,,,-2.0185757092945846,,0.10846522890932812,,0.2249980838107421,,-0.1674175791880355,-0.40287991271623785,-0.6629490786659161,-0.37199975337145375,-0.36670968872203896,0.04122562628343336,0.04417775431976995,0.044177754319769016,0.06665519594750814,0.06665519594750903,-0.070909785515411,,0.35327088684013846,0.3609141910518213,1.7038625960730176,0.3460587053568192,0.009833962858129928,0.2890105809169688,0.241292833360275,0.23758722898225454,0.2555582103690482,0.24835793820451652,0.2548475056506577,0.19409217025835895,0.1084652289099186,0.10846522890932808,,,,,,,0.10846522890932808,0.24129283336027518,0.24129283336027516,0.23758722898225457,0.30013756185452223,0.24835793820452337,0.2548475056506577,0.2311052674232303,0.12168798528079873,,,,,,,,0.10846522891063433,0.24129283336027516,0.24129283336027516,0.23758722898225454,0.3001375618545221,0.24835793820452337,0.2548475056506577,0.2311052674232303,0.14058038927888336,,,,,,,,0.10846522890932808,,0.22287831674739964,,0.7636034321580747,-0.34011725109190544,,-0.09629684693772604,-0.06237828615518601,0.053866349441896,,0.1612699553395858,-0.08546116539751582,0.6493233165733697,2.02612445737342,-0.062378286155080176,0.14325089132196564,,0.14325089132196558,,-0.062378286155124286,,-0.08546116544433222,0.2228783167473996,,0.11431286524787751
Eki2vivo_ArcA,0.7043966661706174,0.31151660997476344,0.31151660997478936,0.31132866120749886,0.8290379626389982,,,0.8254028279305087,0.5941421843760006,0.6819695277154743,,0.8290379626389988,,,,,0.8254122591240558,0.22747478113343303,0.22747478113335481,0.1512590529547681,0.288998971782953,,0.2417091170293708,0.45875650992311195,0.493447767461213,,0.40447321179427054,-0.7473103746100921,0.34955363737194656,0.40947310618504806,0.3333964351676788,-0.4243778864857701,-0.42437788655509995,0.5504045075417132,0.38401331288907575,0.43705779068876205,0.43705779068876177,-1.2269301718649377,-1.8008261498567626,0.4853350280213681,0.22212079160256293,0.3426772864752218,0.5112600960685554,,,,-1.7781927182634545,,0.10846522890932812,,5.067768190698761,,-0.08329974313988003,-2.9841974432233336,-0.0813752524305995,-0.37199975337145375,-0.36670968872203896,0.041225626283378045,0.04417775431976995,0.044177754319769016,0.06665519594763279,0.06665519594763267,-0.07090978551549801,,0.35327088684013846,0.3609141910518213,0.273117112633348,0.3460587053568192,0.6231334189603963,0.2890105809169688,0.24129283336027518,0.23758722898225454,0.2555582103690482,0.24835793820451674,0.25484750565065795,0.039773540601972114,0.1084652289099186,0.10846522890932808,,,,,,,0.10846522890932808,0.24129283336027518,0.24129283336027516,0.23758722898225457,0.30013756185452245,0.2483579382045236,0.2548475056506577,0.07038527591860679,0.12168798528079873,,,,,,,,0.10846522891063433,0.24129283336027516,0.24129283336027516,0.23758722898225454,0.3001375618545224,0.2483579382045236,0.2548475056506577,0.07038527591860679,0.14058038927888336,,,,,,,,0.10846522890932808,,0.22287831674739972,,0.7636034321580746,1.156232944942157,,-0.09629684693754471,-0.06237828615518601,0.05386634944202827,,3.078511032822514,-0.08546111598386118,0.6493233165733697,2.053340507919355,-0.062378286155080176,0.1432508913220713,,0.14325089132207153,,-0.06237828615508519,,-0.0854611158197335,0.2228783167473997,,0.11431286524787751
Eki2vivo_ArcB,0.14579896506034018,0.19421739975375582,0.1942173997537351,0.06234805055713639,-0.23110674458998806,,,-0.34410519913296916,0.5941421843760005,0.08634268024429287,,-0.23110674458998753,,,,,-0.3440975363923296,0.899527070341125,0.8995270703413328,0.3016601344013964,0.4392672174352412,,0.4019731790217229,0.6006498962958048,0.6150424096496823,,-2.2379854152854657,1.6242640454270028,-2.4922627148179077,-2.2336951223605643,-2.5256511939228967,-0.4129682303711366,-0.4129682304029066,0.4861658649523664,-1.0756843917572418,-1.0725334065552758,-1.0725334065552758,-1.308561713722166,0.5685492657285426,-2.0903790223141803,-0.3881458961507672,-1.1187578825320892,0.040800918821135713,,,,0.48731556634918094,,0.10846522890932812,,-0.5932377610718779,,-0.3369952625620373,0.19431307314356439,-2.5239853226189335,-2.5294175211016574,-2.5315895208436228,0.04122562628333457,0.04417775431976995,0.044177754319769016,0.06665519594787332,0.06665519594787185,-0.07090978551557563,,0.35327088684013846,0.3609141910518213,0.273117112633348,0.3460587053568192,0.00983396285812558,0.28901058091696863,0.24129283336027502,0.23758722898225454,0.255558210369048,0.24835793820451652,0.2548475056506577,0.19409217025835895,0.1084652289099186,0.10846522890932808,,,,,,,0.10846522890932808,0.24129283336027502,0.241292833360275,0.23758722898225437,0.30013756185452223,0.24835793820452337,0.2548475056506577,0.2311052674232303,0.12168798528079873,,,,,,,,0.10846522891063433,0.241292833360275,0.241292833360275,0.23758722898225434,0.3001375618545224,0.24835793820452337,0.2548475056506577,0.2311052674232303,0.14058038927888336,,,,,,,,0.10846522890932808,,0.22287831674740005,,0.7636034321580744,1.156232944942157,,-0.09629684693714251,-0.06237828615518601,0.053866349442278055,,-2.7559711221430674,-0.08546101156653335,0.6493233165733697,1.8160762353883246,-0.06237828615630002,0.14325089132229418,,0.14325089132229415,,-0.062378286156265936,,-0.08546101161334976,0.22287831674740002,,0.11431286524788
Eki2vivo_ArgR,0.34101388026896173,0.2908378328058325,0.29083783280585046,0.2670299227627839,0.6647930975761651,,,0.6643280137619214,0.5941421843760006,0.3734667894618155,,0.6647930975761643,,,,,0.664337201388758,0.3264681090263877,0.32646810902635165,0.3617900289735694,0.5051773112923594,,0.46882920843958864,0.6669043633777714,0.6657670379546549,,0.40447321179427054,0.06652502470140746,0.34955363737194656,0.40947310618504806,0.3333964351676788,-0.6463248344211509,-0.6463248343917359,-1.6246291840151865,-0.06607996288953948,-0.028419989327862986,-0.02841998932786244,0.3568625268663573,0.5685492657285426,0.4853350280213681,-0.017029027740571443,1.1484175676220891,0.41650367192489407,,,,0.48731556634918094,,0.10846522890932812,,-0.029278141124627184,,-0.4264196629689426,0.16066447149398255,0.5001985738047163,0.5026290713840316,0.5109442972731951,0.041225626283304936,0.04417775431976995,0.044177754319769016,-0.08583604967794708,-0.0858360496779472,-0.0709097855156251,,0.35327088684013846,0.3609141910518213,0.273117112633348,0.3460587053568192,-0.9505609357175295,0.2890105809169686,0.24129283336027493,0.23758722898225454,0.2555582103690482,0.24835793820451652,0.2548475056506577,2.5697390080785425,0.1084652289099186,0.10846522890932808,,,,,,,0.10846522890932808,0.24129283336027493,0.2412928333602749,0.2375872289822543,0.30013756185452245,0.24835793820452337,0.25484750565065817,2.7052974012088713,0.12168798528079873,,,,,,,,0.10846522890812826,0.2412928333602749,0.2412928333602749,0.23758722898225454,0.3001375618545224,0.24835793820452337,0.25484750565065795,2.7052974012088713,0.14058038927888336,,,,,,,,0.10846522890932808,,0.22287831674739997,,0.6516139618986139,1.4768794155208838,,-0.09493177928108798,-0.0623782861551392,-0.09733670344144468,,-2.779571317689477,-0.08546105554837749,0.6230295010779437,0.48970139894231784,-0.062378286155072356,-0.15127975807369465,,-0.15127975807369434,,-0.06237828615507737,,-0.08546105570066596,0.22287831674739994,,0.11431286524787503
Eki2vivo_AscG,0.25618722694046764,0.2652644067023654,0.26526440670237295,0.2129110660629641,0.43925788777076824,,,0.4084358420395228,0.5941421843760005,0.2487762394277023,,0.43925788777076746,,,,,0.4085517825057007,0.4269105248319183,0.42691052483192515,0.5493891785759188,0.7580405507001614,,0.6956956690459465,0.9826523481857244,0.8378938751198771,,0.40447321179427054,0.6362652665011117,0.34955363737194656,0.40947310618504806,0.3333964351676788,-0.6596268837129277,-0.6596268837485478,0.5568464097543973,-0.7499223974665626,-0.7356366385378008,-0.7356366385378005,-1.1173323293385649,0.5685492657285426,-2.0765953761613294,-0.16484843739668795,-0.7927468480367028,0.10485228563438422,,,,0.48731556634918094,,0.10846522890932812,,-0.42255644815373633,,2.4014419048233564,0.21556494406636614,0.15125427806352698,-0.0804568117862918,0.15988270287510176,0.04122562628331285,0.04417775431976995,0.044177754319769016,-0.03350895073309138,-0.033508950733091146,-0.07090978551559865,,0.35327088684013846,0.3609141910518213,0.273117112633348,0.3460587053568192,0.00983396285812698,0.2890105809169691,0.24129283336027518,0.2375872289822548,0.2555582103690484,0.24835793820451696,0.25484750565065845,0.1940921702583591,0.1084652289099186,0.10846522890932808,,,,,,,0.10846522890932808,0.24129283336027546,0.24129283336027543,0.23758722898225457,0.30013756185452267,0.24835793820452381,0.25484750565065817,0.2311052674232303,0.12168798528079873,,,,,,,,0.10846522891063433,0.24129283336027543,0.24129283336027543,0.2375872289822548,0.3001375618545226,0.24835793820452381,0.25484750565065817,0.2311052674232303,0.14058038927888336,,,,,,,,0.10846522890932808,,0.22287831674739988,,0.6508192381625272,1.2631151018017324,,-0.09629684693758822,-0.06237828615518601,-0.04934755667656379,,0.16126995533965038,-0.08546112864050698,0.6493233165733697,0.5141607251530346,-0.06237828615511927,0.007993170604925081,,0.007993170604926866,,-0.062378286155124286,,-0.08546112868732339,0.22287831674739986,,0.11431286524787751
Eki2vivo_BasR,0.17834662353700817,0.04524970444848322,0.04524970444840388,0.14551635476593422,0.14838391489963754,,,0.0894400960559457,0.5941421843760003,-3.297899133790591,,0.1483839148996388,,,,,0.08944841437518858,0.6221097489487478,0.6221097489488376,0.3016601344013964,0.4392672174352412,,0.4019731790217229,0.6006498962958048,0.6150424096496823,,-2.2196492156627743,1.668371607243945,-2.469644795893469,-2.2148359918726066,-2.5028961318563248,-0.6409188163141863,-0.6409188163495145,0.44724340824773884,-0.6753222457044763,-0.6584866012015418,-0.6584866012015419,-1.2184480637125874,-1.7830673468676872,0.4853350280213681,-0.2532304271573153,-0.7198494288470908,0.31464384616008095,,,,-1.7595541150532803,,0.10846522890932812,,-0.08120379606373926,,-0.5855731474482565,0.18776991067921903,0.3838838085576533,0.386011894749967,0.3939237658071641,0.041225626283342476,0.04417775431976995,0.044177754319769016,-0.030307920382671952,-0.030307920382672066,-0.07090978551555259,,0.35327088684013846,0.3609141910518213,0.273117112633348,0.3460587053568192,-0.6034585678167143,0.2890105809169691,0.24129283336027546,0.2375872289822548,0.2555582103690484,0.24835793820451696,0.25484750565065795,0.348409747175888,0.10846522890889364,0.10846522890932808,,,,,,,0.10846522890932808,0.24129283336027546,0.24129283336027543,0.23758722898225482,0.30013756185452267,0.24835793820452381,0.25484750565065795,0.39182416251985264,0.12168798528079873,,,,,,,,0.10846522891063433,0.24129283336027543,0.24129283336027543,0.2375872289822548,0.3001375618545226,0.24835793820452381,0.25484750565065795,0.39182416251985264,0.14058038927888336,,,,,,,,0.10846522890932808,,0.22287831674739988,,0.7636034321580746,-0.34011725109190544,,-0.0976619157633288,-0.06237828615518601,-0.044311118051429094,,0.16126995533962385,-0.08546114446131423,0.6493233165733697,0.5141607251530346,-0.06237828615516619,0.14325089132201085,,0.14325089132201133,,-0.06237828615517121,,-0.08546114450813062,0.22287831674739986,,0.11431286524787751
Eki2vivo_BolA,0.20798949136289202,0.24011165144974828,0.2401116514497461,0.1348949891658156,0.10113128611194465,,,1.487472022907192,0.5941421843760005,-0.1031101985099588,,0.10113128611194522,,,,,1.4874824552381103,0.3660322873173843,0.3660322873173651,0.6293205178252879,0.9238477628981042,,0.8080444422705733,0.6006498962958048,0.6150424096496823,,0.40447321179427054,0.8281916223978588,0.34955363737194656,0.40947310618504806,0.3333964351676788,-0.5399748630515645,-0.539974863085317,0.3019721946485219,1.6145690076613388,1.7096747432493828,1.709674743249383,0.3568635594377779,0.5685492657285426,0.4853350280213681,0.8990319015324696,1.5884459016537464,0.662116253680066,,,,0.48731556634918094,,0.10846522890932812,,4.887116723336025,,-0.6313014846563609,-0.11844795515851274,0.3838838085576533,0.386011894749967,0.3939237658071641,0.041225626283405696,0.04417775431976995,0.044177754319769016,-3.695695814663121,-3.695695814663121,-0.07090978551547752,,0.35327088684013846,0.3609141910518213,0.273117112633348,0.3460587053568192,-0.6034603971585275,0.2890105809169691,0.24129283336027546,0.2375872289822548,0.2555582103690484,0.24835793820451696,0.25484750565065845,0.34841002525641096,0.1084652289099186,0.10846522890932808,,,,,,,0.10846522890932808,0.24129283336027546,0.24129283336027543,0.23758722898225482,0.30013756185452267,0.24835793820452381,0.25484750565065845,0.3918244521355613,0.12168798528079873,,,,,,,,0.10846522891063433,0.24129283336027543,0.24129283336027543,0.2375872289822548,0.3001375618545226,0.24835793820452381,0.25484750565065845,0.3918244521355613,0.14058038927888336,,,,,,,,0.10846522890932808,,0.2228783167473998,,0.6516135358794761,1.2631151018017324,,-0.09629684693727437,-0.06237828615522892,-3.0946243623174947,,0.16126995533978516,-0.08546105143496763,0.6493233165733697,0.5141607251530346,-0.0623782861547283,-2.204171627459144,,-2.204171627459144,,-0.062378286154733315,,-0.08546105127083993,0.22287831674739977,,0.11431286524787565
Eki2vivo_ChpB,0.2737444046505724,0.12685374860956028,0.12685374860951296,-0.08138042848263903,-0.7122588090177436,,,-0.860075982622643,0.5941421843760005,-3.2881218395142504,,-0.7122588090177455,,,,,-0.8600691000989892,0.3880567978766074,0.3880567978765976,0.06931782845163603,0.1345600810968953,,0.12434642911268129,0.22783855581272563,0.4044030130346849,,0.40447321179427054,-0.872899434370543,0.34955363737194656,0.40947310618504806,0.3333964351676788,1.8562790313110304,1.8562790313146815,0.6012249390805978,0.6214971658697558,0.6826590085341353,0.6826590085341353,0.8504657151102012,0.5685492657285426,0.4853350280213681,0.3414683221271719,0.5881699976433576,0.3236783802169043,,,,0.48731556634918094,,0.10846522890932812,,-0.03991790313277947,,-0.11486304830294292,0.3773212998160919,-0.0813752524305995,-0.0804568117862918,-0.07415836005696073,0.041225626283306914,0.04417775431976995,0.044177754319769016,-0.03350890691018846,-0.033508906910188235,-0.07090978551561317,,0.35327088684013846,0.3609141910518213,0.273117112633348,0.3460587053568192,0.00983396285812698,0.2890105809169688,0.24129283336027518,0.23758722898225454,0.2555582103690484,0.24835793820451674,0.25484750565065795,0.19409217025835895,0.1084652289099186,0.10846522890932808,,,,,,,0.10846522890932808,0.24129283336027518,0.24129283336027516,0.23758722898225457,0.30013756185452245,0.2483579382045236,0.2548475056506583,0.2311052674232303,0.12168798528079873,,,,,,,,0.10846522891063433,0.24129283336027516,0.24129283336027516,0.23758722898225454,0.3001375618545224,0.2483579382045236,0.2548475056506583,0.2311052674232303,0.14058038927888336,,,,,,,,0.10846522890932808,,0.22287831674739988,,0.6516136456662384,-0.34011725109190544,,-0.09629684693777482,-0.06237828615518601,-0.04934748650530579,,0.1612699553395717,-0.08546117336065545,-1.2042624680975702,-0.5625311005609313,-0.06237828615511927,0.00799327785075899,,0.007993277850758946,,-0.062378286155124286,,-0.08546117340747186,0.22287831674739986,,0.11431286524787751
